center_type,m0,Q,c_I,kappa,W_factor,nquad,R_jet,local_zero_count,E_I,S_I,B_eff,J_max,J_rms,tail_drift_rel,quad_drift_rel,status
zero_ordinate,153.0246938111989,3.1927222394187376,0.5,1.0,50.0,257,4,16,2054.8416599304173,64.9471610003037,-6.570872120445043,1464.5234543413158,661.389724298012,5.700518186806853e-06,5.930982051516908e-14,healthy
zero_ordinate,201.2647519437038,3.466744148786519,0.5,1.0,50.0,257,4,16,3313.1053351370665,82.64244421808604,-6.519898439165513,1874.8176399771933,846.6801620682544,5.862283343954295e-06,3.843199819149044e-14,healthy
zero_ordinate,209.57650971685626,3.5072118077954464,0.5,1.0,50.0,257,4,15,3598.0909725605093,85.97975550514148,-6.525358052083353,1941.3210727119779,876.7140110879415,7.179235278105191e-06,4.2086447785788875e-14,healthy
zero_ordinate,219.0675963490214,3.551503274909678,0.5,1.0,50.0,257,4,16,3881.609913100996,89.29688836686373,-6.520589044534806,2015.8381023181767,910.3663104273386,5.858021249578405e-06,3.116304781877456e-14,healthy
zero_ordinate,227.4214442796793,3.588927812482391,0.5,1.0,50.0,257,4,16,4147.3937112548065,92.26499760199636,-6.518928347320246,2080.2058462087757,939.4366986349261,5.869951706934692e-06,6.18406458986388e-14,healthy
zero_ordinate,163.030709687182,3.256061519640649,0.5,1.0,50.0,257,4,16,2306.7923107327997,68.83280506264737,-6.559502679134978,1553.4370708327572,701.5431327136972,5.887706773477015e-06,3.1147182650888257e-14,healthy
zero_ordinate,173.41153651959155,3.3177905269788437,0.5,1.0,50.0,257,4,16,2553.786822612762,72.52654732000077,-6.5415982079375805,1643.4088764420685,742.1743696922853,5.749070072353495e-06,7.229555060159642e-14,healthy
zero_ordinate,182.20707848436646,3.3672667677407175,0.5,1.0,50.0,257,4,16,2832.399261420194,76.2367087055169,-6.547129953201744,1718.0665924575796,775.8924142457315,5.966831562438466e-06,3.4518678836105613e-14,healthy
zero_ordinate,192.0266563607138,3.419757131193771,0.5,1.0,50.0,257,4,16,2999.003427264406,78.8119367687318,-6.511250562356756,1799.5023825962999,812.6692485130513,5.745354903017456e-06,1.667961034747428e-14,healthy
zero_ordinate,236.5242296658162,3.6281735872931455,0.5,1.0,50.0,257,4,16,4371.439038661586,94.87773050924716,-6.504738449093294,2149.151342983639,970.5709288531569,5.803948103605952e-06,6.761749974367294e-14,healthy
small_gap_midpoint,221.07281219700366,3.560615047800856,0.5,1.0,50.0,257,4,16,1315.9261750220312,38.83187370607897,-5.655648240676372,138.62747997580303,64.50631809009005,1.0312869263876693e-05,2.107989713299024e-14,healthy
small_gap_midpoint,185.23662576304747,3.3837569995495422,0.5,1.0,50.0,257,4,15,1003.8359758995028,34.829292256582896,-5.669942346560682,140.3561609028704,64.9334549862968,1.2569667813066722e-05,2.0272180356889452e-14,healthy
large_gap_midpoint,199.64003080997787,3.45863883251973,0.5,1.0,50.0,257,4,16,0.2772571276596443,0.5500403983743231,1.0337945645293436,0.5152737203284953,0.23247155309256826,0.0007148942102331941,3.603877493058505e-15,healthy
large_gap_midpoint,171.66175649950162,3.3076489422616855,0.5,1.0,50.0,257,4,16,0.1847264223043759,0.45282308422158346,1.4118259444966454,0.4211716392968488,0.18981558330203957,0.0007487355283972162,2.554289633175634e-15,healthy
random,221.99130394052665,3.564761143256644,0.5,1.0,50.0,257,4,15,96.8555120067445,16.156175567750886,-3.597852970376965,8.674877462324961,4.9543706350056285,4.541381428262988e-05,8.803332564622094e-15,healthy
random,213.91417344208958,3.527697809485139,0.5,1.0,50.0,257,4,16,214.96875610584084,17.99086893726951,-4.260113397598159,13.606549658317507,6.6919280012015205,2.483358082524875e-05,1.1502549325017768e-14,healthy
random,182.39843975603964,3.368316457225219,0.5,1.0,50.0,257,4,16,788.550832772678,67.20506067268215,-5.492527325282283,330.13146688485324,156.75438007824815,2.5021846248253024e-06,8.390802064253817e-14,healthy
random,171.44501060518112,3.3063855109106726,0.5,1.0,50.0,257,4,16,0.2480746695068935,0.6075757504086,1.1657138947200079,0.4841910881716572,0.22227931694932773,0.000642410743522939,5.146662014532893e-15,healthy
random,187.63190343454733,3.396605016655799,0.5,1.0,50.0,257,4,16,244.04657916222618,19.88405995115165,-4.495800759798463,41.93292118740851,21.39922846756328,2.1348921867685812e-05,9.083894325344536e-15,healthy
uniform,213.1711337012673,3.524218221318127,0.5,1.0,50.0,257,4,15,1144.269342823462,79.00259836647264,-5.590817554333062,453.6135339565881,211.11472462824676,3.2130305236164997e-06,8.26618746518122e-14,healthy
uniform,236.5242296658162,3.6281735872931455,0.5,1.0,50.0,257,4,16,4371.439038661586,94.87773050924716,-6.504738449093294,2149.151342983639,970.5709288531569,5.803948103605952e-06,6.761749974367294e-14,healthy
random,197.606952813171,3.4484029045868714,0.5,1.0,50.0,257,4,16,375.56596078958864,22.91347901218974,-4.7890625177643775,36.41315201756507,19.599867470409453,1.8138818051312713e-05,1.81624826940015e-15,healthy
uniform,143.11184580762063,3.125749396654458,0.5,1.0,50.0,257,4,17,1806.9818287430783,60.91450075828994,-6.580314046543469,1374.2916947474368,620.6399709100817,4.518747233514731e-06,5.939206089518361e-14,healthy
uniform,166.4649417721695,3.2769076609133894,0.5,1.0,50.0,257,4,15,38.54228916266836,8.579599856113449,-3.0767170523541854,5.726775015971374,2.9140798964662196,5.931172849257062e-05,9.217702829757243e-15,healthy
uniform,189.8180377367184,3.4081888507446703,0.5,1.0,50.0,257,4,16,243.75771678762172,19.923130037371642,-4.482351848665123,42.212387546191295,21.523094444506874,2.224248669545127e-05,5.0137223207262476e-15,healthy
random,167.29787667330348,3.281898849771293,0.5,1.0,50.0,257,4,16,1836.8676538639004,70.30727083294362,-6.324197925464712,805.9159859023703,387.1927625292585,4.642720734707976e-06,2.537559163166308e-14,healthy
random,190.87123633709706,3.4137219789892583,0.5,1.0,50.0,257,4,17,1.663762732281142,1.6433288582481043,-0.41462813378698343,1.2345048407525072,0.5802742563189671,0.00021339974432902126,7.073342750556362e-15,healthy
random,180.93770889242606,3.3602757558577574,0.5,1.0,50.0,257,4,16,3.950286409748921,2.580130854411324,-1.1334669711980692,1.8830151603511947,0.9028917329114369,0.00016608427322469007,7.756945269596775e-15,healthy
random,216.3283404740489,3.5389202818874903,0.5,1.0,50.0,257,4,16,1582.974304433851,86.34268489185516,-5.829193287578253,689.725602659011,314.10091328572486,3.754387794123208e-06,1.1347322764307035e-14,healthy
