center_type,m0,Q,c_I,kappa,W_factor,nquad,R_jet,local_zero_count,E_I,S_I,B_eff,J_max,J_rms,tail_drift_rel,quad_drift_rel,status
gap_midpoint,60.08941126360608,2.2579565743116277,0.5,1.0,50.0,257,4,15,42.43727695853818,6.992980231719197,-4.6018540805826555,6.208243373286213,3.860439692051778,1.7157601169205774e-05,5.35787618195624e-15,healthy
gap_midpoint,62.97216128634571,2.3048156779788114,0.5,1.0,50.0,257,4,15,0.06281659208163153,0.2658267909673012,3.3144116068545837,0.24381369841465986,0.11064447974456978,0.0004969988885857948,4.1975847401243834e-15,healthy
gap_midpoint,66.09617728878789,2.3532338465337057,0.5,1.0,50.0,257,4,15,11.026920408776341,3.789040773480419,-2.8048215411191464,3.081836649925659,1.5256843822400283,3.940800485130555e-05,1.0309935458601163e-14,healthy
gap_midpoint,68.31310612033408,2.386224572246828,0.5,1.0,50.0,257,4,17,2.6980647864595766,1.8422367729293652,-1.1412217700458336,1.543593215696949,0.7493393367374843,5.169944933017356e-05,7.735986536610046e-15,healthy
gap_midpoint,81.12387793716769,2.5581002772362686,0.5,1.0,50.0,257,4,15,0.18977832152204194,0.46416739353938297,1.7693609226428122,0.4218313377505342,0.19252328034110963,0.00038939785793028447,4.387578421975645e-15,healthy
gap_midpoint,83.82293691730155,2.5908296138572093,0.5,1.0,50.0,257,4,16,17.271816938748696,4.738543637932276,-2.992795715309454,3.8584654406890446,1.9127917140836503,3.5113158166451433e-05,1.0490407480659196e-14,healthy
gap_midpoint,86.08038379682114,2.617404488600383,0.5,1.0,50.0,257,4,16,1.4443888955504276,1.3213254760154385,-0.38213755194263477,1.1447513309833077,0.5380119205504004,0.00013364484318646654,6.149163998949592e-15,healthy
gap_midpoint,88.11719291037984,2.6407905997107766,0.5,1.0,50.0,257,4,16,75.6347634473565,9.652325407535525,-4.454754909814477,8.160682695568354,4.239714349125173,1.8189518803639766e-05,9.018617831791961e-15,healthy
gap_midpoint,70.80677969282794,2.422077688079064,0.5,1.0,50.0,257,4,15,2.2606676666852743,1.6799256063956518,-0.9220398846415581,1.41587573208945,0.6838051067863566,9.62660266580003e-05,9.429197571555578e-15,healthy
gap_midpoint,73.88592418678292,2.464645272317408,0.5,1.0,50.0,257,4,15,0.18003512278881878,0.4560004233203294,1.9007896774619,0.4104990441159288,0.18758416403805367,0.00036041720877977757,4.316691683262348e-15,healthy
gap_midpoint,76.42476538397936,2.498429731477062,0.5,1.0,50.0,257,4,17,58.389695843731566,8.444365614568676,-4.441745465099036,7.186848983051701,3.8137510978793268,1.3700275782579364e-05,8.274902846042805e-15,healthy
gap_midpoint,78.24110754456208,2.5219181149501804,0.5,1.0,50.0,257,4,16,5.731802426292852,2.7126233062472735,-1.8875597039919207,2.2410347890196003,1.0980581386559312,5.596335740890324e-05,1.1776672480469182e-14,healthy
gap_midpoint,90.65050523909647,2.6691344442905605,0.5,1.0,50.0,257,4,16,0.1498087244941605,0.41126056258290733,1.9336773787545523,0.3763509684752077,0.17087840984152344,0.00040463793415259605,4.076015369636486e-15,healthy
gap_midpoint,93.57162165553919,2.7008500836627762,0.5,1.0,50.0,257,4,17,6.169040781401057,2.804637079329917,-1.8313250638693845,2.333493316475497,1.1333957500011007,5.353590146329867e-05,9.790198294959544e-15,healthy
gap_midpoint,95.2609891343826,2.7187433124322675,0.5,1.0,50.0,257,4,16,135.332408019846,12.417097433623095,-4.906901057443831,11.116249448504075,7.143787839951118,1.5241797865559725e-05,5.4603657468515425e-15,healthy
gap_midpoint,97.35091422321949,2.7404450564610126,0.5,1.0,50.0,257,4,16,0.6970448093272071,0.9081924941192043,0.35799851302072544,0.802816351295973,0.370363702792847,0.00021020074947836412,4.459719701450623e-15,healthy
gap_midpoint,100.07452261196254,2.768038068155266,0.5,1.0,50.0,257,4,16,2.198350940429881,1.6323037623298353,-0.77367399614814,1.4082464370846173,0.6660216390458555,0.00012083072346075744,6.0603045903565646e-15,healthy
zero_ordinate,37.586178158825675,1.7887593142453755,0.5,1.0,50.0,257,4,15,63.380602327250116,11.410240015840406,-7.134994049545872,257.55251201799143,116.31252946720508,3.897090032869176e-06,3.2735327722301924e-14,reject_tail_edge
zero_ordinate,52.970321477714464,2.13185471818124,0.5,1.0,50.0,257,4,16,181.9082664630661,19.326766724975847,-6.873916833030314,435.99880324299824,196.9002015324864,4.9023358896077204e-06,3.2029607815627295e-14,reject_tail_edge
zero_ordinate,67.07981052949417,2.3680060459962675,0.5,1.0,50.0,257,4,16,336.6621935178631,26.34175770599108,-6.750294891224793,597.5186203271412,269.8427989307058,5.397375769999404e-06,5.2172821202321287e-14,healthy
random,55.68593738199699,2.181850577947567,0.5,1.0,50.0,257,4,16,10.371983420897788,4.952441684943497,-2.9981902128956306,2.9220909167866314,2.0310066010224097,2.3903932554827144e-05,1.1646014091754245e-14,reject_tail_edge
random,64.99579491433776,2.336445507767996,0.5,1.0,50.0,257,4,15,278.7314482018216,25.343861817956746,-6.634509409273568,154.2145720013025,91.39483746584948,5.909213403011505e-06,1.3663722153506162e-14,healthy
zero_ordinate,79.33737502024937,2.53583226292973,0.5,1.0,50.0,257,4,16,513.6401209336038,32.488970214304786,-6.707550805632071,733.7889534647708,331.38412028965024,5.613842511867014e-06,4.028307685101555e-14,healthy
zero_ordinate,92.49189927055849,2.6892439988206585,0.5,1.0,50.0,257,4,16,731.6921436547351,38.76981217081424,-6.666962279679378,875.1876292555855,395.2408962928207,5.6523641281010855e-06,4.0708311195312404e-14,healthy
small_gap_midpoint,95.2609891343826,2.7187433124322675,0.5,1.0,50.0,257,4,16,135.332408019846,12.417097433623095,-4.906901057443831,11.116249448504075,7.143787839951118,1.5241797865559725e-05,5.4603657468515425e-15,healthy
large_gap_midpoint,17.578382390253125,1.0287928074078119,0.5,1.0,50.0,257,4,15,0.00485778181281399,0.07686884544741587,187.66848947622483,0.06636336844565263,0.031211546886090503,0.00017633790107597655,7.320590472737696e-15,reject_tail_edge
random,87.75406170555209,2.636661082108167,0.5,1.0,50.0,257,4,16,78.27949086093288,14.212221283003746,-4.49739606543087,46.935197839818734,28.200483297063716,1.1437959114528283e-05,3.866800896438475e-14,healthy
random,80.21555925244955,2.546840435287978,0.5,1.0,50.0,257,4,16,6.3856412950886465,4.183258785431972,-1.9832538799931054,2.2201764669316804,1.2845623905946324,5.169535005078635e-05,1.5995342291474027e-14,healthy
random,50.80147020813031,2.0900482288612325,0.5,1.0,50.0,257,4,15,2.7828275543822816,2.68386266454978,-1.38834151977325,1.484041191505996,0.8287529966448074,4.5261557294634105e-05,1.7554020911780978e-14,reject_tail_edge
random,36.707896770823126,1.7651148363723634,0.5,1.0,50.0,257,4,14,3.5991421137848834,2.760175084845169,-2.2538894992811533,2.5975109961447327,1.5198367403703885,2.1024103162923947e-05,5.429050761447825e-15,reject_tail_edge
random,58.70925352589393,2.2347202889869386,0.5,1.0,50.0,257,4,16,19.544200976888636,5.813882046016133,-3.6968277696589116,9.399654331283982,4.9312709236977765,1.8460420842786837e-05,5.453352147271171e-16,reject_tail_edge
random,49.4381490137031,2.0628453069960093,0.5,1.0,50.0,257,4,15,33.42039827948722,13.681800355149399,-4.8463376511657845,45.77216725074694,24.182906094357875,1.9859476195404518e-07,8.057824284468995e-14,reject_tail_edge
random,82.46873618157629,2.5745421997347235,0.5,1.0,50.0,257,4,16,50.79656799303752,8.651724991730582,-4.153480178198679,39.70120990336948,20.353071508817475,1.889458172655576e-05,2.867541382929287e-14,healthy
random,40.57847671562578,1.8653607294726673,0.5,1.0,50.0,257,4,16,23.77074826478176,11.528072755081174,-5.082096590592993,61.13759107531646,28.726751154230215,1.572112906385485e-06,6.635907527254715e-14,reject_tail_edge
