center_type,m0,Q,c_I,kappa,W_factor,nquad,R_jet,local_zero_count,E_I,S_I,B_eff,J_max,J_rms,tail_drift_rel,quad_drift_rel,status
zero,75.70469069908393,4.365702755922739,1.0,0.25,10.0,160,8,2,8350675.115625331,10552.925627111783,-10.814274773427362,7472218300.940902,7478170793.450803,2.919270519941441e-08,2.0196021128138926e-11,healthy
zero,75.70469069908393,4.365702755922739,1.0,0.25,25.0,160,8,4,8350674.871846534,10552.921694887384,-10.814274753619303,7472218300.940892,7478170793.450794,4.276002355238932e-09,2.0195798664467904e-11,healthy
zero,75.70469069908393,4.365702755922739,1.0,0.25,50.0,160,8,9,8350674.836139029,10552.921187393951,-10.814274750717917,7472218300.940891,7478170793.450793,4.748861654060175e-10,2.0195687224200946e-11,healthy
zero,75.70469069908393,4.365702755922739,1.0,0.25,100.0,160,8,18,8350674.832173409,10552.92113288167,-10.814274750395695,7472218300.940897,7478170793.450799,5.678500755254227e-11,2.0196133340288778e-11,healthy
zero,75.70469069908393,4.365702755922739,1.0,0.5,10.0,160,8,2,258206.4892423423,1328.107201041505,-8.455483092311008,972387202.4026846,973268849.3290781,3.069097015381796e-06,6.537489322765411e-14,healthy
zero,75.70469069908393,4.365702755922739,1.0,0.5,25.0,160,8,4,258205.69678157681,1328.0993560746965,-8.45548100984046,972387202.4026716,973268849.3290663,4.1132013984313017e-07,6.537509387015959e-14,healthy
zero,75.70469069908393,4.365702755922739,1.0,0.5,50.0,160,8,9,258205.5905763735,1328.0983417742957,-8.455480730748292,972387202.4026719,973268849.3290666,4.4675062522678146e-08,6.548783648571213e-14,healthy
zero,75.70469069908393,4.365702755922739,1.0,0.5,100.0,160,8,18,258205.5790410226,1328.0982327685504,-8.455480700435023,972387202.4026723,973268849.329067,5.312132546819812e-09,6.571327087235408e-14,healthy
zero,75.70469069908393,4.365702755922739,1.0,1.0,10.0,160,8,2,7170.364628935679,166.02721504776417,-6.0237733998390155,21437454.127501976,21465833.551863376,0.00017783423144734754,3.4500694411541564e-14,healthy
zero,75.70469069908393,4.365702755922739,1.0,1.0,25.0,160,8,4,7169.089492652695,166.01167975938438,-6.023652723655679,21437454.127478108,21465833.551841985,2.3247137868916444e-05,3.4506830907295646e-14,healthy
zero,75.70469069908393,4.365702755922739,1.0,1.0,50.0,160,8,9,7168.922831840865,166.00965663759746,-6.023636949645234,21437454.127478078,21465833.551841952,2.5079376716416217e-06,3.4507633111000106e-14,healthy
zero,75.70469069908393,4.365702755922739,1.0,1.0,100.0,160,8,18,7168.90485262923,166.0094387765588,-6.023635247937909,21437454.127478085,21465833.551841956,2.9770117638278414e-07,3.4253986421458646e-14,healthy
zero,77.1448400688748,4.3838354985536725,0.1,0.25,10.0,160,8,3,69307001.03880988,10782.736779756096,-12.215821766857472,7406072.032233304,7451510.503956169,0.0,1.9350202538633974e-15,healthy
zero,77.1448400688748,4.3838354985536725,0.1,0.25,25.0,160,8,4,69306992.79181351,10782.736265338366,-12.21582168634436,7406072.032233652,7451510.50395577,1.3394978510666423e-07,1.7200182081029775e-15,healthy
zero,77.1448400688748,4.3838354985536725,0.1,0.25,50.0,160,8,9,69306983.50815672,10782.735686096297,-12.21582159571061,7406072.03223155,7451510.503952836,1.365656176255939e-08,1.935020743311462e-15,healthy
zero,77.1448400688748,4.3838354985536725,0.1,0.25,100.0,160,8,18,69306982.56166162,10782.735627044001,-12.215821586470243,7406072.032231818,7451510.503953018,1.4896243540306286e-09,1.720018461988616e-15,healthy
zero,77.1448400688748,4.3838354985536725,0.1,0.5,10.0,160,8,3,1560623.0960824008,1347.7617148057288,-9.649072260199407,5420.722090324591,5933.190611323772,0.0,3.7297705678959034e-15,healthy
zero,77.1448400688748,4.3838354985536725,0.1,0.5,25.0,160,8,4,1560620.5346481446,1347.760687266716,-9.649071149661388,5420.7220901183655,5933.19037772059,1.8485247894899215e-06,3.878967757120678e-15,healthy
zero,77.1448400688748,4.3838354985536725,0.1,0.5,50.0,160,8,9,1560617.6498023993,1347.759529660089,-9.649069898902576,5420.722090411178,5933.190115079819,1.8856997772718702e-07,3.878974927501989e-15,healthy
zero,77.1448400688748,4.3838354985536725,0.1,0.5,100.0,160,8,18,1560617.3555167639,1347.7594115770366,-9.649069771311447,5420.722090280219,5933.190088135651,2.057162866889756e-08,3.878975658960343e-15,healthy
zero,77.1448400688748,4.3838354985536725,0.1,1.0,10.0,160,8,3,27176.60453618716,168.1463567189463,-6.908414489898185,168.1471737628999,169.52692049666396,0.0,1.2047792512205798e-15,healthy
zero,77.1448400688748,4.3838354985536725,0.1,1.0,25.0,160,8,4,27175.93031963738,168.1443119714474,-6.908397703501108,168.14512865698813,169.52489213701475,2.79977056660893e-05,1.2048091409833385e-15,healthy
zero,77.1448400688748,4.3838354985536725,0.1,1.0,50.0,160,8,9,27175.16945593909,168.14200375975994,-6.908378759294829,168.14282063473397,169.52260296488143,2.8626996327159657e-06,1.3387143042438816e-15,healthy
zero,77.1448400688748,4.3838354985536725,0.1,1.0,100.0,160,8,18,27175.09166159147,168.1417677658433,-6.9083768223185835,168.14258464252958,169.5223688944921,3.124766895641877e-07,1.4725899502509794e-15,healthy
zero,77.1448400688748,4.3838354985536725,0.2,0.25,10.0,160,8,3,36119038.07159884,10779.76273599838,-11.774847929181066,507665376.3953414,508514586.5233194,0.0,2.7641317523703335e-14,healthy
zero,77.1448400688748,4.3838354985536725,0.2,0.25,25.0,160,8,4,36119033.94584451,10779.762221671082,-11.774847851892524,507665376.39534026,508514586.5233183,1.2858689759188456e-07,2.764132068107697e-14,healthy
zero,77.1448400688748,4.3838354985536725,0.2,0.25,50.0,160,8,9,36119029.30140999,10779.761642381294,-11.77484776488744,507665376.3953431,508514586.52332115,1.3110013985529649e-08,2.7435045696319033e-14,healthy
zero,77.1448400688748,4.3838354985536725,0.2,0.25,100.0,160,8,18,36119028.82788901,10779.761583328569,-11.774847756016879,507665376.39533937,508514586.52331734,1.4300142329740255e-09,2.7641324597767253e-14,healthy
zero,77.1448400688748,4.3838354985536725,0.2,0.5,10.0,160,8,3,1082573.6678291324,1347.6688448321079,-9.40160085862939,925759.0044273734,931438.8131491137,0.0,8.602856344021712e-15,healthy
zero,77.1448400688748,4.3838354985536725,0.2,0.5,25.0,160,8,4,1082571.6087265485,1347.6678174736226,-9.40159957165819,925759.0044275072,931438.8131477647,2.142085307347032e-06,8.602872707062812e-15,healthy
zero,77.1448400688748,4.3838354985536725,0.2,0.5,50.0,160,8,9,1082569.2897658113,1347.6666597716924,-9.401598122268666,925759.0044274083,931438.813145994,2.185026139022734e-07,8.602891135189513e-15,healthy
zero,77.1448400688748,4.3838354985536725,0.2,0.5,100.0,160,8,18,1082569.0532215917,1347.6665416877822,-9.40159797442437,925759.0044273132,931438.8131457282,2.3836695088255485e-08,8.387820689570523e-15,healthy
zero,77.1448400688748,4.3838354985536725,0.2,1.0,10.0,160,8,3,24282.72632368436,168.14360294050334,-6.832232475685365,677.5902818527152,741.5752563498909,0.0,4.194891678996284e-15,healthy
zero,77.1448400688748,4.3838354985536725,0.2,1.0,25.0,160,8,4,24282.09041185632,168.1415585513388,-6.83221475612122,677.5902818585517,741.5747930031296,2.9552024613786155e-05,4.4946445038958e-15,healthy
zero,77.1448400688748,4.3838354985536725,0.2,1.0,50.0,160,8,9,24281.372826922794,168.1392501501648,-6.832194760193982,677.5902818541575,741.5742699207683,3.0213716640099396e-06,4.195125511421785e-15,healthy
zero,77.1448400688748,4.3838354985536725,0.2,1.0,100.0,160,8,18,24281.29946387097,168.1390141545346,-6.832192715855995,677.5902819166522,741.5742164761956,3.2978964834172807e-07,4.344964550296765e-15,healthy
zero,77.1448400688748,4.3838354985536725,0.5,0.25,10.0,160,8,3,16942007.722399764,10758.963387550426,-11.262626812470714,7876431132.266851,7883572558.264715,0.0,5.6730283255179307e-14,healthy
zero,77.1448400688748,4.3838354985536725,0.5,0.25,25.0,160,8,4,16942007.281341106,10758.962873494313,-11.262626794855846,7876431132.2668495,7883572558.264713,2.9378427708155603e-08,5.673028473206349e-14,healthy
zero,77.1448400688748,4.3838354985536725,0.5,0.25,50.0,160,8,9,16942006.78361157,10758.962294061279,-11.262626774977676,7876431132.26685,7883572558.264714,3.003657135604276e-09,5.673028639871011e-14,healthy
zero,77.1448400688748,4.3838354985536725,0.5,0.25,100.0,160,8,18,16942006.73272359,10758.962235007264,-11.262626772945325,7876431132.266849,7883572558.264712,3.2785751917277747e-10,5.673028656910844e-14,healthy
zero,77.1448400688748,4.3838354985536725,0.5,0.5,10.0,160,8,3,471875.53713246406,1347.018569742371,-8.839744336785534,173645471.94103113,173875347.96173847,0.0,2.2327045579351222e-14,healthy
zero,77.1448400688748,4.3838354985536725,0.5,0.5,25.0,160,8,4,471874.84534789564,1347.017542925229,-8.839743344831344,173645471.94103092,173875347.96173826,1.6516571894451893e-06,2.2450432335379995e-14,healthy
zero,77.1448400688748,4.3838354985536725,0.5,0.5,50.0,160,8,9,471874.0659724148,1347.0163849372302,-8.83974222727826,173645471.94103098,173875347.9617383,1.6854663701183325e-07,2.245046941585921e-14,healthy
zero,77.1448400688748,4.3838354985536725,0.5,0.5,100.0,160,8,18,471873.9864396279,1347.0162668507419,-8.839742113235422,173645471.94103113,173875347.96173844,1.8388823760457124e-08,2.2450473199810968e-14,healthy
zero,77.1448400688748,4.3838354985536725,0.5,1.0,10.0,160,8,3,13774.121907837032,168.12372232471657,-6.448604069125053,521321.8592896846,523217.36476915184,0.0,1.5318782004627265e-14,healthy
zero,77.1448400688748,4.3838354985536725,0.5,1.0,25.0,160,8,4,13773.681847975255,168.1216790100846,-6.448582451764611,521321.85928970185,523217.3647685299,3.604246288475742e-05,1.5055146059926406e-14,healthy
zero,77.1448400688748,4.3838354985536725,0.5,1.0,50.0,160,8,9,13773.185410558463,168.11937004013086,-6.448558064102051,521321.859289701,523217.36476779985,3.683629610617471e-06,1.5187756148799898e-14,healthy
zero,77.1448400688748,4.3838354985536725,0.5,1.0,100.0,160,8,18,13773.134675244852,168.119134039352,-6.448555571662432,521321.85928967077,523217.36476769415,4.0204169609136264e-07,1.518781209507425e-14,healthy
zero,77.1448400688748,4.3838354985536725,1.0,0.25,10.0,160,8,3,8560952.160671053,10684.952262294948,-10.80077304176549,7565712079.834132,7571739051.0323515,0.0,2.03192854278307e-11,healthy
zero,77.1448400688748,4.3838354985536725,1.0,0.25,25.0,160,8,4,8560952.125429746,10684.951748690411,-10.800773038980152,7565712079.834131,7571739051.032351,4.794721284864513e-09,2.0319067936943733e-11,healthy
zero,77.1448400688748,4.3838354985536725,1.0,0.25,50.0,160,8,9,8560952.084382366,10684.951169018364,-10.800773035735924,7565712079.834129,7571739051.032349,5.074625722384287e-10,2.03188504598353e-11,healthy
zero,77.1448400688748,4.3838354985536725,1.0,0.25,100.0,160,8,18,8560952.080038004,10684.951109962196,-10.800773035392563,7565712079.834131,7571739051.032351,5.585072984896517e-11,2.031928561921198e-11,healthy
zero,77.1448400688748,4.3838354985536725,1.0,0.5,10.0,160,8,3,264705.77714999387,1344.6978152550842,-8.448590046080836,984553891.1366605,985446569.3924764,0.0,5.2994862564695734e-14,healthy
zero,77.1448400688748,4.3838354985536725,1.0,0.5,25.0,160,8,4,264705.6694602215,1344.6967893393894,-8.44858977081075,984553891.13666,985446569.3924758,4.6288565217503453e-07,5.2774988339759574e-14,healthy
zero,77.1448400688748,4.3838354985536725,1.0,0.5,50.0,160,8,9,264705.54693176504,1344.6956308740719,-8.448589457610781,984553891.13666,985446569.3924758,4.7755435293272296e-08,5.2775012768555776e-14,healthy
zero,77.1448400688748,4.3838354985536725,1.0,0.5,100.0,160,8,18,264705.5342906364,1344.6955127832741,-8.44858942529827,984553891.1366594,985446569.3924754,5.224148847074871e-09,5.2775015288849604e-14,healthy
zero,77.1448400688748,4.3838354985536725,1.0,1.0,10.0,160,8,3,7346.5896735328015,168.05187205733122,-6.02330792322464,21705683.53865149,21734418.05142647,0.0,1.9807714701682654e-14,healthy
zero,77.1448400688748,4.3838354985536725,1.0,1.0,25.0,160,8,4,7346.41946038009,168.04983053201963,-6.023292246322272,21705683.538651295,21734418.051426306,2.618691413785705e-05,1.980817363730232e-14,healthy
zero,77.1448400688748,4.3838354985536725,1.0,1.0,50.0,160,8,9,7346.22708032446,168.04752061303216,-6.023274527375584,21705683.538651224,21734418.051426236,2.6808961923047233e-06,1.9808692365828488e-14,healthy
zero,77.1448400688748,4.3838354985536725,1.0,1.0,100.0,160,8,18,7346.207385852253,168.0472846036458,-6.02327271341239,21705683.538651213,21734418.05142622,2.9272869036522834e-07,2.0056354789406524e-14,healthy
zero,79.33737502024937,4.410825136069796,0.1,0.25,10.0,160,8,2,71908237.78772283,10983.202197866054,-12.190126894668024,7543705.183654827,7589988.076075616,9.164428002628293e-07,3.191259992529343e-14,healthy
zero,79.33737502024937,4.410825136069796,0.1,0.25,25.0,160,8,5,71908165.3514553,10983.197761339075,-12.190126215893306,7543705.183658125,7589988.076072493,6.366619169269167e-08,3.1705407188677194e-14,healthy
zero,79.33737502024937,4.410825136069796,0.1,0.25,50.0,160,8,9,71908160.77333626,10983.197480933057,-12.190126172993345,7543705.1836565435,7589988.076070509,1.23284879781655e-08,3.1705409207239854e-14,healthy
zero,79.33737502024937,4.410825136069796,0.1,0.25,100.0,160,8,18,71908159.88681737,10983.197426633003,-12.190126164686085,7543705.183657863,7589988.0760717485,1.577558190827513e-09,3.170540959811961e-14,healthy
zero,79.33737502024937,4.410825136069796,0.1,0.5,10.0,160,8,2,1619571.7922553676,1372.967631204598,-9.634149037395785,5521.460156043939,6043.48841039386,1.2624033969335042e-05,1.4088540679202658e-14,healthy
zero,79.33737502024937,4.410825136069796,0.1,0.5,25.0,160,8,5,1619549.3160179744,1372.958778990285,-9.634139686043028,5521.46015586586,6043.486399903259,8.787284477146214e-07,1.3801210972524104e-14,healthy
zero,79.33737502024937,4.410825136069796,0.1,0.5,50.0,160,8,9,1619547.892873918,1372.9582184591618,-9.634139093932344,5521.460156468021,6043.48627312206,1.702165903840568e-07,1.3801223100051455e-14,healthy
zero,79.33737502024937,4.410825136069796,0.1,0.5,100.0,160,8,18,1619547.6171999977,1372.9581098765896,-9.634138979235903,5521.460156312238,6043.48624831057,2.1783553353627568e-08,1.3801225449248994e-14,healthy
zero,79.33737502024937,4.410825136069796,0.1,1.0,10.0,160,8,2,28296.893033141903,171.57076854882578,-6.907062391351613,171.57173226675874,172.97452158072593,0.00018957297585643146,4.114067282601886e-15,healthy
zero,79.33737502024937,4.410825136069796,0.1,1.0,25.0,160,8,5,28290.99300628498,171.55322957474877,-6.906921880930402,171.55419371466613,172.95712682616085,1.3301931568545882e-05,3.986333848189373e-15,healthy
zero,79.33737502024937,4.410825136069796,0.1,1.0,50.0,160,8,9,28290.616681432006,171.55211075613744,-6.90691291767817,171.55307487406955,172.9560170819882,2.580209354258529e-06,4.114979999829458e-15,healthy
zero,79.33737502024937,4.410825136069796,0.1,1.0,100.0,160,8,18,28290.543685718207,171.55189373119418,-6.906911179062755,171.55285784789973,172.95580181886535,3.303613038364469e-07,3.986397160574031e-15,healthy
zero,79.33737502024937,4.410825136069796,0.2,0.25,10.0,160,8,2,37474633.26299363,10980.172847270263,-11.750976326230116,517099740.81318974,517964732.5134159,8.797178674427202e-07,1.4115981300448725e-14,healthy
zero,79.33737502024937,4.410825136069796,0.2,0.25,25.0,160,8,5,37474597.02581475,10980.16841063587,-11.750975674653908,517099740.81319267,517964732.5134187,6.111828716632434e-08,1.4115994950317702e-14,healthy
zero,79.33737502024937,4.410825136069796,0.2,0.25,50.0,160,8,9,37474594.73543157,10980.168130235374,-11.75097563347079,517099740.81318945,517964732.51341546,1.183521909846437e-08,1.3917178970625679e-14,healthy
zero,79.33737502024937,4.410825136069796,0.2,0.25,100.0,160,8,18,37474594.29191153,10980.168075935628,-11.750975625495908,517099740.8131886,517964732.5134146,1.5144443707535446e-09,1.4115995980129093e-14,healthy
zero,79.33737502024937,4.410825136069796,0.2,0.5,10.0,160,8,2,1123510.3687762546,1372.8729619584974,-9.387728199362346,942963.1474454112,948748.508960361,1.4631439452141986e-05,2.2588612320431452e-14,healthy
zero,79.33737502024937,4.410825136069796,0.2,0.5,25.0,160,8,5,1123492.2977232782,1372.864109530001,-9.387717361144224,942963.1474458126,948748.5089480231,1.0182400206740624e-06,2.2588975651814085e-14,healthy
zero,79.33737502024937,4.410825136069796,0.2,0.5,50.0,160,8,9,1123491.1537384577,1372.863549009915,-9.38771667502687,942963.1474455359,948748.5089469368,1.972337324635882e-07,2.258899865283654e-14,healthy
zero,79.33737502024937,4.410825136069796,0.2,0.5,100.0,160,8,18,1123490.932148104,1372.863440427957,-9.387716542125562,942963.1474458434,948748.5089470865,2.5240755610891264e-08,2.2589003108149934e-14,healthy
zero,79.33737502024937,4.410825136069796,0.2,1.0,10.0,160,8,2,25288.917124709085,171.5678322354958,-6.831333892676842,690.1824948599184,755.4240010226883,0.00020012755968143317,6.761262377907273e-15,healthy
zero,79.33737502024937,4.410825136069796,0.2,1.0,25.0,160,8,5,25283.3508067508,171.55029283818791,-6.831185561105375,690.1824948046279,755.4200234466243,1.403862040182252e-05,6.474974285268226e-15,healthy
zero,79.33737502024937,4.410825136069796,0.2,1.0,50.0,160,8,9,25282.99586338634,171.54917404154466,-6.831176101445976,690.1824947997552,755.4197694346449,2.7229725291790215e-06,6.618955523722685e-15,healthy
zero,79.33737502024937,4.410825136069796,0.2,1.0,100.0,160,8,18,25282.927018483148,171.54895701782704,-6.83117426663271,690.1824948446138,755.4197201950755,3.4863415335583547e-07,6.6189735470058245e-15,healthy
zero,79.33737502024937,4.410825136069796,0.5,0.25,10.0,160,8,2,17577619.107737333,10958.986854416038,-11.240864268934022,8022805348.577249,8030079489.584721,1.9934191142527185e-07,2.1002632171900422e-13,healthy
zero,79.33737502024937,4.410825136069796,0.5,0.25,25.0,160,8,5,17577615.253869306,10958.982417457479,-11.240864121198525,8022805348.577243,8030079489.584715,1.3983679335248679e-08,2.0960250022356229e-13,healthy
zero,79.33737502024937,4.410825136069796,0.5,0.25,50.0,160,8,9,17577615.00806957,10958.982137073534,-11.240864111775954,8022805348.577241,8030079489.584713,2.712335018250624e-09,2.0960250315457647e-13,healthy
zero,79.33737502024937,4.410825136069796,0.5,0.25,100.0,160,8,18,17577614.96039319,10958.982082774704,-11.240864109948308,8022805348.577249,8030079489.584721,3.472732005896128e-10,2.0981443749833953e-13,healthy
zero,79.33737502024937,4.410825136069796,0.5,0.5,10.0,160,8,2,489685.4469414668,1372.2103825384847,-8.828149013955656,176872468.97250625,177106616.9688075,1.1271805936099735e-05,5.44412925989093e-14,healthy
zero,79.33737502024937,4.410825136069796,0.5,0.5,25.0,160,8,5,489679.37861589785,1372.201529463621,-8.828140663649732,176872468.97250584,177106616.968807,7.855499561855481e-07,5.4560836183870575e-14,healthy
zero,79.33737502024937,4.410825136069796,0.5,0.5,50.0,160,8,9,489678.99394828343,1372.2009689765946,-8.828140134325228,176872468.97250593,177106616.9688071,1.5219893789871443e-07,5.456087904416672e-14,healthy
zero,79.33737502024937,4.410825136069796,0.5,0.5,100.0,160,8,18,489678.91941966064,1372.200860396476,-8.828140031769559,176872468.9725065,177106616.96880767,1.947916241651482e-08,5.467975638389299e-14,healthy
zero,79.33737502024937,4.410825136069796,0.5,1.0,10.0,160,8,2,14357.323947429222,171.54718886952338,-6.449876693012516,531010.0150838407,532940.7461639612,0.00024433450961308884,1.735710284160605e-14,healthy
zero,79.33737502024937,4.410825136069796,0.5,1.0,25.0,160,8,5,14353.466006974946,171.52964819504373,-6.449695605544392,531010.0150837651,532940.7461585382,1.7119443931760313e-05,1.736176810288783e-14,healthy
zero,79.33737502024937,4.410825136069796,0.5,1.0,50.0,160,8,9,14353.220283618413,171.52852946420188,-6.449684069912433,531010.0150837775,532940.7461581944,3.3198493759139287e-06,1.7235334927910124e-14,healthy
zero,79.33737502024937,4.410825136069796,0.5,1.0,100.0,160,8,18,14353.172633089012,171.5283124441546,-6.449681832906577,531010.0150837598,532940.7461581072,4.2502386928431924e-07,1.7362122971424925e-14,healthy
zero,79.33737502024937,4.410825136069796,1.0,0.25,10.0,160,8,2,8882099.16374382,10883.600131879104,-10.780918099496596,7706311947.937738,7712450923.309729,2.9132301759728887e-08,2.0015976885773805e-11,healthy
zero,79.33737502024937,4.410825136069796,1.0,0.25,25.0,160,8,5,8882098.876680773,10883.595694373873,-10.78091807771901,7706311947.937728,7712450923.309719,2.3230025923705355e-09,2.0015977532675783e-11,healthy
zero,79.33737502024937,4.410825136069796,1.0,0.25,50.0,160,8,9,8882098.856047634,10883.595414017425,-10.78091807615371,7706311947.937735,7712450923.309726,4.5975891237073575e-10,2.001597757917295e-11,healthy
zero,79.33737502024937,4.410825136069796,1.0,0.25,100.0,160,8,18,8882098.85196401,10883.595359720128,-10.780918075843912,7706311947.937735,7712450923.309726,5.92757887534718e-11,2.0015977588375476e-11,healthy
zero,79.33737502024937,4.410825136069796,1.0,0.5,10.0,160,8,2,274647.7095583148,1369.846134824689,-8.438492715004095,1002850668.5696206,1003759936.1956418,3.0632976181206785e-06,1.2758530528528873e-13,healthy
zero,79.33737502024937,4.410825136069796,1.0,0.5,25.0,160,8,5,274646.7823159954,1369.837280659824,-8.438490440084685,1002850668.5696074,1003759936.1956297,2.2184488502973744e-07,1.2779767246802434e-13,healthy
zero,79.33737502024937,4.410825136069796,1.0,0.5,50.0,160,8,9,274646.7213870116,1369.8367202277263,-8.438490290599729,1002850668.5696075,1003759936.1956298,4.325947658486396e-08,1.2800963730489467e-13,healthy
zero,79.33737502024937,4.410825136069796,1.0,0.5,100.0,160,8,18,274646.70950593817,1369.8366116506616,-8.438490261450351,1002850668.5696076,1003759936.1956298,5.548997391333103e-09,1.2779770634775247e-13,healthy
zero,79.33737502024937,4.410825136069796,1.0,1.0,10.0,160,8,2,7646.848904396142,171.47335047331578,-6.025388611687336,22109058.61756457,22138327.117281474,0.00017766179679615474,2.2835939996148244e-14,healthy
zero,79.33737502024937,4.410825136069796,1.0,1.0,25.0,160,8,5,7645.354262421265,171.45580764528333,-6.025256893685895,22109058.61754019,22138327.11725964,1.2521344028225705e-05,2.295936478770631e-14,healthy
zero,79.33737502024937,4.410825136069796,1.0,1.0,50.0,160,8,9,7645.258532310328,171.45468902376805,-6.025248456420943,22109058.617540155,22138327.117259596,2.430698219880377e-06,2.2840690344533416e-14,healthy
zero,79.33737502024937,4.410825136069796,1.0,1.0,100.0,160,8,18,7645.239948994023,171.45447200981656,-6.025246818550331,22109058.617540166,22138327.117259607,3.113045201104571e-07,2.2840745863493728e-14,healthy
zero,82.91038085408603,4.453304669815392,0.1,0.25,10.0,160,8,2,76164500.35152477,11303.582256225796,-12.150402876458891,7763765.488206196,7811398.516615627,4.555923684171591e-07,1.2012568756827928e-13,healthy
zero,82.91038085408603,4.453304669815392,0.1,0.25,25.0,160,8,4,76164452.0373869,11303.579380686906,-12.150402451767002,7763765.488205032,7811398.516610312,1.7033406405970514e-07,1.201257637687754e-13,healthy
zero,82.91038085408603,4.453304669815392,0.1,0.25,50.0,160,8,9,76164439.06398624,11303.57860857459,-12.150402337727915,7763765.488203591,7811398.516607757,1.3308996233482085e-08,1.1993013963056485e-13,healthy
zero,82.91038085408603,4.453304669815392,0.1,0.25,100.0,160,8,18,76164438.05031401,11303.578548247155,-12.15040232881751,7763765.488206455,7811398.5166105265,1.666482527677233e-09,1.2032143043136946e-13,healthy
zero,82.91038085408603,4.453304669815392,0.1,0.5,10.0,160,8,2,1715362.044249397,1412.9890814443506,-9.610798317157018,5682.528352554936,6219.778138897495,6.275994561026937e-06,2.6739332931831142e-14,healthy
zero,82.91038085408603,4.453304669815392,0.1,0.5,25.0,160,8,4,1715347.051025092,1412.9833430491942,-9.610792465305055,5682.528352677728,6219.776835951898,2.3502613571678147e-06,2.701103433234109e-14,healthy
zero,82.91038085408603,4.453304669815392,0.1,0.5,50.0,160,8,9,1715343.0195112037,1412.9818000975586,-9.610790891797395,5682.528352559556,6219.776485366405,1.8375610195923783e-07,2.687536365560372e-14,healthy
zero,82.91038085408603,4.453304669815392,0.1,0.5,100.0,160,8,18,1715342.704306457,1412.9816794633086,-9.610790768772219,5682.528353081762,6219.776458442265,2.301186740566571e-08,2.7011102778935458e-14,healthy
zero,82.91038085408603,4.453304669815392,0.1,1.0,10.0,160,8,2,29952.143400914505,176.5187365783955,-6.90080053097941,176.51969743028937,177.96389543670284,9.427963055379303e-05,6.55882462077666e-15,healthy
zero,82.91038085408603,4.453304669815392,0.1,1.0,25.0,160,8,4,29948.206546285775,176.50736052254743,-6.900712527021198,176.50832274536293,177.952614004061,3.5541050236433276e-05,6.68116249568401e-15,healthy
zero,82.91038085408603,4.453304669815392,0.1,1.0,50.0,160,8,9,29947.142155572423,176.50428477540626,-6.900688731777014,176.50524707204576,177.94956338926212,2.7861247815178894e-06,6.681399959655626e-15,healthy
zero,82.91038085408603,4.453304669815392,0.1,1.0,100.0,160,8,18,29947.058719097528,176.50404367174536,-6.90068686645696,176.50500596268594,177.94932423919067,3.49085524936953e-07,6.681418574921493e-15,healthy
zero,82.91038085408603,4.453304669815392,0.2,0.25,10.0,160,8,2,39692769.439716235,11300.464543716678,-11.714070408746885,532184255.47518903,533074480.1797123,4.3733456494398905e-07,5.499792898588656e-14,healthy
zero,82.91038085408603,4.453304669815392,0.2,0.25,25.0,160,8,4,39692745.26988661,11300.461667827374,-11.71407000107148,532184255.47519016,533074480.1797133,1.6351554519815148e-07,5.4810256118824824e-14,healthy
zero,82.91038085408603,4.453304669815392,0.2,0.25,50.0,160,8,9,39692738.77950573,11300.460895696468,-11.714069891597408,532184255.4751895,533074480.17971265,1.2776470257536679e-08,5.48102650811552e-14,healthy
zero,82.91038085408603,4.453304669815392,0.2,0.25,100.0,160,8,18,39692738.27237263,11300.460835370463,-11.714069883043528,532184255.4751885,533074480.17971164,1.59980823193944e-09,5.4997972171099385e-14,healthy
zero,82.91038085408603,4.453304669815392,0.2,0.5,10.0,160,8,2,1189952.1618143988,1412.891667144633,-9.365953857203776,970470.6870769409,976424.8155461965,7.2739781574295325e-06,1.8196739797332468e-14,healthy
zero,82.91038085408603,4.453304669815392,0.2,0.5,25.0,160,8,4,1189940.1074103422,1412.8859280516722,-9.365947075003142,970470.6870770287,976424.8155380245,2.7235018213965728e-06,1.8196924135058934e-14,healthy
zero,82.91038085408603,4.453304669815392,0.2,0.5,50.0,160,8,9,1189936.8666062923,1412.8843850629057,-9.365945251609432,970470.6870764707,976424.8155352396,2.1292280778823525e-07,1.8196973694549933e-14,healthy
zero,82.91038085408603,4.453304669815392,0.2,0.5,100.0,160,8,18,1189936.6132415936,1412.8842644315089,-9.36594510905707,970470.6870771492,976424.8155357421,2.6664057059972578e-08,1.8392643994575702e-14,healthy
zero,82.91038085408603,4.453304669815392,0.2,1.0,10.0,160,8,2,26767.20598882754,176.51574556762233,-6.825532781106277,710.3160888658175,777.447919658879,9.953051580752017e-05,4.892824342965289e-15,healthy
zero,82.91038085408603,4.453304669815392,0.2,1.0,25.0,160,8,4,26763.49195228699,176.50436814009296,-6.82543987902281,710.3160888451774,777.4453405248539,3.751172108645853e-05,4.757572684282308e-15,healthy
zero,82.91038085408603,4.453304669815392,0.2,1.0,50.0,160,8,9,26762.488007641576,176.50129231905035,-6.825414764361409,710.3160888576726,777.4446426037475,2.9403313224263027e-06,4.75775115571666e-15,healthy
zero,82.91038085408603,4.453304669815392,0.2,1.0,100.0,160,8,18,26762.40931705982,176.5010512210872,-6.825412795799398,710.316088843046,777.4445878563547,3.683999057537456e-07,4.485892851115539e-15,healthy
