B_eff,Delta,E_I,J_max,J_rms,N_quad,Q,R,S_I,W,W_mult,c_I,center_type,edge_truncated,eps,kappa,m0,num_zeros_used,ref_idx,run_label
-5.648779896278449,0.1404571210004619,1302.8231602102446,414.3183587636351,195.34017035606638,257,3.559805273228943,4,75.60901232144893,14.04571210004619,50.0,0.5,small_gap,False,0.2809142420009238,1.0,220.89386551815883,16,91,zero_kernel_only_proxy
-5.655648240676372,0.14042517747286812,1315.9261750220312,138.62747997580303,64.50631809009005,257,3.560615047800856,4,38.83187370607897,14.042517747286812,50.0,0.5,small_gap,False,0.28085035494573624,1.0,221.07281219700366,16,91,zero_kernel_only_proxy
-5.6489871121900235,0.1403932743000201,1306.51734618292,413.8664522977582,195.18744976039804,257,3.5614241671684437,4,75.79059274538069,14.039327430002011,50.0,0.5,small_gap,False,0.2807865486000402,1.0,221.2517588758485,16,91,zero_kernel_only_proxy
-5.7183093153584545,0.14780746981576118,1063.0416502820542,431.3921464387572,199.63230506819633,257,3.382778966605945,4,67.20375949526264,14.780746981576117,50.0,0.5,small_gap,False,0.29561493963152236,1.0,185.05554680571748,15,71,zero_kernel_only_proxy
-5.669942346560682,0.1477647479019805,1003.8359758995028,140.3561609028704,64.9334549862968,257,3.3837569995495422,4,34.829292256582896,14.776474790198048,50.0,0.5,small_gap,False,0.295529495803961,1.0,185.23662576304747,15,71,zero_kernel_only_proxy
-5.715615546498582,0.14772209238399142,1063.0624353825576,431.01663665425804,199.4943808469663,257,3.384734076879247,4,67.15656379707059,14.77220923839914,50.0,0.5,small_gap,False,0.29544418476798284,1.0,185.4177047203775,15,71,zero_kernel_only_proxy
-1.8679200722104479,0.14473617384664378,10.13152768967137,2.85297356904046,1.5924596943079175,257,3.454561404461185,4,5.101351310423462,14.47361738466438,50.0,0.5,large_gap,False,0.28947234769328756,1.0,198.82767024311488,16,79,zero_kernel_only_proxy
1.0337945645293436,0.1445655427501616,0.2772571276596443,0.5152737203284953,0.23247155309256826,257,3.45863883251973,4,0.5500403983743231,14.456554275016158,50.0,0.5,large_gap,False,0.2891310855003232,1.0,199.64003080997787,16,79,zero_kernel_only_proxy
-1.853648731685071,0.1443960039669064,9.997366531265893,2.8335883152345436,1.582373072370013,257,3.4626997026496187,4,5.068882775486865,14.439600396690642,50.0,0.5,large_gap,False,0.2887920079338128,1.0,200.45239137684084,16,79,zero_kernel_only_proxy
-1.6251445071025934,0.15139865172540032,6.969521656752463,2.380007590159264,1.308640131306755,257,3.30253931789879,4,4.185264659763437,15.139865172540032,50.0,0.5,large_gap,False,0.30279730345080064,1.0,170.78686648945666,17,64,zero_kernel_only_proxy
1.4118259444966454,0.15116477254025418,0.1847264223043759,0.4211716392968488,0.18981558330203957,257,3.3076489422616855,4,0.45282308422158346,15.116477254025417,50.0,0.5,large_gap,False,0.30232954508050836,1.0,171.66175649950162,16,64,zero_kernel_only_proxy
