run_id,timestamp,config_name,target_id,target_class,target_generation_method,source_csv,source_row_index,source_config,source_stage,source_a_kind,source_eta_Z,source_eta_W,source_A_sup,source_J_max,source_N_minima,source_rho_rank,source_kappa_basis,R,Q,lambda_,c,alpha,m0,num_primes,include_dual,k_Z,Z0_abs,eta_Z0,A_1,A_R,A_2R,A_logQ2,L2_1,L2_R,L2_2R,L2_logQ2,min_Z_1,min_Z_R,min_Z_2R,min_Z_logQ2,m_at_min_Z_logQ2,N_min_1,N_min_R,N_min_2R,N_min_logQ2,N_min_ratio_logQ2,J_max,J_rms,J_sum_sq,J_argmax_k,cell_count_R,cell_mass_l2_R,cell_mass_inf_R,cell_mass_ratio_R,cell_count_2R,cell_mass_l2_2R,cell_mass_inf_2R,cell_mass_ratio_2R,cell_count_4R,cell_mass_l2_4R,cell_mass_inf_4R,cell_mass_ratio_4R,threat_score,jet_objective,classification,notes
15f3908d,2026-04-27 14:18:12,04_amplitude_v2_dual,801c4a00a0d1,det_best_etaZ_by_stage,det_best_etaZ_by_stage,03_reflected_dual.febde28489af.csv,131,03_reflected_dual,formal_dual,,0.0044401124674095845,0.013489285108191177,nan,nan,nan,1.9628601492527296,26.246092552273694,6,32.0,0.03125,0.1,0.1875,2900.4504504504507,670,True,0,0.08571143258824034,0.0044401124674095915,0.20032378232457534,1.1836601999891452,4.178369551993431,4.185363844972226,0.16131321730963397,1.9236197615761454,9.06378237259974,9.084870460420772,0.061775888432738735,0.061775888435681846,0.06177588843461144,0.06177588842445999,2900.4648055233165,0,0,0,0,0.0,0.1532856590750661,0.16171811326531838,0.02615274815809434,1,6,24.194402256377845,3.449743332712724,0.06492699914221295,12,177.01673809861046,10.745344781683226,0.4750340794080218,24,368.7245901690194,13.934682373588888,0.9894925650955444,0.05498870574018263,8469908569601799.0,harmless,
15f3908d,2026-04-27 14:18:12,04_amplitude_v2_dual,5e30ee3656ec,det_best_etaZ_by_stage,det_best_etaZ_by_stage,01_main_relaxed_orbit.683062da434a.csv,67,01_main_relaxed_orbit,main_orbit,,0.006840690689935982,6.507624114943981e-09,nan,nan,nan,0.008126656856781983,29.249070413840368,6,32.0,0.03125,0.1,-0.1875,2900.4504504504507,670,True,0,0.08571143258824034,0.0044401124674095915,0.20032378232457534,1.1836601999891452,4.178369551993431,4.185363844972226,0.16131321730963397,1.9236197615761454,9.06378237259974,9.084870460420772,0.061775888432738735,0.061775888435681846,0.06177588843461144,0.06177588842445999,2900.4648055233165,0,0,0,0,0.0,0.1532856590750661,0.16171811326531838,0.02615274815809434,1,6,24.194402256377842,3.449743332712724,0.06492699914221295,12,177.01673809861043,10.745344781683226,0.47503407940802184,24,368.7245901690194,13.934682373588888,0.9894925650955447,0.05498870574018263,8469908569601799.0,harmless,
15f3908d,2026-04-27 14:18:13,04_amplitude_v2_dual,79cd446464f5,det_best_etaZ_by_stage,det_best_etaZ_by_stage,01_main_relaxed_orbit.683062da434a.csv,45,01_main_relaxed_orbit,main_orbit,,0.007132957628853731,1.0846858349445594e-08,nan,nan,nan,0.006507455939657839,29.249070413840368,6,32.0,0.03125,0.1,0.005208333333333333,2900.4504504504507,670,True,0,0.09152663945663574,0.01181360214979913,0.09237694337900909,0.273674616687948,2.1845646773540808,2.189043963145201,0.12794602402368577,0.3141379485264466,4.029458202257821,4.04204472099761,0.08470780377450736,0.010673816872698395,0.010673816872191813,0.010673816872088853,2900.338430258594,0,0,0,0,0.0,0.0033876631447052625,0.004644132522972465,2.1567966890930594e-05,1,6,9.473692453503991,1.6018384373041037,0.15782977235781284,12,25.123689812044365,3.0886814123866073,0.4185555171106118,24,45.50236162429007,3.1766981653137267,0.758060007980135,0.0006787380867608028,9658168424885956.0,harmless,
15f3908d,2026-04-27 14:18:13,04_amplitude_v2_dual,03a43495a6e6,det_best_etaZ_by_stage,det_best_etaZ_by_stage,01_main_relaxed_orbit.683062da434a.csv,43,01_main_relaxed_orbit,main_orbit,,0.008465968419392792,1.070888720079094e-08,nan,nan,nan,0.006548556593323627,29.249070413840368,6,32.0,0.03125,0.1,0.0,2900.4504504504507,670,True,0,0.09143683706889583,0.011815535509773184,0.09229400757284356,0.2729342450100668,2.183344459836465,2.18782210753731,0.12780269950218637,0.31219156189791086,4.026367801999436,4.03894948754674,0.08454719429148336,7.694171078043155e-09,1.3757634587108214e-08,1.735007915115716e-08,2900.3382068861033,0,0,0,0,0.0,0.0032436140545622494,0.004555739023898359,2.0754758053870365e-05,1,6,9.463320757372284,1.5605971937564256,0.15801852025116217,12,25.059182835564553,2.980806150906906,0.41843820915553215,24,45.3698810370095,3.04538449118491,0.7575862267855988,0.000648876991509091,9639225281423312.0,harmless,
15f3908d,2026-04-27 14:18:12,04_amplitude_v2_dual,ea6d922044da,det_best_etaZ_by_stage,det_best_etaZ_by_stage,05_literal_q2_dual_cover_block.f000662dc79d.csv,63,05_literal_q2_dual_cover_block,actual_like_dual,,0.0008510708956364887,0.0005639779393471323,nan,nan,nan,0.3016005756228582,9.375348330229683,4,28.0,0.03571428571428571,0.2,0.0,820.7707707707707,8000,True,0,1.0375387213874019,0.10603110903334596,3.0734289892115325,7.7262367435171155,8.629738230609899,8.629738230608737,2.2276558838324623,12.498717354257813,25.172806362519307,27.991013317472227,4.896332121973046e-07,4.6858596380872086e-07,4.245380740286464e-07,5.064733938908716e-07,820.7529292412145,0,0,0,0,0.0,2.0743824720000554,2.0745672134381814,4.303829123072661,1,4,23.008706058859293,3.2584822107422244,0.2402980111394726,8,25.2933562749139,3.4242185971631063,0.26415840996689394,16,58.88086520217928,4.877667123520776,0.6149391785031361,18.573372554337528,2.499814762624177e+17,harmless,
15f3908d,2026-04-27 14:18:15,04_amplitude_v2_dual,d27c3932e2df,det_best_etaZ_by_stage,det_best_etaZ_by_stage,03_reflected_dual.febde28489af.csv,47,03_reflected_dual,formal_dual,,0.005931284015801277,0.0011165331170213072,nan,nan,nan,2.3287651836615626,12.765648784687503,4,28.0,0.03571428571428571,0.2,0.0,1442.8928928928929,8000,True,0,3.0535046737835225,0.3120524374905546,6.086681915454754,12.137963191818129,12.739784287712219,12.739784287705897,4.985463230277711,19.636300275363492,36.492917475685154,40.50708822782339,7.07915141617832e-07,1.3816342825379024e-07,3.533845873704422e-07,1.0940102299628052e-06,1442.927151815576,0,0,0,0,0.0,3.15083110614641,3.152036368440941,9.935333267974357,1,4,63.62459623294532,5.570331173744264,0.6644816920698547,8,36.08409979850946,3.7057563784847156,0.37685463029336247,16,53.61981066386178,4.622463541247651,0.5599938487301384,122.57045207894686,2.1651814973781972e+18,harmless,
15f3908d,2026-04-27 14:18:19,04_amplitude_v2_dual,60d924eab111,det_best_etaZ_by_stage,det_best_etaZ_by_stage,03_reflected_dual.febde28489af.csv,71,03_reflected_dual,formal_dual,,0.007431279333875869,0.006594298946561114,nan,nan,nan,2.3308723370921216,12.765648784687503,4,28.0,0.03571428571428571,0.2,-0.008928571428571428,1332.7827827827828,8000,True,0,3.0205581112346698,0.3067307669860632,3.025461140441511,3.54245220010858,6.507929980886776,9.275216121749628,4.253332969894624,8.070804837231044,14.037896813556676,22.946343627772816,2.9739336498737523,2.9629769770433283,0.3682235245996546,0.3682235245999404,1332.6060690493325,0,0,0,0,0.0,0.04275768880189637,0.06039688430361164,0.00364778363358385,2,4,10.5538414431882,2.3393189707066626,0.10883055794102403,8,93.38705648650586,5.91701251172192,0.9630015304480564,16,63.94255980579669,4.071935999132533,0.6593717081407984,1.197913489153506,2.1187063445117873e+18,harmless,
15f3908d,2026-04-27 14:18:22,04_amplitude_v2_dual,c26c474fb241,det_best_etaZ_by_stage,det_best_etaZ_by_stage,04_actual_like_dual_cover_block.e995fec81310.csv,46,04_actual_like_dual_cover_block,main_orbit,,0.011315347172943932,3.8415272926589415e-06,nan,nan,nan,0.027663687584588825,12.325995187075417,4,28.0,0.03571428571428571,0.2,-0.2857142857142857,1715.4154154154153,8000,True,0,21.98594745838715,0.21375567017756578,24.501189661716253,31.60734615281075,36.75808436189609,37.33534074630997,31.17664148576233,64.56339871627554,98.12915175475253,123.21490264017541,19.54577092843945,13.350582621222689,11.754175119788451,11.754175119782914,1715.2081100464738,0,0,0,0,0.0,8.881238596812727,9.057496325810922,82.03823969207836,1,4,856.0314095204099,28.600388508035167,0.0809160392263201,8,2148.491073881388,34.72754648117947,0.20308529112148196,16,1643.5151711742035,29.10313813265668,0.15535263844382724,7290.189924816774,1.1225013385377127e+20,harmless,
15f3908d,2026-04-27 14:18:15,04_amplitude_v2_dual,45dcf00e9fc5,det_best_etaZ_by_stage,det_best_etaZ_by_stage,03_reflected_dual.febde28489af.csv,219,03_reflected_dual,formal_dual,,0.001276168147028368,0.0005160039573038244,nan,nan,nan,0.010606041214857496,1663.7402591760542,6,32.0,0.03125,0.3,0.0,901.3513513513514,8000,True,0,2.4185169506609583,0.37928888878599115,2.6756020138754852,2.8450671462404595,3.555863970562662,3.5558639705636694,3.3657353771106515,6.505694032471076,10.228854910973078,10.230524089291382,1.8574585478124521,5.282405624029707e-10,1.5171361855692567e-07,2.7441303673825246e-08,901.5473271310838,0,1,0,0,0.0,0.413835086609714,0.44144412387840254,0.1948729145067704,1,6,3.986338148434161,1.411796399703966,0.09804289017342901,12,3.2598902904304246,1.2684675745402418,0.08017610494173472,24,13.864264139075829,2.2314661622282217,0.34098776263041153,3.5589475153238777,6.743696626560068e+18,harmless,
15f3908d,2026-04-27 14:18:22,04_amplitude_v2_dual,6b39f68e0a34,det_best_etaZ_by_stage,det_best_etaZ_by_stage,04_actual_like_dual_cover_block.e995fec81310.csv,278,04_actual_like_dual_cover_block,actual_like_dual,,0.001645524862057736,0.00015437519031533527,nan,nan,nan,0.009584998562908011,1653.0354680985656,6,32.0,0.03125,0.3,0.0,3184.2342342342345,8000,True,0,1.332002352351624,0.20889400504127273,3.030326895502794,6.214078215122303,6.214078215131127,6.214078215142772,2.3541919283319923,15.574943599248432,19.52780512841417,19.53395038110651,3.732340005946355e-07,2.7749433728629924e-07,9.065493555837634e-08,8.12666050009625e-08,3183.8982069768185,0,0,0,0,0.0,1.8044220885832285,1.8063487344191476,3.2628957503376563,1,6,17.898083665945205,2.991494916086705,0.4401984442449744,12,18.314501592587842,3.025899093606781,0.45044012859985233,24,29.37656295190094,3.7480083284167893,0.7225084847098031,14.935502605289814,2.045551816160301e+18,harmless,
