run_id,timestamp,config_name,stage,R,Q,lambda_,c,u_min,u_max,u0,L,num_primes,alpha,m,lambda_u0,lambda_L,op_node_min,op_node_max,diam_x,eta_Z,log_eta_Z,eta_W,log_eta_W,eta_sv,rho_rank_2,rho_rank_inf,kappa_basis,gram_error,eta_E2_det,row_norm_min,row_norm_max,sigma_min,sigma_max,objective_value,collapse_class,notes,k_Z,k_q,source_mode,smoothing,conductor_policy,dual_type,dual_node_convention,num_dual_terms,E2_model,E2_trials,eta_W_median_perturbed,eta_W_worst_perturbed,eta_W_best_perturbed,survives_E2
a3d59684,2026-04-27 11:49:08,05_literal_q2_dual_cover_block,relaxed,4,28.0,0.03571428571428571,0.1,2.8000000000000003,9.8,6.300000000000001,7.0,2059,0.03571428571428571,nan,0.225,0.25,2.833213344056216,9.798848998423558,2.0,0.1086435070552561,-2.2196833342563336,0.0010280443575506847,-6.880096963511701,0.0059980271663989775,0.0838447862990017,0.007488639846677539,21.7464154202855,3.156504291010247e-15,nan,0.007103465192642958,0.18896030204853748,0.0012093699695587047,0.20162795799485708,0.011804468500466575,no_collapse,phase-relaxed negative control,0,2,literal_q2,bump,cover_block,,operator_signed,0,,0,nan,nan,nan,False
a3d59684,2026-04-27 11:49:12,05_literal_q2_dual_cover_block,main_orbit,4,28.0,0.03571428571428571,0.1,2.8000000000000003,9.8,6.300000000000001,7.0,2059,0.03571428571428571,1164.8648648648648,0.225,0.25,2.833213344056216,9.798848998423558,2.0,0.02058273044581101,-3.883302882653179,0.00019169866706727614,-8.559585861159196,0.0015851772870137703,0.0838447862990017,0.007488639846677539,21.7464154202855,3.156504291010247e-15,nan,0.005457992331339546,0.09667263539203148,0.00017100202613784662,0.10787564743624865,0.00042368554098387085,no_collapse,main-only orbit,0,2,literal_q2,bump,cover_block,,operator_signed,0,,0,nan,nan,nan,False
a3d59684,2026-04-27 11:49:16,05_literal_q2_dual_cover_block,b2_toy,4,28.0,0.03571428571428571,0.1,2.8000000000000003,9.8,6.300000000000001,7.0,2059,0.03571428571428571,1164.8648648648648,0.225,0.25,2.833213344056216,9.798848998423558,2.0,0.02058273044581101,-3.883302882653179,0.0001914935249059391,-8.560656562416852,0.0015834330106979629,0.0838447862990017,0.007488639846677539,21.7464154202855,3.156504291010247e-15,nan,0.005457931168768646,0.09667263539203148,0.00017081386249556118,0.10787564825383297,0.0004236854623749964,toy_diagnostic,B2 toy scalar injection (diagnostic only),0,2,literal_q2,bump,cover_block,,operator_signed,0,,0,nan,nan,nan,False
a3d59684,2026-04-27 11:49:25,05_literal_q2_dual_cover_block,actual_like_dual,4,28.0,0.03571428571428571,0.1,2.8000000000000003,9.8,6.300000000000001,7.0,2059,0.03571428571428571,1800.7507507507507,0.225,0.25,-9.798848998423558,9.798848998423558,2.0,0.03494420507288584,-3.3540026302618235,0.0075222216476389546,-4.889893752784907,0.0023401104265122165,1.275154383097356,0.0723812210787346,6.77414434144337,2.3733872966916315e-15,nan,0.004056701825812231,0.08720624908464814,0.00020587840817507062,0.08797807395863753,0.0012776812866921088,no_collapse,reflected dual (configured) + B_2,0,2,literal_q2,bump,cover_block,reflected_logderiv,operator_signed,4118,,0,nan,nan,nan,False
a3d59684,2026-04-27 11:49:25,05_literal_q2_dual_cover_block,e2,4,28.0,0.03571428571428571,0.1,2.8000000000000003,9.8,6.300000000000001,7.0,2059,0.03571428571428571,1800.7507507507507,0.225,0.25,-9.798848998423558,9.798848998423558,2.0,0.03494420507288584,-3.3540026302618235,0.0075222216476389546,-4.889893752784907,0.0023401104265122165,1.275154383097356,0.0723812210787346,6.77414434144337,2.3733872966916315e-15,nan,0.004056701825812231,0.08720624908464814,0.00020587840817507062,0.08797807395863753,0.0012776812866921088,no_collapse,E2 row perturbation on actual_like_dual,0,2,literal_q2,bump,cover_block,reflected_logderiv,operator_signed,4118,row_perturbation,200,0.007522221660345504,0.007522224765042955,0.00752221925467012,True
a3d59684,2026-04-27 11:49:08,05_literal_q2_dual_cover_block,relaxed,4,28.0,0.03571428571428571,0.1,2.8000000000000003,9.8,6.300000000000001,7.0,2059,0.2857142857142857,nan,0.225,0.25,2.833213344056216,9.798848998423558,2.0,0.16941136231378978,-1.7754254251422843,0.0013771309225045034,-6.587752985683718,0.005944754339080569,0.06421870472263866,0.005819066294276774,21.7464154202855,3.156504291010247e-15,nan,0.008174486912739167,0.041473455427621146,0.00037709086149863557,0.06343253900664252,0.02870210617059187,no_collapse,phase-relaxed negative control,0,2,literal_q2,bump,cover_block,,operator_signed,0,,0,nan,nan,nan,False
a3d59684,2026-04-27 11:49:12,05_literal_q2_dual_cover_block,main_orbit,4,28.0,0.03571428571428571,0.1,2.8000000000000003,9.8,6.300000000000001,7.0,2059,0.2857142857142857,1195.145145145145,0.225,0.25,2.833213344056216,9.798848998423558,2.0,0.05085943168223089,-2.978689693210428,0.0009034271388547089,-7.009315094399426,0.013267452893258648,0.06421870472263866,0.005819066294276774,21.7464154202855,3.156504291010247e-15,nan,0.005238282374261721,0.037226305210000726,0.000779753471340569,0.05877190426933953,0.002587497971634731,no_collapse,main-only orbit,0,2,literal_q2,bump,cover_block,,operator_signed,0,,0,nan,nan,nan,False
a3d59684,2026-04-27 11:49:17,05_literal_q2_dual_cover_block,b2_toy,4,28.0,0.03571428571428571,0.1,2.8000000000000003,9.8,6.300000000000001,7.0,2059,0.2857142857142857,1195.145145145145,0.225,0.25,2.833213344056216,9.798848998423558,2.0,0.05085943168223089,-2.978689693210428,0.0009033859710548505,-7.009360663915874,0.013267241391803181,0.06421870472263866,0.005819066294276774,21.7464154202855,3.156504291010247e-15,nan,0.005238287005947529,0.03722630157546066,0.0007797410352117975,0.058771903833267115,0.0025874978972522103,toy_diagnostic,B2 toy scalar injection (diagnostic only),0,2,literal_q2,bump,cover_block,,operator_signed,0,,0,nan,nan,nan,False
a3d59684,2026-04-27 11:49:25,05_literal_q2_dual_cover_block,actual_like_dual,4,28.0,0.03571428571428571,0.1,2.8000000000000003,9.8,6.300000000000001,7.0,2059,0.2857142857142857,895.0950950950951,0.225,0.25,-9.798848998423558,9.798848998423558,2.0,0.06614822778273514,-2.7158571796684123,0.012322137984967646,-4.396357798191815,0.0020185170517882708,3.09818033264526,0.13759454440134766,6.77414434144337,2.3733872966916315e-15,nan,0.001647551438436098,0.14849222214752522,0.0002999033481425688,0.1485760786003143,0.004527423123317197,no_collapse,reflected dual (configured) + B_2,0,2,literal_q2,bump,cover_block,reflected_logderiv,operator_signed,4118,,0,nan,nan,nan,False
a3d59684,2026-04-27 11:49:25,05_literal_q2_dual_cover_block,e2,4,28.0,0.03571428571428571,0.1,2.8000000000000003,9.8,6.300000000000001,7.0,2059,0.2857142857142857,895.0950950950951,0.225,0.25,-9.798848998423558,9.798848998423558,2.0,0.06614822778273514,-2.7158571796684123,0.012322137984967646,-4.396357798191815,0.0020185170517882708,3.09818033264526,0.13759454440134766,6.77414434144337,2.3733872966916315e-15,nan,0.001647551438436098,0.14849222214752522,0.0002999033481425688,0.1485760786003143,0.004527423123317197,no_collapse,E2 row perturbation on actual_like_dual,0,2,literal_q2,bump,cover_block,reflected_logderiv,operator_signed,4118,row_perturbation,200,0.012322137970808842,0.012322139496586157,0.012322136411755311,True
a3d59684,2026-04-27 11:49:08,05_literal_q2_dual_cover_block,relaxed,4,28.0,0.03571428571428571,0.1,2.8000000000000003,9.8,6.300000000000001,7.0,2059,-0.03571428571428571,nan,0.225,0.25,2.833213344056216,9.798848998423558,2.0,0.2863622094816868,-1.2504978027356064,0.0006245460014095292,-7.3784855699272995,0.006005906487215928,0.08946464812685609,0.00796626848028456,21.7464154202855,3.156504291010247e-15,nan,0.004070716862659016,0.23069632049286953,0.001440030230678178,0.23976900635123147,0.08200370507694134,no_collapse,phase-relaxed negative control,0,2,literal_q2,bump,cover_block,,operator_signed,0,,0,nan,nan,nan,False
a3d59684,2026-04-27 11:49:12,05_literal_q2_dual_cover_block,main_orbit,4,28.0,0.03571428571428571,0.1,2.8000000000000003,9.8,6.300000000000001,7.0,2059,-0.03571428571428571,1040.9909909909911,0.225,0.25,2.833213344056216,9.798848998423558,2.0,0.028058550563606576,-3.573461860538398,0.00039313168145663137,-7.841365934897858,0.0013487096762946596,0.08946464812685609,0.00796626848028456,21.7464154202855,3.156504291010247e-15,nan,0.005413976976728259,0.10010905042311231,0.00013935050037820718,0.10332134693438838,0.0007874368122494318,no_collapse,main-only orbit,0,2,literal_q2,bump,cover_block,,operator_signed,0,,0,nan,nan,nan,False
