gamma,index
1784.6079463966128,1322
1786.3422011793425,1323
1787.0492730868164,1324
1788.215123479633,1325
1789.2421799636847,1326
1790.4495623697835,1327
1791.2544098187955,1328
1792.6161027351982,1329
1793.5253906524094,1330
1794.1784820072555,1331
1796.465140537431,1332
1797.3763356711368,1333
1798.1470674580758,1334
1799.2316472097375,1335
1800.024724019739,1336
1801.309636945288,1337
1802.3012834914505,1338
1803.796843813366,1339
1804.904160974812,1340
1806.2896670194978,1341
1806.5783917509639,1342
1808.7144318654748,1343
1809.1192737882873,1344
1810.1088929879859,1345
1810.8737191588548,1346
1812.4200770021055,1347
1814.0241403476155,1348
1814.973082363496,1349
1816.3386112196747,1350
1816.758023365351,1351
1817.7106085633425,1352
1819.2603340994883,1353
1820.1878821868113,1354
1821.3057083652038,1355
1822.4276714403027,1356
1823.7662658957734,1357
1825.2136768930134,1358
1825.9156836149284,1359
1826.7954552714928,1360
1828.2112704999731,1361
1828.621091758031,1362
1829.8325297099398,1363
1831.9363799018151,1364
1832.9849402437314,1365
1833.2732390327303,1366
1834.7215597486086,1367
1835.8837544376925,1368
1836.8276725159576,1369
1838.0869433056446,1370
1838.6402887076508,1371
1840.1955634733574,1372
1841.4785825706433,1373
1842.8759552786673,1374
1843.7710577430692,1375
1844.759043650096,1376
1845.4175341464245,1377
1846.3532534205165,1378
1848.3309806223838,1379
1848.7227609108909,1380
1850.6011840476515,1381
1851.4003619945897,1382
1852.3422047333863,1383
1853.5193429209894,1384
1854.8556321159867,1385
1855.5929349370554,1386
1856.3891791535239,1387
1857.4980748148803,1388
1859.4952715687944,1389
1860.5413881093368,1390
1861.3796715472329,1391
1862.1214649289443,1392
1863.4254648450965,1393
1864.3539813357463,1394
1865.367433794058,1395
1866.8365470186081,1396
1868.0851909986093,1397
1868.7067456844081,1398
1870.4214717683108,1399
1871.416043098407,1400
1872.4415664281928,1401
1872.8656676379676,1402
1874.5083614126602,1403
1874.9137740100396,1404
1877.0950641673398,1405
1878.0222514827535,1406
1879.1533030904613,1407
1880.0823254189943,1408
1880.6117664796568,1409
1882.3219747973847,1410
1883.4087242695184,1411
1884.0057783496673,1412
1885.198075130258,1413
1887.0538948068902,1414
1887.8088414168321,1415
1888.9381826365795,1416
1890.3481286142446,1417
1890.6121285879333,1418
1891.6785105397287,1419
1892.867701335791,1420
1894.5585375724297,1421
1895.6971556535846,1422
1896.5854943471688,1423
1897.513692859712,1424
1898.8293728186795,1425
1900.006144829144,1426
1900.5718842724148,1427
1901.8913057506002,1428
1902.80505920668,1429
1904.0893253233517,1430
1906.1027561981819,1431
1906.5976780037663,1432
1907.33278012391,1433
1908.4330630450518,1434
1909.4659300259823,1435
1910.7336596158916,1436
1911.7046909431722,1437
1913.1824897758831,1438
1914.352300051674,1439
1915.0546293333473,1440
1916.6063718395194,1441
1917.3447040415663,1442
1918.7864989098568,1443
1919.2077783978052,1444
1919.9374573712173,1445
1922.1016256219937,1446
1923.2808379364174,1447
1924.0558311014408,1448
1925.2319879754066,1449
1926.2115830798941,1450
1926.8200927948715,1451
1928.4175185495194,1452
1929.4875601805766,1453
1930.2583871803872,1454
1931.7600694365246,1455
1932.8757545499468,1456
1934.4164363691518,1457
1934.9079434343657,1458
1935.9248488037456,1459
1936.873093814279,1460
1937.96863349802,1461
1939.050029150544,1462
1940.97732670586,1463
1941.8228622157803,1464
1942.6335686922462,1465
1943.3679474492528,1466
1945.153796306368,1467
1945.9227169494834,1468
1946.6099453618774,1469
1947.9170477377036,1470
1949.0300300736064,1471
1950.7432015528632,1472
1951.536695873055,1473
1952.8501292118658,1474
1953.4485563251358,1475
1954.4185881752142,1476
1955.3158092837184,1477
1956.8481645782156,1478
1958.3144035551204,1479
1958.8518834631948,1480
1960.4188452693818,1481
1961.3592778800144,1482
1962.2335718485797,1483
1963.621184573202,1484
1964.3573909380957,1485
1965.3778295051038,1486
1966.1176585740745,1487
1968.4716020194205,1488
1969.0476175465278,1489
1970.3050095170338,1490
1970.855547579946,1491
1971.9703128048113,1492
1973.1826634059387,1493
1974.34720191012,1494
1975.080610302267,1495
1977.17394369804,1496
1977.2714461997466,1497
1978.8014481677315,1498
1980.3717722870513,1499
1980.9100430910241,1500
1981.7487688972635,1501
1982.6632791952766,1502
1983.9238046222606,1503
1985.4165401745267,1504
1986.7571077164152,1505
1987.8734733607243,1506
1988.2518768073558,1507
1989.7020027080216,1508
1990.478352526427,1509
1992.001706393528,1510
1992.7849878751576,1511
1993.57749313826,1512
1995.1687396118884,1513
1996.796176966188,1514
1997.3909140596115,1515
1998.2790069259847,1516
1999.5457641762675,1517
2000.4345153024321,1518
2000.9296206891845,1519
2002.8964083743617,1520
2004.13966923327,1521
2005.0778481240989,1522
2005.9009348857858,1523
2007.125180170301,1524
2008.4182403302623,1525
2009.1766341229495,1526
2010.1533247675593,1527
2011.02070507365,1528
2012.5389354774218,1529
2013.8720977139908,1530
2015.1867286087063,1531
2016.0296380323755,1532
2016.8000756558458,1533
2017.3867672519616,1534
2019.264600216064,1535
2019.8843671397553,1536
2021.1960427688928,1537
2022.5456176846883,1538
2023.5729117771007,1539
2024.4882621579513,1540
2025.8789062024816,1541
2026.738258912152,1542
2027.5733170559974,1543
2028.5824593540399,1544
2029.3854795509667,1545
2031.7505506906186,1546
2032.4207808562865,1547
2033.0178927456698,1548
2034.5548287889562,1549
2035.0774400963041,1550
2036.5275264833704,1551
2037.217111094341,1552
2038.8417382508678,1553
2039.4432187401044,1554
2040.8391196731382,1555
2042.3445862506042,1556
2043.217116563324,1557
2044.1215932916675,1558
2045.0373208598148,1559
2045.8027604315619,1560
2047.098336345607,1561
2048.454094066161,1562
2049.847525605716,1563
2050.9060553846844,1564
2051.7183881962565,1565
2052.407790192401,1566
2054.059916898486,1567
2055.180267326167,1568
2055.572602899049,1569
2056.620866689894,1570
2058.450651118906,1571
2059.4480217437713,1572
2060.868247208108,1573
2061.3670592020317,1574
2062.5726509199785,1575
2063.283559498381,1576
2064.304867699634,1577
2065.8326722819115,1578
2066.9852293779854,1579
2068.3456385273703,1580
2068.669941082813,1581
2070.504717593446,1582
2071.3770831697584,1583
2071.9904548147606,1584
2073.3976037157686,1585
2074.1710649021525,1586
2075.0280655448323,1587
2077.117570136877,1588
2078.155484639214,1589
2078.939288114877,1590
2079.567628461893,1591
2080.9103434575613,1592
2081.7996865635773,1593
2083.300276858828,1594
2083.779992550167,1595
2085.3898136922858,1596
2086.5803185343816,1597
2087.473340987858,1598
2088.7122811987324,1599
2090.0362067570168,1600
2090.4475500274157,1601
2091.221580661131,1602
2092.4732181100717,1603
2094.335917468632,1604
2095.1382566602947,1605
2096.3465299792524,1606
2097.371606357193,1607
2097.951922199887,1608
2099.3116512650613,1609
2100.593745236861,1610
2101.1354894591086,1611
2102.535100215298,1612
2103.390454808714,1613
2105.3722065918,1614
2105.9947043392863,1615
2107.172362432443,1616
2107.6179114075144,1617
2108.938384889015,1618
2109.9631431812677,1619
2110.8223718481318,1620
2112.907087523191,1621
2113.4839664484307,1622
2114.39613732589,1623
2115.506602794684,1624
2116.900056068395,1625
2117.722399441363,1626
2118.6186462170294,1627
2119.456428468939,1628
2120.691562591844,1629
2122.4651511749285,1630
2123.3440423034626,1631
2124.3703687375687,1632
2125.512400029152,1633
2125.9587848403735,1634
2126.975711192558,1635
2128.752290554263,1636
2129.4060802283284,1637
2130.555102283236,1638
2132.080620992943,1639
2132.798516467884,1640
2134.154933985038,1641
2134.950772504316,1642
2136.086897524703,1643
2136.9674705484717,1644
2137.509940525911,1645
2139.380759985201,1646
2140.949362639097,1647
2141.71003596039,1648
2142.3550431960352,1649
2143.374444180538,1650
2144.8953374313605,1651
2145.505753734181,1652
2146.6258944755114,1653
2147.7853673456307,1654
2149.1518493828894,1655
2149.910639858102,1656
2151.776885116465,1657
2152.3902265969195,1658
2153.0119641653864,1659
2154.2636239523204,1660
2154.9353458482256,1661
2156.3947272556816,1662
2157.856489565353,1663
2158.8780722910833,1664
2159.9022860171704,1665
2160.853062328184,1666
2161.6921721892095,1667
2163.107122285732,1668
2164.0497203563573,1669
2165.0114371743143,1670
2165.5039490233758,1671
2167.6934442547467,1672
2168.890615851854,1673
2169.263829283365,1674
2170.787074973016,1675
2171.3963619264946,1676
2172.250962827516,1677
2173.5282969693167,1678
2174.7450208034766,1679
2176.2041194662156,1680
2176.9394516989773,1681
2178.004209154761,1682
2179.232185029747,1683
2180.495318259279,1684
2181.2523670106816,1685
2181.7257830298195,1686
2183.3305840172798,1687
2184.1031907606807,1688
2185.965528320683,1689
2187.0856909593726,1690
2187.798455877828,1691
2188.5587632030883,1692
2189.4970729026054,1693
2191.0933630457494,1694
2191.778017400508,1695
2192.826770539861,1696
2194.2315300504497,1697
2195.2316876812556,1698
2196.7159776667586,1699
2197.258747040206,1700
2198.6875126843674,1701
2199.3029653209696,1702
2200.3510209132633,1703
2200.915953025552,1704
2203.277453730646,1705
2203.9063645837737,1706
2204.99780175483,1707
2205.855761245544,1708
2207.172161914952,1709
2207.8027413367367,1710
2209.1537444002633,1711
2210.2080149892504,1712
2210.850941099296,1713
2212.3435684000365,1714
2213.7002562484363,1715
2214.9499256320923,1716
2215.8205656906457,1717
2216.2963758876454,1718
2217.4693751162254,1719
2218.5210069133955,1720
2219.7998156983613,1721
2220.8521588489143,1722
2222.6366045880973,1723
2223.0550579188102,1724
2223.7777725072146,1725
2225.564645117169,1726
2226.3327344055756,1727
2227.2462293765952,1728
2227.9705738822563,1729
2229.127958910123,1730
2230.8986908562174,1731
2231.9771540740735,1732
2232.9248538689662,1733
2233.720222250313,1734
2234.814934531327,1735
2235.5466621356,1736
2236.7736438450997,1737
2238.1547995192977,1738
2239.1677439602367,1739
2240.021209470471,1740
2241.5361865237664,1741
2242.6211801593795,1742
2243.373668418962,1743
2244.3707017004303,1744
2245.5652865312713,1745
2246.016558178286,1746
2247.3644312512292,1747
2249.5501985735373,1748
2249.770766552724,1749
2251.0466419415534,1750
2251.8453183386932,1751
2252.678432673839,1752
2254.5622469943896,1753
2254.759079001304,1754
2255.824565571537,1755
2257.346384683133,1756
2258.5018472911456,1757
2259.5178420573843,1758
2260.8902594168003,1759
2261.660064449481,1760
2262.6744306482096,1761
2262.878305381161,1762
2264.67639970577,1763
2265.7684461154695,1764
2267.384501067544,1765
2267.879175337166,1766
2269.2269982616094,1767
2269.9191032168383,1768
2271.3262824680664,1769
2272.0490157012377,1770
2273.3475340531645,1771
2273.956289145943,1772
2275.0686647759712,1773
2277.0793177566234,1774
2278.0126283933055,1775
2278.5259421557844,1776
2279.5073058411194,1777
2280.8707198525863,1778
2281.3564836145465,1779
2282.690375137648,1780
2284.0560114593513,1781
2285.2222423648664,1782
2286.149814140564,1783
2287.0461586710107,1784
2288.5788494457647,1785
2289.3362847101344,1786
2290.241458210856,1787
2291.0976636121122,1788
2291.9289012524905,1789
2293.896145106087,1790
2294.6879184117142,1791
2296.1150911883306,1792
2296.998522472515,1793
2297.3726475798094,1794
2298.6123633656603,1795
2299.96157762009,1796
2301.234125798831,1797
2301.4548403517283,1798
2303.295481982573,1799
2304.3051386703746,1800
2305.508356788682,1801
2306.5177330700035,1802
2307.355553370478,1803
2308.210284634765,1804
2309.370358239529,1805
2309.9311223841837,1806
2312.0479964496108,1807
2313.190914170748,1808
2313.689359967224,1809
2314.6211821135944,1810
2316.0494547199887,1811
2316.962494504841,1812
2317.851531864277,1813
2318.8260353364303,1814
2320.0885232040273,1815
2320.9495316286598,1816
2322.812632606693,1817
2323.534274240766,1818
2324.512455232258,1819
2325.5570964917656,1820
2325.903015927513,1821
2327.3768558196994,1822
2328.6348751011687,1823
2329.7057234064496,1824
2331.013110289573,1825
2331.9427078064027,1826
2332.987765432775,1827
2333.7208633737823,1828
2335.531712574451,1829
2335.8671538056497,1830
2336.6210367862386,1831
2337.7617301588207,1832
2339.615683895983,1833
2340.8267267066444,1834
2341.3245961862153,1835
2342.6540416584694,1836
2343.259158955009,1837
2344.3112162361517,1838
2345.570483634474,1839
2346.4641195297877,1840
2347.934254641724,1841
2348.8434236334556,1842
2349.7300542578378,1843
2351.455046927851,1844
2352.1957015025364,1845
2352.7508700754547,1846
2353.912135852353,1847
2354.951081235008,1848
2355.8108139782908,1849
2357.6083159202476,1850
2358.9047051984157,1851
2359.43485907644,1852
2360.3142850895265,1853
2361.3425416419327,1854
2362.7183179229214,1855
2363.4956176541186,1856
2364.751176089117,1857
2365.191515064132,1858
2367.2492198429595,1859
2367.9577018231557,1860
2369.220577767399,1861
2370.093390284232,1862
2371.100747929722,1863
2371.93813779461,1864
2372.4403472600557,1865
2374.4442307178165,1866
2375.543967037372,1867
2376.35546351556,1868
2377.7554079140127,1869
2378.212961679662,1870
2379.726502949966,1871
2380.5456572187363,1872
2381.5001237104375,1873
2382.5308305663666,1874
2383.356013915981,1875
2384.9650716411825,1876
2386.4309371095037,1877
2387.2990841223364,1878
2387.813568556078,1879
2388.748207635493,1880
2389.955988113666,1881
2391.2605498724033,1882
2391.7549823366226,1883
2393.6305932917,1884
2394.4853678560467,1885
2395.270169994647,1886
2396.603878762616,1887
2397.7916437617737,1888
2398.558311382533,1889
2399.4338329057855,1890
2400.1523565221314,1891
2401.482998375772,1892
2403.418798445345,1893
2403.9753151489676,1894
2404.92159348977,1895
2406.2539887182893,1896
2406.7328511821097,1897
2407.71591042227,1898
2409.4415023524193,1899
2409.8816026828795,1900
2411.1261933807773,1901
2412.2229358372842,1902
2413.9761231949833,1903
2414.3798798012704,1904
2415.576893465994,1905
2416.534054627704,1906
2417.2780874217724,1907
2418.2294432673575,1908
2419.5079171630714,1909
2421.142943993328,1910
2422.1520849251096,1911
2422.996230123487,1912
2423.504146888716,1913
2425.124760212557,1914
2426.193437541668,1915
2426.9070642937536,1916
2427.640896948593,1917
2429.185595990257,1918
2430.2658126359443,1919
2431.6111350962537,1920
2432.727569299255,1921
2433.705896804704,1922
2433.9168732376843,1923
2435.3488943646944,1924
2436.191600375091,1925
2437.794076107826,1926
2438.671790794044,1927
2439.9271272186725,1928
2440.8261602906355,1929
2441.9298365499985,1930
2443.0335600581852,1931
2443.7754363962,1932
2445.15438101522,1933
2445.744952101155,1934
2446.3985233061103,1935
2448.988312286035,1936
2449.2310320092924,1937
2450.503650580108,1938
2451.1817083100846,1939
2452.283365741214,1940
2453.2574858120843,1941
2454.30056184179,1942
2455.482288383526,1943
2456.5145518412887,1944
2457.9079990902187,1945
2458.546799837128,1946
2460.013579465506,1947
2461.2022953745063,1948
2461.7316286480414,1949
2462.464294913854,1950
2463.569667295016,1951
2464.9278163612234,1952
2466.1830970131928,1953
2467.640860783779,1954
2468.1868163011154,1955
2469.3362638924973,1956
2469.781485031524,1957
2471.5392977419965,1958
2472.336417589482,1959
2473.107124734645,1960
2474.237849734394,1961
2475.539353861003,1962
2477.0217550961047,1963
2478.014854024809,1964
2478.397597583125,1965
2479.977351980871,1966
2480.433606985092,1967
2481.356767280359,1968
2482.683411518716,1969
2484.5032382747445,1970
2485.08759053742,1971
2485.7856207123928,1972
2487.333836442726,1973
2488.113831754193,1974
2489.2611574516372,1975
2490.0510905157466,1976
2491.1055164218205,1977
2491.9074739342927,1978
2493.4892954491233,1979
2494.8661778282553,1980
2495.846840419502,1981
2496.485336702823,1982
2497.648465246602,1983
2497.969973966752,1984
2499.8620428212553,1985
2500.5643864123176,1986
2501.5777446724337,1987
2503.185227212087,1988
2504.008933658584,1989
2504.772152511212,1990
2506.3053519373075,1991
2507.1518856476755,1992
2507.8710395797434,1993
2508.7660461038267,1994
2509.6529974413793,1995
2511.6601897871865,1996
2512.5382209852028,1997
2513.5795170214647,1998
2514.2598590597736,1999
2515.286482924713,2000
2516.5710491428877,2001
2517.146931880415,2002
2518.5528520406906,2003
2519.634252640272,2004
2520.402323518036,2005
2521.885175646151,2006
2523.263480155872,2007
2523.9670558191906,2008
2524.6420457956947,2009
2525.6879933248006,2010
2526.8688100585928,2011
2527.418791160629,2012
2529.378043463275,2013
2530.2736722742684,2014
2531.543961220065,2015
2531.969384081562,2016
2533.0673170990476,2017
2534.408614098394,2018
2535.505886073966,2019
2536.0918849208388,2020
2536.8674852225613,2021
2538.5598269362613,2022
2539.9984071185913,2023
2540.5316619367422,2024
2541.998729153671,2025
2542.687650514869,2026
2543.3439550886064,2027
2544.290953656616,2028
2545.8780177303333,2029
2546.761141283359,2030
2548.1816153941086,2031
2548.8959875750465,2032
2549.9964844915226,2033
2551.411141992885,2034
2551.880445959599,2035
2553.275677995525,2036
2553.723069201209,2037
2555.0508752913593,2038
2555.8323507473033,2039
2558.009105942872,2040
2558.7522113684713,2041
2559.234296597334,2042
2560.263289514389,2043
2561.4056357475733,2044
2562.4261133381433,2045
2563.501718903993,2046
2564.3321078543336,2047
2565.9752704782836,2048
2566.557557897085,2049
2567.958599725329,2050
2569.043090173353,2051
2569.9481115969047,2052
2570.9585256619193,2053
2571.540774147769,2054
2572.3682081862075,2055
2574.2071639500227,2056
2575.4045119969037,2057
2576.141011184026,2058
2577.5198355326024,2059
2578.0701299250054,2060
2578.971298335896,2061
2580.3461115652008,2062
2581.3981405818927,2063
2582.138733931302,2064
2583.0032945351,2065
2584.7584024416788,2066
2585.7727394040116,2067
2586.925178957182,2068
2587.591000924191,2069
2588.3682104238806,2070
2589.579264554434,2071
2590.3716929259517,2072
2591.549378447985,2073
2593.2758768066046,2074
2594.0236183346865,2075
2594.90501155248,2076
2595.6875301388595,2077
2597.5461414884594,2078
2597.979353418423,2079
2598.5987683196336,2080
2600.121355061882,2081
2600.64195231922,2082
2602.412300558055,2083
2603.6287811184534,2084
2604.5735648237187,2085
2605.368075915559,2086
2606.243664547519,2087
2607.003639114239,2088
2608.3648996490356,2089
2609.552086740677,2090
2610.4445209389155,2091
2611.543670381423,2092
2612.956807036694,2093
2613.731929438305,2094
2614.737136165401,2095
2615.8477072682495,2096
2616.9021182439537,2097
2617.335046934901,2098
2618.292915478022,2099
2620.2793936944245,2100
2621.4290552132293,2101
2622.048696798421,2102
2622.994507976302,2103
2624.0506038545595,2104
2624.9095017771697,2105
2626.4605022299443,2106
2626.7104713958065,2107
2628.0980265238713,2108
2629.6041395108487,2109
2629.99480076422,2110
2632.0431166371127,2111
2632.443658949145,2112
2633.6763999397813,2113
2633.9665434341214,2114
2635.2173316171798,2115
2636.432585995082,2116
2637.5106833584628,2117
2639.0625730453894,2118
2640.0542458840273,2119
2640.4629428289513,2120
2641.8017447841085,2121
2642.755759063044,2122
2643.9709009583453,2123
2644.887867143492,2124
2645.395567278573,2125
2646.689940172724,2126
2648.577429283764,2127
2649.325653551799,2128
2650.058544458382,2129
2651.227331332121,2130
2652.16077524154,2131
2652.77064282696,2132
2653.8970697456402,2133
2655.6157723259616,2134
2656.2389984980173,2135
2657.5377607583005,2136
2658.341557629757,2137
2659.6583160208597,2138
2660.610245802953,2139
2661.582573758214,2140
2662.1835734356277,2141
2663.3939456223397,2142
2664.235489083244,2143
2666.030101479454,2144
2666.9828490705463,2145
2668.2918590372087,2146
2668.663651401293,2147
2669.25374488818,2148
2670.9989985821653,2149
2671.918382668911,2150
2672.6037795881466,2151
2673.8746187111046,2152
2675.2717591296364,2153
2676.0664902301005,2154
2677.2461938931997,2155
2678.5381565216317,2156
2679.0252815962845,2157
2680.0390215482385,2158
2680.8431171329235,2159
2681.841051456083,2160
2683.88227555147,2161
2684.5291569044975,2162
2685.377113426632,2163
2686.4961601511604,2164
2687.4899398080265,2165
2688.3850815955543,2166
2689.423275981138,2167
2690.633186856025,2168
2691.318382839997,2169
2692.36871895851,2170
2694.102820613442,2171
2695.2089579689714,2172
2695.750049240105,2173
2696.6953725816115,2174
2697.857558216759,2175
2698.2909613213956,2176
2699.942027500086,2177
2700.73120701107,2178
2702.4335448477373,2179
2703.143657511189,2180
2703.9817142447723,2181
2704.955737551334,2182
2706.5282473267566,2183
2707.090764646389,2184
2708.117069229273,2185
2708.4765249606835,2186
2710.368359823606,2187
2711.458227864115,2188
2712.7866873347566,2189
2713.525289303348,2190
2714.367906688519,2191
2715.339871631409,2192
2716.0250490495346,2193
2717.6657748710527,2194
2718.3086524743526,2195
2719.7709989781297,2196
2720.4934749001527,2197
2721.798775616648,2198
2723.086082744476,2199
2723.7689288498227,2200
2724.5239244370696,2201
2725.882989203482,2202
2726.479701033963,2203
2727.2744594319015,2204
2729.395041668595,2205
2730.4928918071723,2206
2730.797702080187,2207
2732.0040499135953,2208
2732.8301235574822,2209
2734.2007829678223,2210
2734.938856084209,2211
2736.00047910704,2212
2736.9220484400007,2213
2738.266444163765,2214
2739.5135472962015,2215
2740.3111094212313,2216
2741.878852420558,2217
2742.254107878248,2218
2742.9930681599276,2219
2743.953469810088,2220
2745.321831898193,2221
2746.7147989523983,2222
2747.5140979981843,2223
2748.9161910664366,2224
2749.6436497886534,2225
2750.3140834103597,2226
2751.8236714585273,2227
2752.7155024938834,2228
2753.487796417396,2229
2754.4586630827184,2230
2755.416876191486,2231
2757.3018682143006,2232
2758.278103328339,2233
2758.858670968685,2234
2759.8986139196586,2235
2760.6571515401115,2236
2762.0828801425755,2237
2762.4445804676943,2238
2764.0418462520893,2239
2765.407691146483,2240
2766.157035589919,2241
2766.887269747368,2242
2768.6645238881392,2243
2769.1446987961,2244
2770.279093643343,2245
2771.017392142685,2246
2771.8962936617277,2247
2773.0297134242946,2248
2774.6700107318325,2249
2775.7257073424103,2250
2776.6191603079264,2251
2777.512125202576,2252
2778.2896952997726,2253
2779.127539134051,2254
2780.7711183790716,2255
2781.6560702275715,2256
2781.989239654648,2257
2783.943665286859,2258
2784.705283876122,2259
2786.0433357386228,2260
2786.7025663513687,2261
2787.932021258524,2262
2788.7962780145112,2263
2789.197561121051,2264
2790.493080791035,2265
2792.1133785570228,2266
2793.301469240872,2267
2794.2380933352756,2268
2794.653824665328,2269
2796.034761603658,2270
2797.1745393518977,2271
2797.9729012296284,2272
2798.7981401770453,2273
2800.0674448184013,2274
2800.937603116235,2275
2802.2248015363316,2276
2803.8649551383446,2277
2804.4189356762513,2278
2805.2053003630645,2279
2806.002732416641,2280
2807.1323183711893,2281
2808.1535011979977,2282
2809.291652245193,2283
2810.7246340825186,2284
2811.460992226053,2285
2812.861997588022,2286
2813.201488028301,2287
2814.656757980595,2288
2815.838653992748,2289
2816.3379548153252,2290
2817.4589073174193,2291
2817.949462160967,2292
2820.4888420219168,2293
2820.660841053781,2294
2821.891930074871,2295
2822.923026217023,2296
2823.866992056608,2297
2824.2818841220396,2298
2825.872656689751,2299
2826.7121703749226,2300
2828.029973946251,2301
2828.8515265905226,2302
2830.087545290016,2303
2831.128425437187,2304
2832.416550857944,2305
2833.138035851671,2306
2833.6587172333084,2307
2834.980248462514,2308
2835.7758477445304,2309
2837.014472081293,2310
2838.8128815292716,2311
2839.4857533950126,2312
2840.2857549106916,2313
2840.920672973104,2314
2842.3326410811005,2315
2843.4698378845646,2316
2844.198986963261,2317
2845.0254336104804,2318
2846.390776212727,2319
2847.535935529731,2320
2848.770308555407,2321
2849.7970866472097,2322
2850.4718881974354,2323
2851.6789380362543,2324
2852.3037265683697,2325
2852.926214764695,2326
2854.832394231931,2327
2855.8537211929,2328
2856.816133543913,2329
2857.736139807822,2330
2858.8578603562514,2331
2859.838748954184,2332
2860.5774364976123,2333
2862.1202082343966,2334
2862.506966277763,2335
2863.363589552191,2336
2864.9114267588516,2337
2866.49320975593,2338
2867.149356094088,2339
2868.2241636630906,2340
2868.6576291942183,2341
2869.8434565748635,2342
2870.9095063753807,2343
2872.023511113548,2344
2872.858555183438,2345
2874.569154072846,2346
2875.2821191663666,2347
2875.8899143403864,2348
2877.5466491537964,2349
2878.52700262418,2350
2879.119907546979,2351
2879.8689739369074,2352
2880.978994738386,2353
2882.153646390637,2354
2884.01365755284,2355
2884.346757790143,2356
2885.773055402722,2357
2886.3088746397725,2358
2887.2248855070607,2359
2888.394382456172,2360
2889.404168047578,2361
2890.642626361553,2362
2891.280078215455,2363
2892.4626240166394,2364
2894.1744487368214,2365
2894.746550356225,2366
2895.6411038619713,2367
2896.8254051682475,2368
2897.42830056697,2369
2898.541353179908,2370
2899.1777798365483,2371
2901.2638503619974,2372
2902.06510248125,2373
2902.8557855285085,2374
2903.957879043037,2375
2904.598196021988,2376
2906.1764175966287,2377
2906.9233393429854,2378
2907.605736911211,2379
2908.6580455197427,2380
2910.0282334350463,2381
2911.14290366458,2382
2912.345904726056,2383
2913.5227858666863,2384
2914.0446110721027,2385
2914.8027022238634,2386
2915.6859753274553,2387
2917.2741734414876,2388
2917.9824167019124,2389
2919.3217723265275,2390
2920.6155559921413,2391
2921.08319893726,2392
2922.396084557395,2393
2923.3909323573766,2394
2924.333434993953,2395
2925.2615091193134,2396
2926.295436226226,2397
2926.6240146864657,2398
2928.7610738469984,2399
2930.0043663719794,2400
2930.7111686973894,2401
2931.0691011098147,2402
2932.806414415833,2403
2933.1748571620083,2404
2934.2907178357877,2405
2935.552463705748,2406
2936.5503748486017,2407
2937.7089589815682,2408
2938.5812203505784,2409
2939.847529162594,2410
2941.261601534687,2411
2941.425217756342,2412
2942.7248858651474,2413
2943.3536849601783,2414
2944.3216487944833,2415
2945.944499285887,2416
2946.9223948961885,2417
2948.3742618646907,2418
2948.8675772093948,2419
2949.7901430257857,2420
2950.521108352418,2421
2952.2838296389477,2422
2952.827176583512,2423
2953.589030993759,2424
2954.7112752909334,2425
2956.258730424157,2426
2957.2362592468426,2427
2958.290776254197,2428
2959.221014234687,2429
2960.0336178120083,2430
2960.81483926622,2431
2961.8259705753485,2432
2962.8196363352813,2433
2964.6339214948084,2434
2965.398341584291,2435
2966.065269745648,2436
2967.2701904264964,2437
2968.4053489954076,2438
2969.401136655699,2439
2970.0499301109135,2440
2971.1222381249345,2441
2972.308884109069,2442
2972.811686391358,2443
2975.018020412781,2444
2975.6199571661537,2445
2976.526232137094,2446
2977.55357491347,2447
2977.9819785126,2448
2979.3190422120115,2449
2980.487381006559,2450
2981.34394748181,2451
2982.523719895925,2452
2983.8253332665195,2453
2984.6391778044467,2454
2985.5476662354213,2455
2986.805393383298,2456
2987.856151502432,2457
2988.634699666939,2458
2988.855046367445,2459
2990.4232705736986,2460
2992.163668675063,2461
2992.868866378301,2462
2993.974353092848,2463
2994.865507046754,2464
2995.540266915502,2465
2996.736506016222,2466
2997.6472031144426,2467
2998.959301098029,2468
2999.4944929945946,2469
3001.0233311628795,2470
3001.707332456021,2471
3003.4770428527104,2472
3004.290975917311,2473
3004.662308408249,2474
3005.772929284508,2475
3006.990738364633,2476
3007.4686992164707,2477
3008.882120872393,2478
3010.5149621292444,2479
3011.3443801805124,2480
3012.074694785867,2481
3012.788450548678,2482
3014.459082206682,2483
3014.9116665027295,2484
3016.348394169978,2485
3016.700060812629,2486
3017.783440191593,2487
3019.4617757803658,2488
3020.4876338969393,2489
3021.420400692511,2490
3022.447483793126,2491
3023.338509067941,2492
3023.9309960739024,2493
3024.793963871218,2494
3026.5108269078455,2495
3027.2995228073414,2496
3028.4015225286307,2497
3029.499388369681,2498
3030.594529650982,2499
3031.2892174680615,2500
3032.7560293602246,2501
3033.2181239729534,2502
3034.360907192327,2503
3035.074103947538,2504
3036.133113238208,2505
3037.9803835904686,2506
3039.0336510442103,2507
3039.5216015715723,2508
3040.5004275646597,2509
3041.2568035495,2510
3042.6530498541315,2511
3043.67054162177,2512
3044.055127981914,2513
3046.050030224876,2514
3046.4545042192885,2515
3047.7088176408897,2516
3048.922632490405,2517
3050.019676757212,2518
3050.8012333157208,2519
3051.3423833414804,2520
3052.476848524261,2521
3053.348265936952,2522
3054.9865208665365,2523
3056.2429233097305,2524
3056.765138112965,2525
3058.0137030097017,2526
3058.9014946931643,2527
3059.437861758113,2528
