center_type,m0,Q,c_I,kappa,W_factor,nquad,R_jet,local_zero_count,E_I,S_I,B_eff,J_max,J_rms,tail_drift_rel,quad_drift_rel,status
small_gap_q25,564.2471733176271,6.340795140514221,0.5,1.0,10.0,96,6,2,58064.37357170483,465.731253144682,-5.938972796815883,22333.982561322744,23200.366822846154,0.00019291905565114371,1.576380509356454e-13,healthy
small_gap_q25,564.2471733176271,6.340795140514221,0.5,1.0,25.0,96,6,5,58053.03692303509,465.5659334728094,-5.9388670786877,22333.98249682982,23200.3667151482,8.069284899213686e-06,1.5817016638204537e-13,healthy
small_gap_q75,564.4197617313089,6.341099350339468,0.2,0.5,10.0,96,6,2,941619.5915103782,1091.2745528178023,-7.44719450532499,5690.740951311249,6412.115816988432,0.00011618320279583919,2.4281535147468785e-13,healthy
small_gap_q75,564.4197617313089,6.341099350339468,0.2,0.5,25.0,96,6,5,941736.572549146,1091.3348734205213,-7.447261761761604,5690.740951372028,6412.125922230597,8.653655850887515e-06,2.427851893328827e-13,healthy
small_gap_q75,564.4197617313089,6.341099350339468,0.2,1.0,10.0,96,6,2,12140.3133070231,182.44520351166284,-5.091511281505852,182.8370102091666,265.36280292935055,0.0006303400479079779,8.559817361917532e-13,healthy
small_gap_q75,564.4197617313089,6.341099350339468,0.2,1.0,25.0,96,6,5,12148.443518511036,182.56789332291436,-5.091873730926396,182.83998402837264,265.38625803338624,4.576693990527214e-05,8.552591496369226e-13,healthy
small_gap_q75,564.4197617313089,6.341099350339468,0.5,0.5,10.0,96,6,2,1758488.2747491193,3834.385089393764,-7.785359521908099,1967547.9288708384,1994041.8687380147,1.1260599064883106e-05,1.7013896617417427e-13,healthy
small_gap_q75,564.4197617313089,6.341099350339468,0.5,0.5,25.0,96,6,5,1758508.7728704677,3834.3274065965074,-7.7853658328312765,1967547.9288861519,1994041.8687755505,7.074760271984892e-07,1.7000458062178213e-13,healthy
small_gap_q75,564.4197617313089,6.341099350339468,0.5,1.0,10.0,96,6,2,58076.52427238234,465.79457003578483,-5.938931821129438,22330.686528363625,23197.558723233415,5.056090470533842e-05,5.975963309525937e-14,healthy
small_gap_q75,564.4197617313089,6.341099350339468,0.5,1.0,25.0,96,6,5,58073.03227209296,465.6808539751644,-5.938899266890058,22330.686500550004,23197.55902187608,5.954181371916372e-06,5.938735716371864e-14,healthy
small_gap_mid,728.5821156922741,6.5952094707453535,0.2,0.5,10.0,96,6,2,307077.5860305942,605.1031932347396,-6.698067132652909,528.2097521452098,559.5424677315874,0.00046999888079083296,1.0235894224510678e-14,healthy
small_gap_mid,728.5821156922741,6.5952094707453535,0.2,0.5,25.0,96,6,5,307221.9800173567,605.2375301383311,-6.698316349909995,528.3399801671815,559.6656446275763,1.7978765870014285e-05,1.0231083365681264e-14,healthy
small_gap_mid,728.5821156922741,6.5952094707453535,0.2,1.0,10.0,96,6,2,70033.95990631565,269.11058163851123,-5.9144770094501355,269.11394431504596,272.2298787903423,0.0019259878684631927,3.532322878974129e-15,healthy
small_gap_mid,728.5821156922741,6.5952094707453535,0.2,1.0,25.0,96,6,5,70169.10475080663,269.3656636259129,-5.915499010437343,269.36891250028935,272.4817708827199,7.507516189634082e-05,3.5255196679617296e-15,healthy
small_gap_mid,728.5821156922741,6.5952094707453535,0.5,0.5,10.0,96,6,2,500170.90598080476,1014.856261332638,-6.956688852797486,47292.29059165041,47349.25475230522,0.0003631727462598362,5.057681110694386e-13,healthy
small_gap_mid,728.5821156922741,6.5952094707453535,0.5,0.5,25.0,96,6,5,500352.62041605957,1014.9985608955523,-6.956881415127869,47292.29050595534,47349.25625163906,1.3805123231641963e-05,5.055844298755709e-13,healthy
small_gap_mid,728.5821156922741,6.5952094707453535,0.5,1.0,10.0,96,6,2,55437.61054509762,269.09287560136454,-5.79057486442953,3379.9195589567285,3633.789377761231,0.0021487902580741465,3.3953307443834343e-13,healthy
small_gap_mid,728.5821156922741,6.5952094707453535,0.5,1.0,25.0,96,6,5,55556.990865838045,269.348129131602,-5.791715219919389,3379.9197090763964,3633.8076093254963,8.341557802547747e-05,3.390654167827514e-13,healthy
small_gap_q25,728.4937986406042,6.595088742831085,0.2,0.5,10.0,96,6,3,1148666.2319880086,1208.0725721770852,-7.397511159332639,2574.21157587158,4047.745583310647,7.27944976921966e-05,3.20260495806892e-14,healthy
small_gap_q25,728.4937986406042,6.595088742831085,0.2,0.5,25.0,96,6,5,1148749.8546566523,1208.1109865727208,-7.397549751376957,2574.2115759022895,4047.756563035275,9.476196487526579e-06,3.161835473821213e-14,healthy
small_gap_q25,728.4937986406042,6.595088742831085,0.2,1.0,10.0,96,6,3,14629.188578855043,205.41304394780906,-5.084369235650414,183.00943900174133,274.8703777696598,0.0006422788526510575,1.4535314800837848e-13,healthy
small_gap_q25,728.4937986406042,6.595088742831085,0.2,1.0,25.0,96,6,5,14638.590636053195,205.49535420265101,-5.08470983714782,183.0140205575188,274.89438979619496,7.854881977203722e-05,1.4525979075524645e-13,healthy
small_gap_q25,728.4937986406042,6.595088742831085,0.5,0.5,10.0,96,6,3,1605855.064839689,3857.8433996033173,-7.575134236676019,1836653.8738833196,1852394.3577138772,1.7345404713956122e-05,1.071755574690904e-12,healthy
small_gap_q25,728.4937986406042,6.595088742831085,0.5,0.5,25.0,96,6,5,1605882.9195288515,3857.8094100150347,-7.575143432097232,1836653.8738908358,1852394.357739287,1.7891942820890782e-06,1.071591998592765e-12,healthy
small_gap_q25,728.4937986406042,6.595088742831085,0.5,1.0,10.0,96,6,3,65407.55507375436,513.6983608900545,-5.878303912799061,15562.795837387835,17343.745882861487,2.460445910977017e-05,3.8700508696879174e-13,healthy
small_gap_q25,728.4937986406042,6.595088742831085,0.5,1.0,25.0,96,6,5,65409.164430866,513.6312615841005,-5.878316956552733,15562.795823600612,17343.74643620672,4.300733643979871e-06,3.866618521571742e-13,healthy
small_gap_q75,728.6704327439442,6.595330184086153,0.2,0.5,10.0,96,6,2,1148656.830508075,1208.086666101811,-7.397363257111729,2572.676622935787,4046.9093925111047,0.0002284559694161027,5.0269147488218194e-14,healthy
small_gap_q75,728.6704327439442,6.595330184086153,0.2,0.5,25.0,96,6,5,1148919.307982361,1208.2093636735283,-7.397484380251155,2572.6766231844554,4046.9441483154674,9.093908544708828e-06,5.005501133364948e-14,healthy
small_gap_q75,728.6704327439442,6.595330184086153,0.2,1.0,10.0,96,6,2,14610.883257891726,205.2457918200017,-5.08360681429231,183.03279593513554,274.8453195703145,0.0018977122705094078,1.501415884280026e-13,healthy
small_gap_q75,728.6704327439442,6.595330184086153,0.2,1.0,25.0,96,6,5,14638.663228724732,205.49039218354892,-5.084613787162881,183.03519290999174,274.9119201432098,7.653152035213924e-05,1.496081443810682e-13,healthy
small_gap_q75,728.6704327439442,6.595330184086153,0.5,0.5,10.0,96,6,2,1605835.5740756495,3858.0621122172925,-7.574980791940363,1836574.133000435,1852309.6419705993,4.600050207463282e-05,4.3613093857008224e-13,healthy
small_gap_q75,728.6704327439442,6.595330184086153,0.5,0.5,25.0,96,6,5,1605909.4467164848,3857.939742364503,-7.575005178332673,1836574.1330620984,1852309.6420770825,1.8100241656322342e-06,4.3625585999692974e-13,healthy
small_gap_q75,728.6704327439442,6.595330184086153,0.5,1.0,10.0,96,6,2,65433.72111179001,514.0000976197516,-5.878401863122377,15558.96191595293,17340.80347239422,5.475062020089082e-05,2.985608316651651e-13,healthy
small_gap_q75,728.6704327439442,6.595330184086153,0.5,1.0,25.0,96,6,5,65430.138574977085,513.7600563005321,-5.878372837875155,15558.961806316529,17340.80434657277,2.6661405442020867e-06,2.9824357316435323e-13,healthy
small_gap_mid,540.4222783117616,6.297886694149206,0.2,0.5,10.0,96,6,3,109739.27044965963,359.95001240598197,-6.306800041560904,316.79075670578976,329.21695126820714,0.0001810464047852594,5.5693867572390397e-14,healthy
small_gap_mid,540.4222783117616,6.297886694149206,0.2,0.5,25.0,96,6,6,109762.99427433849,359.9839143809639,-6.3069175062507465,316.82656137748836,329.2514457026628,1.4191805622784162e-05,5.5681830076887377e-14,healthy
small_gap_mid,540.4222783117616,6.297886694149206,0.2,1.0,10.0,96,6,3,41951.03405325512,205.63998554511969,-5.784249874839171,205.6402092051221,206.43650178784745,0.0005766859509660066,5.896935903133949e-15,healthy
small_gap_mid,540.4222783117616,6.297886694149206,0.2,1.0,25.0,96,6,6,41979.984607558166,205.71053260702539,-5.784624758092896,205.71081924260724,206.50683281167403,4.582928432046465e-05,5.892869213622716e-15,healthy
small_gap_mid,540.4222783117616,6.297886694149206,0.5,0.5,10.0,96,6,3,178602.09101822163,620.6322055536926,-6.571472007817356,7920.529065482661,8049.184363081459,0.00013956847646157133,4.546401809260047e-14,healthy
small_gap_mid,540.4222783117616,6.297886694149206,0.5,0.5,25.0,96,6,6,178631.837122661,620.6635249808186,-6.57156250582841,7920.529058329903,8049.185840863565,1.0889581550719585e-05,4.5456447340084006e-14,healthy
small_gap_mid,540.4222783117616,6.297886694149206,0.5,1.0,10.0,96,6,3,38425.4416100734,205.63761374107307,-5.736547111004996,675.5597802044632,890.6586346960759,0.0006040003478660493,1.079309870311881e-14,healthy
small_gap_mid,540.4222783117616,6.297886694149206,0.5,1.0,25.0,96,6,6,38453.20345904472,205.70806649401558,-5.736939579066006,675.5596597074169,890.6747848423192,4.7832280478591855e-05,1.1163738274602565e-14,healthy
small_gap_q25,540.3177223439949,6.297694272837712,0.2,0.5,10.0,96,6,3,733248.7005257788,1029.4510141145008,-7.339072240571085,1528.9626055507374,2348.816674473568,8.611113648401898e-05,2.8101668572466887e-14,healthy
small_gap_q25,540.3177223439949,6.297694272837712,0.2,0.5,25.0,96,6,5,733319.0780108346,1029.4946063903917,-7.339124396111472,1528.9626052193946,2348.8322286420416,9.72792102667148e-06,2.809897162264067e-14,healthy
small_gap_q25,540.3177223439949,6.297694272837712,0.2,1.0,10.0,96,6,3,11673.208227518846,174.61058689397044,-5.089194204319275,117.79019739408409,214.436097396279,0.0009894984988046988,2.069369346306812e-13,healthy
small_gap_q25,540.3177223439949,6.297694272837712,0.2,1.0,25.0,96,6,5,11686.133153360926,174.6871559627783,-5.089795566837184,117.78501159139026,214.4697997162408,0.00011885236279133122,2.0624110029112594e-13,healthy
small_gap_q25,540.3177223439949,6.297694272837712,0.5,0.5,10.0,96,6,3,605391.3535490372,2074.856190958728,-7.234946856742879,676488.0872982326,679646.9004011827,5.339668612222946e-05,5.113193951697027e-13,healthy
small_gap_q25,540.3177223439949,6.297694272837712,0.5,0.5,25.0,96,6,5,605427.4729810815,2074.8073578351955,-7.234979278055419,676488.0873104321,679646.9004590433,6.433269167834517e-06,5.11481176324426e-13,healthy
small_gap_q25,540.3177223439949,6.297694272837712,0.5,1.0,10.0,96,6,3,36405.82833178477,404.54153064375777,-5.707302404798247,6525.052722678541,6990.873237173923,4.970195976144868e-06,6.295493753308249e-14,healthy
small_gap_q25,540.3177223439949,6.297694272837712,0.5,1.0,25.0,96,6,5,36406.15536173662,404.44559821979635,-5.707307286300704,6525.052782757398,6990.873681524068,9.951658639794944e-06,6.315422716946134e-14,healthy
small_gap_q75,540.5268342795284,6.298079078441861,0.2,0.5,10.0,96,6,3,733548.6558819663,1029.7171182654295,-7.339050814490286,1529.0741884401616,2349.2131665438005,5.5886237178156936e-05,8.887287802974788e-15,healthy
small_gap_q75,540.5268342795284,6.298079078441861,0.2,0.5,25.0,96,6,6,733599.1168997316,1029.7460379576826,-7.339088194255764,1529.0741885695381,2349.2239921238925,5.360533138025931e-06,9.204057789078686e-15,healthy
small_gap_q75,540.5268342795284,6.298079078441861,0.2,1.0,10.0,96,6,3,11696.359758135404,174.72906704004293,-5.090101902703422,117.74902017128709,214.50042415560623,0.0006948744964209214,4.1989742886950415e-15,healthy
small_gap_q75,540.5268342795284,6.298079078441861,0.2,1.0,25.0,96,6,6,11706.332024952742,174.79156406051712,-5.090565010964727,117.75200180454627,214.52875246750267,6.520845430893957e-05,3.884627139544149e-15,healthy
small_gap_q75,540.5268342795284,6.298079078441861,0.5,0.5,10.0,96,6,3,605477.5841888072,2074.3618843863583,-7.234784034381995,676174.3974867844,679333.5386402791,3.845258416397841e-05,6.471816356247964e-13,healthy
small_gap_q75,540.5268342795284,6.298079078441861,0.5,0.5,25.0,96,6,6,605506.025605587,2074.3352670537147,-7.234809559478134,676174.3974910947,679333.5386763598,3.5212844872356537e-06,6.471512366496373e-13,healthy
small_gap_q75,540.5268342795284,6.298079078441861,0.5,1.0,10.0,96,6,3,36395.634835415665,404.34291113940435,-5.706960735045427,6526.277257375652,6992.827960446102,9.072772846626806e-05,3.4684891519792864e-13,healthy
small_gap_q75,540.5268342795284,6.298079078441861,0.5,1.0,25.0,96,6,6,36399.40508050476,404.2902848623607,-5.7070170238751965,6526.277233610968,6992.828998313673,4.91938879941413e-06,3.4681298863769254e-13,healthy
small_gap_mid,415.2370123757249,6.036048287085278,0.2,0.5,10.0,96,6,2,84949.59768964081,316.6931900735975,-6.31334517637057,278.7191388980161,289.6575669638268,0.00028761947923044236,4.625115619750788e-15,healthy
small_gap_mid,415.2370123757249,6.036048287085278,0.2,0.5,25.0,96,6,5,84974.03787816344,316.73735661750976,-6.313505188009082,278.7610594687184,289.6979564264113,2.299409663171935e-05,4.45253403727875e-15,healthy
small_gap_mid,415.2370123757249,6.036048287085278,0.2,1.0,10.0,96,6,2,32437.754017746804,180.8257580313004,-5.777822792098124,180.8262313592883,181.52750042507228,0.0009171613382689809,4.486104438798522e-16,healthy
small_gap_mid,415.2370123757249,6.036048287085278,0.2,1.0,25.0,96,6,5,32467.531982830467,180.90841117306655,-5.778333198118144,180.90881652872392,181.60975868405686,7.425183783589108e-05,4.481989957247819e-16,healthy
small_gap_mid,415.2370123757249,6.036048287085278,0.5,0.5,10.0,96,6,2,138275.43707327958,546.1090331099942,-6.5843448309281065,6962.718338509014,7076.071361282123,0.00022166033230558974,1.1618342890213586e-13,healthy
small_gap_mid,415.2370123757249,6.036048287085278,0.5,0.5,25.0,96,6,5,138306.09404804616,546.156990518815,-6.5844681433793495,6962.718327815966,7076.073098323249,1.7645570978608667e-05,1.165785367883171e-13,healthy
small_gap_mid,415.2370123757249,6.036048287085278,0.5,1.0,10.0,96,6,2,29711.063401307045,180.8232585343598,-5.728982000677269,594.4808700816662,784.5489332368514,0.0009604297966959872,3.220310270762741e-14,healthy
small_gap_mid,415.2370123757249,6.036048287085278,0.5,1.0,25.0,96,6,5,29739.626224475633,180.9060138289053,-5.729516497437329,594.480706737291,784.5677670162972,7.750756819258546e-05,3.217217388824094e-14,healthy
small_gap_q25,415.12791106544,6.03578739304765,0.2,0.5,10.0,96,6,2,568085.7177781417,906.200048081351,-7.3705184610111,1345.8400538112455,2067.6929433013065,0.000131953931318922,5.963335741679072e-14,healthy
small_gap_q25,415.12791106544,6.03578739304765,0.2,0.5,25.0,96,6,5,568160.6888146517,906.2526065307723,-7.370591867126853,1345.8400533354802,2067.7117344329313,8.689196542930617e-06,5.962548856084183e-14,healthy
small_gap_q25,415.12791106544,6.03578739304765,0.2,1.0,10.0,96,6,2,9025.66333803519,153.55486820855367,-5.066359946428364,103.6615751471385,188.6957159071823,0.0015252333249682892,3.0210135408263374e-13,healthy
small_gap_q25,415.12791106544,6.03578739304765,0.2,1.0,25.0,96,6,5,9039.450609343967,153.64812626619633,-5.067209027094577,103.65590167484844,188.736770321912,0.00010563395137831624,3.0143935115860166e-13,healthy
small_gap_q25,415.12791106544,6.03578739304765,0.5,0.5,10.0,96,6,2,468947.1242331146,1825.8385927519282,-7.263836798658669,595062.2683439795,597842.8623748526,8.247144846639757e-05,3.877638294318205e-13,healthy
small_gap_q25,415.12791106544,6.03578739304765,0.5,0.5,25.0,96,6,5,468985.80217152985,1825.780161289735,-7.2638826764801125,595062.2683626754,597842.8624459417,5.70498730392675e-06,3.874836221702512e-13,healthy
small_gap_q25,415.12791106544,6.03578739304765,0.5,1.0,10.0,96,6,2,28198.65897460744,356.22710006867226,-5.700057681307289,5744.382677894828,6155.187454783749,2.1157341017802254e-05,1.8487487774708972e-13,healthy
small_gap_q25,415.12791106544,6.03578739304765,0.5,1.0,25.0,96,6,5,28199.25559587453,356.1124463573237,-5.700069450507093,5744.382763358291,6155.188062383759,7.818355934395895e-06,1.848709662862556e-13,healthy
small_gap_q75,415.34611368600974,6.036309113074961,0.2,0.5,10.0,96,6,2,568283.3888733917,906.4243196806389,-7.370357616986958,1345.9786775574757,2068.151763829025,8.331057041740363e-05,1.1471843361870121e-14,healthy
small_gap_q75,415.34611368600974,6.036309113074961,0.2,0.5,25.0,96,6,5,568336.3953984148,906.4590078473717,-7.370409497527659,1345.9786777299578,2068.1647042908753,8.910465221729127e-06,1.1675608667439768e-14,healthy
small_gap_q75,415.34611368600974,6.036309113074961,0.2,1.0,10.0,96,6,2,9031.22301676643,153.59055907526474,-5.066458895551879,103.66225494265015,188.73207715372422,0.001026264050562396,6.968827283507924e-14,healthy
small_gap_q75,415.34611368600974,6.036309113074961,0.2,1.0,25.0,96,6,5,9041.616533506867,153.66453441104707,-5.06709866949121,103.66530610521657,188.76548112892476,0.00010784611641275638,6.940698512237384e-14,healthy
small_gap_q75,415.34611368600974,6.036309113074961,0.5,0.5,10.0,96,6,2,468988.6937892217,1825.3813871793232,-7.26353687407804,594671.6013063203,597452.6151302707,5.6620671624645964e-05,3.288998294914301e-14,healthy
small_gap_q75,415.34611368600974,6.036309113074961,0.5,0.5,25.0,96,6,5,469018.4118135369,1825.3489825387683,-7.263572119618644,594671.6013126727,597452.6151746479,5.818632586262516e-06,3.2763793689327765e-14,healthy
small_gap_q75,415.34611368600974,6.036309113074961,0.5,1.0,10.0,96,6,2,28206.130962330553,356.2818352929745,-5.699931005192266,5745.904740248887,6157.632906707733,0.0001172575488135073,1.8185940229976685e-13,healthy
small_gap_q75,415.34611368600974,6.036309113074961,0.5,1.0,25.0,96,6,5,28209.823161652574,356.217816631097,-5.700003812265302,5745.904708725282,6157.634079105281,7.189387655368734e-06,1.8170663849319248e-13,healthy
small_gap_mid,782.3678041684428,6.666152148393622,0.2,0.5,10.0,96,6,2,56448.75660532823,255.42205176582212,-5.767444213080994,228.62780641694982,235.33285033923576,0.0005036895459428888,9.847571410831459e-14,healthy
small_gap_mid,782.3678041684428,6.666152148393622,0.2,0.5,25.0,96,6,6,56480.864928639676,255.490162577562,-5.767743965455343,228.69535579880798,235.3985401443154,2.8410725189075552e-05,9.816208921397803e-14,healthy
small_gap_mid,782.3678041684428,6.666152148393622,0.2,1.0,10.0,96,6,2,36670.718379431426,193.5333158298991,-5.540061525325522,190.40604378489837,190.7779442294089,0.001231768307676599,1.4880996205676674e-14,healthy
small_gap_mid,782.3678041684428,6.666152148393622,0.2,1.0,25.0,96,6,6,36721.82068210061,193.6676935682408,-5.540795602115569,190.53933356009557,190.91099460725158,7.032126690567628e-05,1.466215055377189e-14,healthy
small_gap_mid,782.3678041684428,6.666152148393622,0.5,0.5,10.0,96,6,2,86945.66135087449,424.00751325322074,-5.995140750304102,772.932683903752,1125.504008611705,0.00040043473679314805,1.8494156094177137e-13,healthy
small_gap_mid,782.3678041684428,6.666152148393622,0.5,0.5,25.0,96,6,6,86984.9601075264,424.0770247917005,-5.9953789579155154,772.9327916517473,1125.5183379358148,2.249595945624112e-05,1.8469071425977405e-13,healthy
small_gap_mid,782.3678041684428,6.666152148393622,0.5,1.0,10.0,96,6,2,37961.39626902543,198.71045305036048,-5.558295791496462,1336.344587125549,1384.5714223828813,0.0012154548948792572,1.4758380653908094e-14,healthy
small_gap_mid,782.3678041684428,6.666152148393622,0.5,1.0,25.0,96,6,6,38013.58018921375,198.84676986258066,-5.559019925699187,1336.3445664492456,1384.5898039340705,6.915987495866973e-05,1.4738120784821338e-14,healthy
small_gap_q25,782.2527342796275,6.6660056204625215,0.2,0.5,10.0,96,6,2,685391.9515339596,1153.610494748525,-7.083604978093513,1449.4865764458693,2045.3715403750102,0.00014130707992310957,1.0581791241618753e-13,healthy
small_gap_q25,782.2527342796275,6.6660056204625215,0.2,0.5,25.0,96,6,6,685501.5857378128,1153.6794192728225,-7.08368929219897,1449.4865763975122,2045.3979350587308,7.608272354606875e-06,1.0546133861487103e-13,healthy
small_gap_q25,782.2527342796275,6.6660056204625215,0.2,1.0,10.0,96,6,2,20540.971802831496,193.27708224478198,-5.234616654947753,148.45623507898068,222.97362150078158,0.0015451107031889076,8.660601132914602e-14,healthy
small_gap_q25,782.2527342796275,6.6660056204625215,0.2,1.0,25.0,96,6,6,20576.989728556924,193.41034709515458,-5.2355401724510475,148.59056615958485,223.06237746019227,8.479495168583908e-05,8.680801311782287e-14,healthy
small_gap_q25,782.2527342796275,6.6660056204625215,0.5,0.5,10.0,96,6,2,589788.6466447968,1202.7016706289921,-7.004414165782454,84516.67512971067,111674.16154092553,0.0001414212591053378,4.129290291486763e-13,healthy
small_gap_q25,782.2527342796275,6.6660056204625215,0.5,0.5,25.0,96,6,6,589883.0458074475,1202.7709598641904,-7.004498531281997,84516.6751198149,111674.162004838,7.562204730847897e-06,4.126655947653401e-13,healthy
small_gap_q25,782.2527342796275,6.6660056204625215,0.5,1.0,10.0,96,6,2,31144.047562887543,359.2206476655894,-5.4540141525213395,12867.422669825582,14368.742088430414,0.0004811815450166739,3.6690450751454687e-13,healthy
small_gap_q25,782.2527342796275,6.6660056204625215,0.5,1.0,25.0,96,6,6,31161.034249877794,359.0811154328145,-5.454301589819513,12867.422691072306,14368.743320698604,2.7995493378993092e-05,3.663542552890196e-13,healthy
small_gap_q75,782.4828740572582,6.6662986548574334,0.2,0.5,10.0,96,6,2,685471.7737336508,1153.7140108454773,-7.0835022247872335,1449.4815437630189,2045.307334116523,0.0001499063821203033,1.0988156786058078e-13,healthy
small_gap_q75,782.4828740572582,6.6662986548574334,0.2,0.5,25.0,96,6,6,685586.8748175318,1153.7871121287544,-7.083590730482036,1449.4815437018747,2045.3351502474084,8.33266854596764e-06,1.1003292407534971e-13,healthy
small_gap_q75,782.4828740572582,6.6662986548574334,0.2,1.0,10.0,96,6,2,20547.775002045666,193.2976435983182,-5.23466991640029,148.48317920599487,222.99342138191577,0.001629111939340286,9.419047683653956e-14,healthy
small_gap_q75,782.4828740572582,6.6662986548574334,0.2,1.0,25.0,96,6,6,20585.403152543382,193.43552694272688,-5.2356343416252935,148.6238286885153,223.08575027093914,9.209042611908997e-05,9.472521019633522e-14,healthy
small_gap_q75,782.4828740572582,6.6662986548574334,0.5,0.5,10.0,96,6,2,589935.5540997102,1202.8601788307108,-7.004383144171614,84529.32968255115,111758.9702971221,0.00015056448118921353,2.999502029454348e-14,healthy
small_gap_q75,782.4828740572582,6.6662986548574334,0.5,0.5,25.0,96,6,6,590034.9693033299,1202.9339730202596,-7.004471967999047,84529.3296557844,111758.97077909666,8.327304439142558e-06,3.018726883349144e-14,healthy
small_gap_q75,782.4828740572582,6.6662986548574334,0.5,1.0,10.0,96,6,2,31147.654488111522,359.22512876924526,-5.4539488184333145,12870.545218352432,14371.55629434351,0.0004843848434564209,1.4249336643778166e-14,healthy
small_gap_q75,782.4828740572582,6.6662986548574334,0.5,1.0,25.0,96,6,6,31164.73417590287,359.074706302999,-5.4542377888425655,12870.545246279577,14371.557522679048,2.8364096536658568e-05,1.4124793530196842e-14,healthy
small_gap_mid,792.6581800856136,6.679169671613352,0.2,0.5,10.0,96,6,2,55810.85328915472,253.90733882579565,-5.755534498485856,227.36683681297185,233.98427552470537,0.0008131538659251952,1.2776078561202122e-14,healthy
small_gap_mid,792.6581800856136,6.679169671613352,0.2,0.5,25.0,96,6,6,55856.27303350809,254.0038599094462,-5.755962875190733,227.4629197096183,234.07774544096344,2.2325107899382246e-05,1.2635427504309039e-14,healthy
small_gap_mid,792.6581800856136,6.679169671613352,0.2,1.0,10.0,96,6,2,36641.4328939532,193.51640152127726,-5.533949396823142,190.30082116101616,190.67158421352218,0.0019760578012886416,3.375721680947967e-15,healthy
small_gap_mid,792.6581800856136,6.679169671613352,0.2,1.0,25.0,96,6,6,36713.981844192786,193.7065160959569,-5.534991007862223,190.49008093189056,190.8605095127568,5.499108319848556e-05,3.3690510597853505e-15,healthy
small_gap_mid,792.6581800856136,6.679169671613352,0.5,0.5,10.0,96,6,2,85827.44015631358,420.92379303851055,-5.982165277494436,766.9844459879042,1152.0308597442613,0.0006472231957441784,5.764649590659816e-14,healthy
small_gap_mid,792.6581800856136,6.679169671613352,0.5,0.5,25.0,96,6,6,85883.02564263018,421.0218573150357,-5.982506212139031,766.9844690522301,1152.050787897461,1.7690094634182816e-05,5.760918575729404e-14,healthy
small_gap_mid,792.6581800856136,6.679169671613352,0.5,1.0,10.0,96,6,2,38007.934120807164,199.1294198191301,-5.553230811278487,1333.2902157591989,1380.3177221296519,0.001948269660154293,1.1868821142594433e-14,healthy
small_gap_mid,792.6581800856136,6.679169671613352,0.5,1.0,25.0,96,6,6,38082.12837611645,199.32171383668273,-5.5542577604608585,1333.2901737206441,1380.3438885205524,5.40184317990392e-05,1.1654637841711155e-14,healthy
small_gap_q25,792.5429438471091,6.679024829786669,0.2,0.5,10.0,96,6,2,685584.2635154509,1156.5566943977142,-7.076474397915201,1442.5474990773866,2031.3812985910643,0.00022424506994376343,7.14877121563796e-14,healthy
small_gap_q25,792.5429438471091,6.679024829786669,0.2,0.5,25.0,96,6,6,685746.1694192613,1156.659400129399,-7.0765987439695905,1442.5474989613456,2031.4206475727624,6.101935062836567e-06,7.18103626805425e-14,healthy
small_gap_q25,792.5429438471091,6.679024829786669,0.2,1.0,10.0,96,6,2,20890.986351755204,194.0271757477312,-5.238135741256467,149.8953939858516,223.53591578654093,0.002420870179834131,5.398373304205804e-14,healthy
small_gap_q25,792.5429438471091,6.679024829786669,0.2,1.0,25.0,96,6,6,20944.454594192244,194.22128790548823,-5.239481797572596,150.09300700560237,223.66668715153116,6.747847388130084e-05,5.401961669220336e-14,healthy
small_gap_q25,792.5429438471091,6.679024829786669,0.5,0.5,10.0,96,6,2,596091.0105670088,1209.6574631571186,-7.002814514070124,85100.0079622283,117854.08231409598,0.00022461759693787278,2.124841138389217e-13,healthy
small_gap_q25,792.5429438471091,6.679024829786669,0.5,0.5,25.0,96,6,6,596231.8906079807,1209.7611013717,-7.002938956081389,85100.00792326596,117854.08294166821,6.055191303796888e-06,2.1262915900092268e-13,healthy
small_gap_q25,792.5429438471091,6.679024829786669,0.5,1.0,10.0,96,6,2,31153.136872128573,357.98521245583447,-5.448563884911679,13050.475124454444,14521.827062668068,0.0007429361513078329,1.0743510408798383e-14,healthy
small_gap_q25,792.5429438471091,6.679024829786669,0.5,1.0,25.0,96,6,6,31177.817985858892,357.7744422313709,-5.448980919841545,13050.47517573455,14521.828797777831,2.2446844428311555e-05,1.0735005586479427e-14,healthy
small_gap_q75,792.7734163241181,6.67931449246392,0.2,0.5,10.0,96,6,2,685662.1850816207,1156.6576760478054,-7.07637263870375,1442.535240626515,2031.3129033917965,0.0002322058715239746,4.5842016049826784e-14,healthy
small_gap_q75,792.7734163241181,6.67931449246392,0.2,0.5,25.0,96,6,6,685821.4368460734,1156.7583596009567,-7.0764949298869615,1442.5352405103245,2031.351560143862,6.33115027757916e-06,4.5831371264537517e-14,healthy
small_gap_q75,792.7734163241181,6.67931449246392,0.2,1.0,10.0,96,6,2,20897.803234976865,194.0474875986523,-5.238187919002453,149.92208717074897,223.55545911630364,0.0025140554199244284,3.951712914147998e-14,healthy
small_gap_q75,792.7734163241181,6.67931449246392,0.2,1.0,25.0,96,6,6,20950.473887403477,194.23928433941555,-5.239513459077119,150.1165583105698,223.68443402897145,6.977644880756538e-05,3.993872072431655e-14,healthy
