zone,center_type,m0,c_I,kappa,W_factor,nquad,R_jet,Q,include_B2,E_I,S_I,B_eff,local_zero_count,J_max,J_rms,J_0,J_1,J_2,J_3,J_4,tail_drift_rel,tail_edge,quad_drift_rel,kappa_drift_rel,B2_drift_rel,status,param_hash
27.7179,random,27.7179,0.1,0.5,40.0,401,4,1.4842013474668494,True,0.0056394059637719,0.0754878421110447,13.112890793795277,11,0.2019105525665584,0.1035190144169354,0.074954318662715,0.0010851524450674,0.0848139149854769,0.0005769526418156,0.2019105525665584,0.0105572747853523,True,1.4229792260699898e-07,3.287280326003675,0.017413388912181,reject_tail_edge,db29db17e117
27.7179,uniform,27.7179,0.1,0.5,40.0,401,4,1.4842013474668494,True,0.0056394059637719,0.0754878421110447,13.112890793795277,11,0.2019105525665584,0.1035190144169354,0.074954318662715,0.0010851524450674,0.0848139149854769,0.0005769526418156,0.2019105525665584,0.0105572747853523,True,1.4229792260699898e-07,3.287280326003675,0.017413388912181,reject_tail_edge,db29db17e117
27.7179,random,27.7179,0.2,0.5,40.0,401,4,1.4842013474668494,True,0.0057039161774027,0.0768819313471055,13.08408623300138,11,0.2019105525665584,0.1035190144169354,0.074954318662715,0.0010851524450674,0.0848139149854769,0.0005769526418156,0.2019105525665584,0.010501275491478,True,5.791989438656734e-07,3.257036647777496,0.0173140208660514,reject_tail_edge,db29db17e117
27.7179,uniform,27.7179,0.2,0.5,40.0,401,4,1.4842013474668494,True,0.0057039161774027,0.0768819313471055,13.08408623300138,11,0.2019105525665584,0.1035190144169354,0.074954318662715,0.0010851524450674,0.0848139149854769,0.0005769526418156,0.2019105525665584,0.010501275491478,True,5.791989438656734e-07,3.257036647777496,0.0173140208660514,reject_tail_edge,db29db17e117
27.7179,random,27.7179,0.5,0.5,40.0,401,4,1.4842013474668494,True,0.0061883192834139,0.086654684211093,12.877666058419935,11,0.2019105525665584,0.1035190144169354,0.074954318662715,0.0010851524450674,0.0848139149854769,0.0005769526418156,0.2019105525665584,0.010101634274868,True,4.073073207613144e-06,3.043061388709434,0.0166068077206606,reject_tail_edge,db29db17e117
27.7179,uniform,27.7179,0.5,0.5,40.0,401,4,1.4842013474668494,True,0.0061883192834139,0.086654684211093,12.877666058419935,11,0.2019105525665584,0.1035190144169354,0.074954318662715,0.0010851524450674,0.0848139149854769,0.0005769526418156,0.2019105525665584,0.010101634274868,True,4.073073207613144e-06,3.043061388709434,0.0166068077206606,reject_tail_edge,db29db17e117
27.7179,random,27.7179,1.0,0.5,40.0,401,4,1.4842013474668494,True,0.0084992939202455,0.1282182306321741,12.074074782164976,11,0.2019105525665584,0.1035190144169354,0.074954318662715,0.0010851524450674,0.0848139149854769,0.0005769526418156,0.2019105525665584,0.0086070444610124,True,2.35984575195163e-05,2.267425320318832,0.0139891504603187,reject_tail_edge,db29db17e117
27.7179,uniform,27.7179,1.0,0.5,40.0,401,4,1.4842013474668494,True,0.0084992939202455,0.1282182306321741,12.074074782164976,11,0.2019105525665584,0.1035190144169354,0.074954318662715,0.0010851524450674,0.0848139149854769,0.0005769526418156,0.2019105525665584,0.0086070444610124,True,2.35984575195163e-05,2.267425320318832,0.0139891504603187,reject_tail_edge,db29db17e117
109.099,random,109.099,0.1,0.5,40.0,401,4,2.854378660484831,True,0.0304199759741245,0.1754094100571835,3.329972673055658,13,0.1742444032170896,0.1069856262544239,0.1742444032170896,0.0065916764567548,0.1009439150989372,0.0034904355286573,0.1289309960350303,0.1064402417618986,False,7.281855843568725e-08,6.962751454820996,0.000481758982014,reject_tail_unstable,db29db17e117
109.099,uniform,109.099,0.1,0.5,40.0,401,4,2.854378660484831,True,0.0304199759741245,0.1754094100571835,3.329972673055658,13,0.1742444032170896,0.1069856262544239,0.1742444032170896,0.0065916764567548,0.1009439150989372,0.0034904355286573,0.1289309960350303,0.1064402417618986,False,7.281855843568725e-08,6.962751454820996,0.000481758982014,reject_tail_unstable,db29db17e117
109.099,random,109.099,0.2,0.5,40.0,401,4,2.854378660484831,True,0.0305976361752314,0.1775949001645136,3.3244206527237954,13,0.1742444032170896,0.1069856262544239,0.1742444032170896,0.0065916764567548,0.1009439150989372,0.0034904355286573,0.1289309960350303,0.1062000450043045,False,2.939740797394443e-07,6.945325748971863,0.0004803510275924,reject_tail_unstable,db29db17e117
109.099,uniform,109.099,0.2,0.5,40.0,401,4,2.854378660484831,True,0.0305976361752314,0.1775949001645136,3.3244206527237954,13,0.1742444032170896,0.1069856262544239,0.1742444032170896,0.0065916764567548,0.1009439150989372,0.0034904355286573,0.1289309960350303,0.1062000450043045,False,2.939740797394443e-07,6.945325748971863,0.0004803510275924,reject_tail_unstable,db29db17e117
109.099,random,109.099,0.5,0.5,40.0,401,4,2.854378660484831,True,0.0318873907126112,0.1905738330991977,3.285055886981954,13,0.1742444032170896,0.1069856262544239,0.1742444032170896,0.0065916764567548,0.1009439150989372,0.0034904355286573,0.1289309960350303,0.1044978089905091,False,1.95792286304557e-06,6.821312337891185,0.0004703988467114,reject_tail_unstable,db29db17e117
109.099,uniform,109.099,0.5,0.5,40.0,401,4,2.854378660484831,True,0.0318873907126112,0.1905738330991977,3.285055886981954,13,0.1742444032170896,0.1069856262544239,0.1742444032170896,0.0065916764567548,0.1009439150989372,0.0034904355286573,0.1289309960350303,0.1044978089905091,False,1.95792286304557e-06,6.821312337891185,0.0004703988467114,reject_tail_unstable,db29db17e117
109.099,random,109.099,1.0,0.5,40.0,401,4,2.854378660484831,True,0.0372306679995735,0.2377106441825993,3.137349775002494,13,0.1742444032170896,0.1069856262544239,0.1742444032170896,0.0065916764567548,0.1009439150989372,0.0034904355286573,0.1289309960350303,0.09815950542933,False,9.695315586229898e-06,6.351634540015429,0.0004337455803079,reject_tail_unstable,db29db17e117
109.099,uniform,109.099,1.0,0.5,40.0,401,4,2.854378660484831,True,0.0372306679995735,0.2377106441825993,3.137349775002494,13,0.1742444032170896,0.1069856262544239,0.1742444032170896,0.0065916764567548,0.1009439150989372,0.0034904355286573,0.1289309960350303,0.09815950542933,False,9.695315586229898e-06,6.351634540015429,0.0004337455803079,reject_tail_unstable,db29db17e117
