zone,center_type,m0,c_I,kappa,W_factor,nquad,R_jet,Q,include_B2,cutoff_mode,include_density_tail,E_I,S_I,B_eff,local_zero_count,J_max,J_rms,J_0,J_1,J_2,J_3,J_4,tail_drift_rel,tail_edge,quad_drift_rel,eta_drift_rel,eta_kappa_drift_rel,eta_fixed_drift_rel,eta_lambda_drift_rel,kappa_drift_rel,B2_drift_rel,smooth_drift_rel,density_drift_rel,tail_drift_density_rel,status,param_hash
199.64,random,199.64,0.05,0.5,40.0,601,4,3.458638678192063,True,hard,True,0.07645405816723887,0.27668124288901935,2.071977538873327,12,0.2764384754499653,0.16610361815144814,0.2764384754499653,-0.000967580501586051,0.15546326309145453,-0.0004314141250909649,0.19329738902709523,0.04466897255706431,False,7.81687086558836e-09,7.125898125537627,7.125898125537627,0.9799470039501411,0.9998959910067723,7.125898125537627,9.074327567263954e-05,0.0011833684976283636,0.0014851186066904502,0.04879705527302364,artifact_eta,454783ebc5e4
199.64,random,199.64,0.1,0.5,40.0,601,4,3.458638678192063,True,hard,True,0.07656169818311173,0.2773134277217231,2.0708437306328347,12,0.2764384754499653,0.16610361815144814,0.2764384754499653,-0.000967580501586051,0.15546326309145453,-0.0004314141250909649,0.19329738902709523,0.044641799550050404,False,3.1338079454806196e-08,7.121680893261106,7.121680893261106,0.9799461569864941,0.9995820980528071,7.121680893261106,9.067943512997139e-05,0.0011825495193552868,0.0014840733514673058,0.048758262791331594,artifact_eta,454783ebc5e4
199.64,random,199.64,0.2,0.5,40.0,601,4,3.458638678192063,True,hard,True,0.07699463301335514,0.2797547562957244,2.0662995259182106,12,0.2764384754499653,0.16610361815144814,0.2764384754499653,-0.000967580501586051,0.15546326309145453,-0.0004314141250909649,0.19329738902709523,0.04453289359601064,False,1.2648546585934648e-07,7.104767504639694,7.104767504639694,0.9799427522531786,0.9983244828717763,7.104767504639694,9.042366116577923e-05,0.001179268204026574,0.0014798855989209415,0.04860288866359913,artifact_eta,454783ebc5e4
199.64,random,199.64,0.5,0.5,40.0,601,4,3.458638678192063,True,hard,True,0.08013443940019714,0.29687676311589045,2.0340883875663716,12,0.2764384754499653,0.16610361815144814,0.2764384754499653,-0.000967580501586051,0.15546326309145453,-0.0004314141250909649,0.19329738902709523,0.043761285153538984,False,8.411239832384684e-07,6.984414635874592,6.984414635874592,0.9799181567284586,2.456470344273733,6.984414635874592,8.861559210731427e-05,0.0011560671100827363,0.0014502827987528872,0.04750662208493711,artifact_eta,454783ebc5e4
199.64,random,199.64,1.0,0.5,40.0,601,4,3.458638678192063,True,hard,True,0.09308816295120263,0.3638781440240535,1.9133338328248424,12,0.2764384754499653,0.16610361815144814,0.2764384754499653,-0.000967580501586051,0.15546326309145453,-0.0004314141250909649,0.19329738902709523,0.040891819967116924,False,4.145181045304765e-06,6.528633354253533,6.528633354253533,0.979819085338286,6.528633354253533,6.528633354253533,8.195233538505707e-05,0.0010704828292811568,0.0013411942927492864,0.04349666417574334,artifact_eta,454783ebc5e4
199.64,uniform,199.64,0.05,0.5,40.0,601,4,3.458638678192063,True,hard,True,0.07645405816723887,0.27668124288901935,2.071977538873327,12,0.2764384754499653,0.16610361815144814,0.2764384754499653,-0.000967580501586051,0.15546326309145453,-0.0004314141250909649,0.19329738902709523,0.04466897255706431,False,7.81687086558836e-09,7.125898125537627,7.125898125537627,0.9799470039501411,0.9998959910067723,7.125898125537627,9.074327567263954e-05,0.0011833684976283636,0.0014851186066904502,0.04879705527302364,artifact_eta,454783ebc5e4
199.64,uniform,199.64,0.1,0.5,40.0,601,4,3.458638678192063,True,hard,True,0.07656169818311173,0.2773134277217231,2.0708437306328347,12,0.2764384754499653,0.16610361815144814,0.2764384754499653,-0.000967580501586051,0.15546326309145453,-0.0004314141250909649,0.19329738902709523,0.044641799550050404,False,3.1338079454806196e-08,7.121680893261106,7.121680893261106,0.9799461569864941,0.9995820980528071,7.121680893261106,9.067943512997139e-05,0.0011825495193552868,0.0014840733514673058,0.048758262791331594,artifact_eta,454783ebc5e4
199.64,uniform,199.64,0.2,0.5,40.0,601,4,3.458638678192063,True,hard,True,0.07699463301335514,0.2797547562957244,2.0662995259182106,12,0.2764384754499653,0.16610361815144814,0.2764384754499653,-0.000967580501586051,0.15546326309145453,-0.0004314141250909649,0.19329738902709523,0.04453289359601064,False,1.2648546585934648e-07,7.104767504639694,7.104767504639694,0.9799427522531786,0.9983244828717763,7.104767504639694,9.042366116577923e-05,0.001179268204026574,0.0014798855989209415,0.04860288866359913,artifact_eta,454783ebc5e4
199.64,uniform,199.64,0.5,0.5,40.0,601,4,3.458638678192063,True,hard,True,0.08013443940019714,0.29687676311589045,2.0340883875663716,12,0.2764384754499653,0.16610361815144814,0.2764384754499653,-0.000967580501586051,0.15546326309145453,-0.0004314141250909649,0.19329738902709523,0.043761285153538984,False,8.411239832384684e-07,6.984414635874592,6.984414635874592,0.9799181567284586,2.456470344273733,6.984414635874592,8.861559210731427e-05,0.0011560671100827363,0.0014502827987528872,0.04750662208493711,artifact_eta,454783ebc5e4
199.64,uniform,199.64,1.0,0.5,40.0,601,4,3.458638678192063,True,hard,True,0.09308816295120263,0.3638781440240535,1.9133338328248424,12,0.2764384754499653,0.16610361815144814,0.2764384754499653,-0.000967580501586051,0.15546326309145453,-0.0004314141250909649,0.19329738902709523,0.040891819967116924,False,4.145181045304765e-06,6.528633354253533,6.528633354253533,0.979819085338286,6.528633354253533,6.528633354253533,8.195233538505707e-05,0.0010704828292811568,0.0013411942927492864,0.04349666417574334,artifact_eta,454783ebc5e4
960.4618473895582,random,960.4618473895582,0.05,0.5,40.0,601,4,5.029537193396139,True,hard,True,0.8290975076051061,0.9249075119021113,0.11602443183003144,13,0.9102678314860646,0.6473666970677272,0.9102678314860646,-0.2779586007285278,0.5871222876039824,-0.36603413658914485,0.8431347008958261,0.13761081223419183,False,1.0262503719962272e-08,6.394541545217515,6.394541545217515,2.4297276701222392,0.9998943146565971,6.394541545217515,1.1904749109959074e-06,0.0008226294052512709,0.001388583910763741,0.05464494771109313,artifact_eta,454783ebc5e4
960.4618473895582,random,960.4618473895582,0.1,0.5,40.0,601,4,5.029537193396139,True,hard,True,0.8306302205905012,0.9410638950358271,0.11488104445354508,13,0.9102678314860646,0.6473666970677272,0.9102678314860646,-0.2779586007285278,0.5871222876039824,-0.36603413658914485,0.8431347008958261,0.13751226733368332,False,4.115954791224521e-08,6.388538554494531,6.388538554494531,2.4290326078259357,0.99957721084885,6.388538554494531,1.1892372305372698e-06,0.0008217646636834742,0.0013871393954937139,0.054630281635758816,artifact_eta,454783ebc5e4
