zone,center_type,m0,c_I,kappa,W_factor,nquad,R_jet,Q,include_B2,cutoff_mode,include_density_tail,E_I,S_I,B_eff,local_zero_count,J_max,J_rms,J_0,J_1,J_2,J_3,J_4,tail_drift_rel,tail_edge,quad_drift_rel,eta_drift_rel,eta_kappa_drift_rel,eta_fixed_drift_rel,eta_lambda_drift_rel,kappa_drift_rel,B2_drift_rel,smooth_drift_rel,density_drift_rel,tail_drift_density_rel,status,param_hash
199.64,random,199.64,0.5,0.5,40.0,401,4,3.458638678192063,True,hard,False,0.0801344674847871,0.29687676311589045,2.034088105129918,12,0.2764384754499653,0.16610361815144814,0.2764384754499653,-0.000967580501586051,0.15546326309145453,-0.0004314141250909649,0.19329738902709523,0.04376127819679177,False,1.8925265908851278e-06,6.984413540468426,6.984413540468426,0.9799181564972875,2.4564702310706514,6.984413540468426,8.861557588541189e-05,0.001156066901816474,,,artifact_eta,0364f2c324a0
199.64,uniform,199.64,0.5,0.5,40.0,401,4,3.458638678192063,True,hard,False,0.0801344674847871,0.29687676311589045,2.034088105129918,12,0.2764384754499653,0.16610361815144814,0.2764384754499653,-0.000967580501586051,0.15546326309145453,-0.0004314141250909649,0.19329738902709523,0.04376127819679177,False,1.8925265908851278e-06,6.984413540468426,6.984413540468426,0.9799181564972875,2.4564702310706514,6.984413540468426,8.861557588541189e-05,0.001156066901816474,,,artifact_eta,0364f2c324a0
