zone,center_type,m0,c_I,kappa,W_factor,nquad,R_jet,Q,include_B2,cutoff_mode,include_density_tail,E_I,S_I,B_eff,local_zero_count,J_max,J_rms,J_0,J_1,J_2,J_3,J_4,tail_drift_rel,tail_edge,quad_drift_rel,eta_drift_rel,eta_kappa_drift_rel,eta_fixed_drift_rel,eta_lambda_drift_rel,kappa_drift_rel,B2_drift_rel,smooth_drift_rel,density_drift_rel,tail_drift_density_rel,status,param_hash
199.64,random,199.64,0.1,0.5,40.0,601,4,3.458638678192063,True,hard,True,0.0765616981831117,0.2773134277217231,2.0708437306328347,12,0.2764384754499653,0.1661036181514481,0.2764384754499653,-0.000967580501586,0.1554632630914545,-0.0004314141250909,0.1932973890270952,0.0446417995500504,False,3.13380794548062e-08,7.121680893261106,7.121680893261106,0.979946156986494,0.9995820980528072,7.121680893261106,9.06794351299714e-05,0.0011825495193552,0.0014840733514673,0.0487582627913315,artifact_eta,454783ebc5e4
199.64,uniform,199.64,0.1,0.5,40.0,601,4,3.458638678192063,True,hard,True,0.0765616981831117,0.2773134277217231,2.0708437306328347,12,0.2764384754499653,0.1661036181514481,0.2764384754499653,-0.000967580501586,0.1554632630914545,-0.0004314141250909,0.1932973890270952,0.0446417995500504,False,3.13380794548062e-08,7.121680893261106,7.121680893261106,0.979946156986494,0.9995820980528072,7.121680893261106,9.06794351299714e-05,0.0011825495193552,0.0014840733514673,0.0487582627913315,artifact_eta,454783ebc5e4
199.64,random,199.64,0.2,0.5,40.0,601,4,3.458638678192063,True,hard,True,0.0769946330133551,0.2797547562957244,2.06629952591821,12,0.2764384754499653,0.1661036181514481,0.2764384754499653,-0.000967580501586,0.1554632630914545,-0.0004314141250909,0.1932973890270952,0.0445328935960106,False,1.2648546585934648e-07,7.104767504639694,7.104767504639694,0.9799427522531786,0.9983244828717764,7.104767504639694,9.042366116577924e-05,0.0011792682040265,0.0014798855989209,0.0486028886635991,artifact_eta,454783ebc5e4
199.64,uniform,199.64,0.2,0.5,40.0,601,4,3.458638678192063,True,hard,True,0.0769946330133551,0.2797547562957244,2.06629952591821,12,0.2764384754499653,0.1661036181514481,0.2764384754499653,-0.000967580501586,0.1554632630914545,-0.0004314141250909,0.1932973890270952,0.0445328935960106,False,1.2648546585934648e-07,7.104767504639694,7.104767504639694,0.9799427522531786,0.9983244828717764,7.104767504639694,9.042366116577924e-05,0.0011792682040265,0.0014798855989209,0.0486028886635991,artifact_eta,454783ebc5e4
199.64,random,199.64,0.5,0.5,40.0,601,4,3.458638678192063,True,hard,True,0.0801344394001971,0.2968767631158904,2.034088387566372,12,0.2764384754499653,0.1661036181514481,0.2764384754499653,-0.000967580501586,0.1554632630914545,-0.0004314141250909,0.1932973890270952,0.0437612851535389,False,8.411239832384684e-07,6.984414635874592,6.984414635874592,0.9799181567284586,2.456470344273733,6.984414635874592,8.861559210731427e-05,0.0011560671100827,0.0014502827987528,0.0475066220849371,artifact_eta,454783ebc5e4
199.64,uniform,199.64,0.5,0.5,40.0,601,4,3.458638678192063,True,hard,True,0.0801344394001971,0.2968767631158904,2.034088387566372,12,0.2764384754499653,0.1661036181514481,0.2764384754499653,-0.000967580501586,0.1554632630914545,-0.0004314141250909,0.1932973890270952,0.0437612851535389,False,8.411239832384684e-07,6.984414635874592,6.984414635874592,0.9799181567284586,2.456470344273733,6.984414635874592,8.861559210731427e-05,0.0011560671100827,0.0014502827987528,0.0475066220849371,artifact_eta,454783ebc5e4
199.64,random,199.64,1.0,0.5,40.0,601,4,3.458638678192063,True,hard,True,0.0930881629512026,0.3638781440240535,1.9133338328248424,12,0.2764384754499653,0.1661036181514481,0.2764384754499653,-0.000967580501586,0.1554632630914545,-0.0004314141250909,0.1932973890270952,0.0408918199671169,False,4.145181045304765e-06,6.528633354253533,6.528633354253533,0.979819085338286,6.528633354253533,6.528633354253533,8.195233538505707e-05,0.0010704828292811,0.0013411942927492,0.0434966641757433,artifact_eta,454783ebc5e4
199.64,uniform,199.64,1.0,0.5,40.0,601,4,3.458638678192063,True,hard,True,0.0930881629512026,0.3638781440240535,1.9133338328248424,12,0.2764384754499653,0.1661036181514481,0.2764384754499653,-0.000967580501586,0.1554632630914545,-0.0004314141250909,0.1932973890270952,0.0408918199671169,False,4.145181045304765e-06,6.528633354253533,6.528633354253533,0.979819085338286,6.528633354253533,6.528633354253533,8.195233538505707e-05,0.0010704828292811,0.0013411942927492,0.0434966641757433,artifact_eta,454783ebc5e4
960.4618473895582,random,960.4618473895582,0.05,0.5,40.0,601,4,5.029537193396139,True,hard,True,0.8290975076051061,0.9249075119021112,0.1160244318300314,13,0.9102678314860646,0.6473666970677272,0.9102678314860646,-0.2779586007285278,0.5871222876039824,-0.3660341365891448,0.8431347008958261,0.1376108122341918,False,1.0262503719962272e-08,6.394541545217515,6.394541545217515,2.4297276701222392,0.9998943146565972,6.394541545217515,1.1904749109959074e-06,0.0008226294052512,0.0013885839107637,0.0546449477110931,artifact_eta,454783ebc5e4
960.4618473895582,uniform,960.4618473895582,0.05,0.5,40.0,601,4,5.029537193396139,True,hard,True,0.8290975076051061,0.9249075119021112,0.1160244318300314,13,0.9102678314860646,0.6473666970677272,0.9102678314860646,-0.2779586007285278,0.5871222876039824,-0.3660341365891448,0.8431347008958261,0.1376108122341918,False,1.0262503719962272e-08,6.394541545217515,6.394541545217515,2.4297276701222392,0.9998943146565972,6.394541545217515,1.1904749109959074e-06,0.0008226294052512,0.0013885839107637,0.0546449477110931,artifact_eta,454783ebc5e4
