center_type,m0,Q,c_I,Delta,kappa,eps,W_abs,W_factor_equiv,nquad,R_jet,local_zero_count,E_I,S_I,B_eff,J_max,J_rms,tail_drift_rel,quad_drift_rel,tail_edge,status
watch_center,27.7179,1.4842013474668494,0.025,0.016844075800543222,0.125,0.0842203790027161,20.0,29.68402694933699,1025,12,8,0.0003915926683866179,0.019800295455585884,19.867685523785273,4.5290384214957254e+17,1.2561636197363382e+17,0.0008581989741356085,1.384349427368589e-16,True,reject_tail_edge
watch_center,27.7179,1.4842013474668494,0.025,0.016844075800543222,0.125,0.0842203790027161,20.0,29.68402694933699,257,16,8,0.0003915926683866179,0.019800294582484657,19.867685523785273,2.889564525017933e+30,7.008225830726611e+29,0.0008581989741356085,1.384349427368589e-16,True,reject_tail_edge
watch_center,27.7179,1.4842013474668494,0.025,0.016844075800543222,0.125,0.0842203790027161,20.0,29.68402694933699,513,16,8,0.0003915926683866179,0.01980029528000933,19.867685523785273,2.889564525017933e+30,7.008225830726611e+29,0.0008581989741354703,1.384349427368589e-16,True,reject_tail_edge
watch_center,27.7179,1.4842013474668494,0.025,0.016844075800543222,0.125,0.0842203790027161,20.0,29.68402694933699,1025,16,8,0.0003915926683866179,0.019800295455585884,19.867685523785273,2.889564525017933e+30,7.008225830726611e+29,0.0008581989741356085,1.384349427368589e-16,True,reject_tail_edge
watch_center,27.7179,1.4842013474668494,0.025,0.016844075800543222,0.0625,0.04211018950135805,20.0,29.68402694933699,1025,12,8,9.835381665215894e-05,0.009923162747782667,23.366626932557462,2.957841671635518e+18,8.203577165978065e+17,0.000856238054231821,0.0,True,reject_tail_edge
watch_center,27.7179,1.4842013474668494,0.025,0.016844075800543222,0.0625,0.04211018950135805,20.0,29.68402694933699,257,16,8,9.835381665215895e-05,0.009923162309570108,23.366626932557462,3.412532965115728e+30,8.276608528856077e+29,0.0008562380542316833,2.7558721394613647e-16,True,reject_tail_edge
watch_center,27.7179,1.4842013474668494,0.025,0.016844075800543222,0.0625,0.04211018950135805,20.0,29.68402694933699,513,16,8,9.835381665215895e-05,0.00992316265966018,23.366626932557462,3.412532965115728e+30,8.276608528856077e+29,0.0008562380542316833,0.0,True,reject_tail_edge
watch_center,27.7179,1.4842013474668494,0.025,0.016844075800543222,0.0625,0.04211018950135805,20.0,29.68402694933699,1025,16,8,9.835381665215894e-05,0.009923162747782667,23.366626932557462,3.412532965115728e+30,8.276608528856077e+29,0.000856238054231821,0.0,True,reject_tail_edge
watch_center,27.7179,1.4842013474668494,0.025,0.016844075800543222,0.0625,0.04211018950135805,50.0,74.21006737334247,257,4,20,9.844282248078264e-05,0.009927661165847677,23.36433622757105,0.00992060796930159,0.00443663223790512,4.7790083395914945e-05,0.0,True,reject_tail_edge
watch_center,27.7179,1.4842013474668494,0.025,0.016844075800543222,0.0625,0.04211018950135805,50.0,74.21006737334247,513,4,20,9.844282248078265e-05,0.009927661516346543,23.364336227571048,0.00992060796930159,0.00443663223790512,4.779008339577728e-05,1.3766902263204043e-16,True,reject_tail_edge
watch_center,27.7179,1.4842013474668494,0.025,0.016844075800543222,0.0625,0.04211018950135805,50.0,74.21006737334247,1025,4,20,9.844282248078264e-05,0.009927661604571926,23.36433622757105,0.00992060796930159,0.00443663223790512,4.77900833960526e-05,0.0,True,reject_tail_edge
watch_center,27.7179,1.4842013474668494,0.025,0.016844075800543222,0.0625,0.04211018950135805,50.0,74.21006737334247,257,8,20,9.844282248078264e-05,0.009927661165847677,23.36433622757105,109767.3327716045,36589.16652907207,4.7790083395914945e-05,0.0,True,reject_tail_edge
watch_center,27.7179,1.4842013474668494,0.025,0.016844075800543222,0.125,0.0842203790027161,200.0,296.8402694933699,257,4,95,0.0003919695615654087,0.019809840753518927,19.865249322440476,0.01979577815856487,0.008852944065382274,1.1173417114971527e-06,2.7660366487528437e-16,True,reject_tail_edge
watch_center,27.7179,1.4842013474668494,0.025,0.016844075800543222,0.125,0.0842203790027161,200.0,296.8402694933699,513,4,95,0.0003919695615654087,0.019809841451878835,19.865249322440476,0.01979577815856487,0.008852944065382274,1.1173417114971527e-06,1.3830183243764219e-16,True,reject_tail_edge
watch_center,27.7179,1.4842013474668494,0.025,0.016844075800543222,0.125,0.0842203790027161,200.0,296.8402694933699,1025,4,95,0.00039196956156540864,0.019809841627665616,19.865249322440476,0.01979577815856487,0.008852944065382274,1.1173417116354544e-06,1.3830183243764219e-16,True,reject_tail_edge
watch_center,27.7179,1.4842013474668494,0.025,0.016844075800543222,0.125,0.0842203790027161,200.0,296.8402694933699,257,8,95,0.0003919695615654087,0.019809840753518927,19.865249322440476,506210.8149304489,168736.94161522322,1.1173417114971527e-06,2.7660366487528437e-16,True,reject_tail_edge
watch_center,27.7179,1.4842013474668494,0.025,0.016844075800543222,0.125,0.0842203790027161,200.0,296.8402694933699,513,8,95,0.0003919695615654087,0.019809841451878835,19.865249322440476,506210.8149304489,168736.94161522322,1.1173417114971527e-06,1.3830183243764219e-16,True,reject_tail_edge
watch_center,27.7179,1.4842013474668494,0.025,0.016844075800543222,0.125,0.0842203790027161,200.0,296.8402694933699,1025,8,95,0.00039196956156540864,0.019809841627665616,19.865249322440476,506210.8149304489,168736.94161522322,1.1173417116354544e-06,1.3830183243764219e-16,True,reject_tail_edge
watch_center,27.7179,1.4842013474668494,0.025,0.016844075800543222,0.125,0.0842203790027161,200.0,296.8402694933699,257,12,95,0.0003919695615654087,0.019809840753518927,19.865249322440476,2.4714980314454676e+18,6.854702782005798e+17,1.1173417114971527e-06,2.7660366487528437e-16,True,reject_tail_edge
watch_center,27.7179,1.4842013474668494,0.025,0.016844075800543222,0.125,0.0842203790027161,200.0,296.8402694933699,513,12,95,0.0003919695615654087,0.019809841451878835,19.865249322440476,2.4714980314454676e+18,6.854702782005798e+17,1.1173417114971527e-06,1.3830183243764219e-16,True,reject_tail_edge
watch_center,27.7179,1.4842013474668494,0.025,0.016844075800543222,0.125,0.0842203790027161,50.0,74.21006737334247,1025,12,20,0.0003919478550603145,0.01980929288541131,19.86538956762311,2.1076099141768463e+18,5.845458614018918e+17,4.790090034564717e-05,1.3830949174586797e-16,True,reject_tail_edge
watch_center,27.7179,1.4842013474668494,0.025,0.016844075800543222,0.125,0.0842203790027161,50.0,74.21006737334247,257,16,20,0.0003919478550603145,0.01980929201128676,19.86538956762311,7.729455119425157e+29,1.8747153846712584e+29,4.790090034592376e-05,1.3830949174586797e-16,True,reject_tail_edge
watch_center,27.7179,1.4842013474668494,0.025,0.016844075800543222,0.125,0.0842203790027161,50.0,74.21006737334247,513,16,20,0.0003919478550603145,0.019809292709628966,19.86538956762311,7.729455119425157e+29,1.8747153846712584e+29,4.790090034564717e-05,1.3830949174586797e-16,True,reject_tail_edge
watch_center,27.7179,1.4842013474668494,0.025,0.016844075800543222,0.125,0.0842203790027161,50.0,74.21006737334247,1025,16,20,0.0003919478550603145,0.01980929288541131,19.86538956762311,7.729455119425157e+29,1.8747153846712584e+29,4.790090034564717e-05,1.3830949174586797e-16,True,reject_tail_edge
watch_center,27.7179,1.4842013474668494,0.025,0.016844075800543222,0.125,0.0842203790027161,100.0,148.42013474668494,257,4,42,0.0003919666306148265,0.019809766693242324,19.86526825878481,0.019795704137880055,0.00885291096103167,7.477495370981736e-06,2.766057331933739e-16,True,reject_tail_edge
watch_center,27.7179,1.4842013474668494,0.025,0.016844075800543222,0.125,0.0842203790027161,100.0,148.42013474668494,513,4,42,0.0003919666306148264,0.019809767391600935,19.86526825878481,0.019795704137880055,0.00885291096103167,7.477495371258339e-06,0.0,True,reject_tail_edge
