zone,family,center,cI,Q,zero_count_zone,zero_min,zero_max,E,S,Beff,zeros_used,J_max,J_0,J_1,J_2,J_3,J_4,tail_drift,reg_drift,classification,param_hash
2118.308694211159,gap_midpoint,2121.578356883386,0.2,7.659915598621347,22,2107.172362432443,2129.406080228328,1.755956402797976,1.333767826171378,-0.2765291750615264,22,1.3215479806958044,1.3215479806958044,0.0074336466181793,0.5349930027481234,0.0014214170874929,0.4694534216476408,0.0001290681791124,2.611196271607109,healthy_proxy,f070d577c400
2118.308694211159,large_gap_midpoint,2121.578356883386,0.2,7.659915598621347,22,2107.172362432443,2129.406080228328,1.755956402797976,1.333767826171378,-0.2765291750615264,22,1.3215479806958044,1.3215479806958044,0.0074336466181793,0.5349930027481234,0.0014214170874929,0.4694534216476408,0.0001290681791124,2.611196271607109,healthy_proxy,f070d577c400
2118.308694211159,uniform,2121.6420275444925,0.2,7.659945609158318,22,2107.172362432443,2129.406080228328,1.944021385078568,1.4577249221580275,-0.3265015285827642,22,1.3899433243284425,1.3899433243284425,0.2777653654762885,0.5932160567397913,0.2444589820014281,0.5575316771066832,0.0001200413804376,2.590862423000218,healthy_proxy,f070d577c400
2118.308694211159,random,2119.9522344590164,0.2,7.659148836496675,22,2107.172362432443,2129.406080228328,58.41236545326123,8.83418809186512,-1.997900627331324,22,22.207309915082384,7.55777154648006,-5.4225327487432775,8.763304453737803,-11.283667624653658,22.207309915082384,1.5189269157953742e-05,1.9624703683210691,healthy_proxy,f070d577c400
2118.308694211159,small_gap_midpoint,2119.0375373429843,0.2,7.658717272761224,22,2107.172362432443,2129.406080228328,574.8832644588624,24.54818226751073,-3.121145531900422,22,150.16064220981235,23.69498252472902,-0.039414756329123,41.76049620564055,-0.0124861421206631,150.16064220981235,9.53638805943176e-06,1.5161543936035389,healthy_proxy,f070d577c400
2118.308694211159,zero_ordinate,2112.907087523191,0.2,7.655820044819259,22,2107.172362432443,2129.406080228328,30683031.013946887,7176.00513192774,-8.469421284441536,22,41353883.95444905,-7176.00513192637,3.029786316047927,344620.0708776236,4.377711903802678,-41353883.95444905,3.6924195208448164e-08,32.39177154777973,healthy_proxy,f070d577c400
3088.1447144122826,gap_midpoint,3091.9210683692604,0.2,8.036547881687188,23,3077.427473306812,3098.758089848813,5.473158975327036,2.3627386378036657,-0.8156699934826428,23,2.3319667636983,2.3319667636983,0.0411554267384526,1.122196407813803,0.0136362646467911,1.1770419763853524,6.398043610913734e-05,2.541358349161166,healthy_proxy,f070d577c400
3088.1447144122826,large_gap_midpoint,3091.9210683692604,0.2,8.036547881687188,23,3077.427473306812,3098.758089848813,5.473158975327036,2.3627386378036657,-0.8156699934826428,23,2.3319667636983,2.3319667636983,0.0411554267384526,1.122196407813803,0.0136362646467911,1.1770419763853524,6.398043610913734e-05,2.541358349161166,healthy_proxy,f070d577c400
3088.1447144122826,random,3091.903957282686,0.2,8.036542347543998,23,3077.427473306812,3098.758089848813,5.496853859816018,2.382548904420051,-0.8177431739235481,23,2.336930934420596,2.336930934420596,-0.1135444611555652,1.1314806812254536,-0.1490710396788875,1.1961443093010753,6.420076790338427e-05,2.5386707311011345,healthy_proxy,f070d577c400
3088.1447144122826,uniform,3094.1447144122826,0.2,8.03726680263529,23,3077.427473306812,3098.758089848813,6.553832725764651,2.795439638385601,-0.9020967719714807,23,2.5481495009075235,2.5481495009075235,1.0983808457422002,1.3042843029316618,1.0655493178347346,1.5335546089842478,6.573109037464586e-05,2.5130673626337625,healthy_proxy,f070d577c400
3088.1447144122826,small_gap_midpoint,3085.6713956264725,0.2,8.034524544954849,23,3077.427473306812,3098.758089848813,7899.39446821525,92.52156811297218,-4.306922978233529,23,1547.4188242890746,87.09787778741146,-0.4100287249285193,261.8432810320555,-0.2843447165084915,1547.4188242890746,1.705689497532905e-06,0.7501089847057923,healthy_proxy,f070d577c400
3088.1447144122826,zero_ordinate,3085.377268993634,0.2,8.03442922027049,23,3077.427473306812,3098.758089848813,40949480.21194577,8290.890456636986,-8.411742184008498,23,47797610.90501553,-8290.890456635403,-1.3233658900099223,398321.57107331406,-2.589286245232801,-47797610.90501553,2.065237985581656e-08,32.42279481073537,healthy_proxy,f070d577c400
3105.6383747282825,random,3099.8367063546248,0.2,8.039104713716366,24,3094.833068430116,3117.269723386899,0.2744699707367548,0.5382235660623578,0.620305343080973,24,0.5231113813232274,0.5231113813232274,-0.0643349636799341,0.1100136955157137,-0.0309562168324981,0.0535500460913756,0.0003532534086616,2.794099391840269,healthy_proxy,f070d577c400
3105.6383747282825,uniform,3099.6383747282825,0.2,8.039040730355254,24,3094.833068430116,3117.269723386899,0.651299274401637,0.8753846381260812,0.2057208745687599,24,0.8043892057905012,0.8043892057905012,-0.3273798153370959,0.2621336592929448,-0.1970406916967512,0.2020781788041748,0.0002152432353242,2.684270513232597,healthy_proxy,f070d577c400
3105.6383747282825,gap_midpoint,3108.918348028282,0.2,8.042030146615861,24,3094.833068430116,3117.269723386899,27.42145229057633,5.293359794198282,-1.5884083715692745,24,6.498095549669093,5.209746385694907,-0.0159509904794793,3.9991399499318514,-0.0042051960506717,6.498095549669093,4.5052334056938695e-05,2.2885035469132182,healthy_proxy,f070d577c400
3105.6383747282825,large_gap_midpoint,3108.918348028282,0.2,8.042030146615861,24,3094.833068430116,3117.269723386899,27.42145229057633,5.293359794198282,-1.5884083715692745,24,6.498095549669093,5.209746385694907,-0.0159509904794793,3.9991399499318514,-0.0042051960506717,6.498095549669093,4.5052334056938695e-05,2.2885035469132182,healthy_proxy,f070d577c400
