zone,family,center,cI,Q,zero_count_zone,zero_min,zero_max,E,S,Beff,zeros_used,J_max,J_0,J_1,J_2,J_3,J_4,tail_drift,reg_drift,classification,param_hash
2118.308694211159,uniform,2113.6420275444925,0.5,7.656167817912011,22,2107.172362432443,2129.406080228328,348366.02431246435,1323.3783086834553,-6.269190096920819,22,19022.68578445267,371.5277825841237,-916.1866218624405,2591.7685684853454,-7596.921547202747,19022.68578445267,2.565897173507106e-07,0.8965212834781384,healthy_proxy,ab7829ad44a9
2118.308694211159,uniform,2114.9753608778256,0.2,7.656798441709364,22,2107.172362432443,2129.406080228328,67.53355578356657,8.639400443934331,-2.069481794793113,22,19.059604929176245,8.158192447405902,1.516552884546893,8.60554594066609,3.3573010412748245,19.059604929176245,2.3725594899730098e-05,2.04896993118686,healthy_proxy,ab7829ad44a9
2118.308694211159,uniform,2114.9753608778256,0.5,7.656798441709364,22,2107.172362432443,2129.406080228328,73.03400821981008,10.116650153334646,-2.1079475222358366,22,19.059604929176245,8.158192447405902,1.516552884546893,8.60554594066609,3.3573010412748245,19.059604929176245,2.2785214118546562e-05,2.0113961373395193,healthy_proxy,ab7829ad44a9
2118.308694211159,uniform,2116.308694211159,0.2,7.657428668070963,22,2107.172362432443,2129.406080228328,17.540978768332124,4.649998312238263,-1.40716864745482,22,6.045874848222089,4.158514485894281,2.0967814149793274,3.368889968084302,3.241201847547186,6.045874848222089,2.8567844049099957e-05,2.251074307704603,healthy_proxy,ab7829ad44a9
2118.308694211159,uniform,2116.308694211159,0.5,7.657428668070963,22,2107.172362432443,2129.406080228328,18.920916474127527,5.714037499550385,-1.4443691672511574,22,6.045874848222089,4.158514485894281,2.0967814149793274,3.368889968084302,3.241201847547186,6.045874848222089,2.7297130669712738e-05,2.2165526152402455,healthy_proxy,ab7829ad44a9
2118.308694211159,uniform,2117.6420275444925,0.2,7.658058497497441,22,2107.172362432443,2129.406080228328,2370393.651441051,1798.1311729184501,-7.210367367405707,22,1636629.6774856567,1602.89114998909,2732.388995602985,-9153.190098547642,-176524.2263650699,-1636629.6774856567,1.5072065857045474e-07,5.236919210256148,healthy_proxy,ab7829ad44a9
2118.308694211159,uniform,2117.6420275444925,0.5,7.658058497497441,22,2107.172362432443,2129.406080228328,2672084.938814833,5162.6265777249855,-7.269216688247705,22,1636629.6774856567,1602.89114998909,2732.388995602985,-9153.190098547642,-176524.2263650699,-1636629.6774856567,4.64683600679053e-08,14.965004291121126,healthy_proxy,ab7829ad44a9
2118.308694211159,uniform,2118.9753608778256,0.2,7.658687930488486,22,2107.172362432443,2129.406080228328,859.6235824479849,34.70445313830252,-3.318773744369117,22,268.8152758561947,28.785471914857713,-22.819493981726996,60.82620641060911,-89.17535479807196,268.8152758561947,7.8402139356559e-06,1.2744436263858534,healthy_proxy,ab7829ad44a9
2118.308694211159,uniform,2118.9753608778256,0.5,7.658687930488486,22,2107.172362432443,2129.406080228328,1049.1067729980878,50.56097538076555,-3.41662019768759,22,268.8152758561947,28.785471914857713,-22.819493981726996,60.82620641060911,-89.17535479807196,268.8152758561947,6.9326532792356574e-06,1.1202673765080353,healthy_proxy,ab7829ad44a9
2118.308694211159,uniform,2120.308694211159,0.2,7.659316967542844,22,2107.172362432443,2129.406080228328,316.34507522484313,22.390191545113407,-2.827628629504625,22,145.53529196156938,17.37841718251227,21.072420589968097,34.94572314006498,65.71281264359311,145.53529196156938,9.555010187578353e-06,1.3358265684466226,healthy_proxy,ab7829ad44a9
2118.308694211159,uniform,2120.308694211159,0.5,7.659316967542844,22,2107.172362432443,2129.406080228328,403.0585298377652,34.15191295518999,-2.9466155367847886,22,145.53529196156938,17.37841718251227,21.072420589968097,34.94572314006498,65.71281264359311,145.53529196156938,8.022519847313092e-06,1.1761624845901957,healthy_proxy,ab7829ad44a9
2118.308694211159,uniform,2121.6420275444925,0.2,7.659945609158318,22,2107.172362432443,2129.406080228328,1.944021385078568,1.4577249221580275,-0.3265015285827642,22,1.3899433243284423,1.3899433243284423,0.27776536547628855,0.5932160567397913,0.24445898200142818,0.5575316771066832,0.00012004138043769591,2.590862423000218,healthy_proxy,ab7829ad44a9
2118.308694211159,uniform,2121.6420275444925,0.5,7.659945609158318,22,2107.172362432443,2129.406080228328,2.0093212044746607,1.6096424317898255,-0.3427285276236565,22,1.3899433243284423,1.3899433243284423,0.27776536547628855,0.5932160567397913,0.24445898200142818,0.5575316771066832,0.00011783202024282968,2.582608736954261,healthy_proxy,ab7829ad44a9
