zone,family,center,cI,Q,zero_count_zone,zero_min,zero_max,E,S,Beff,zeros_used,J_max,J_0,J_1,J_2,J_3,J_4,tail_drift,reg_drift,classification
2118.308694211159,gap_midpoint,2111.8647296856616,0.1,7.655326594330674,101,2064.304867699634,2172.250962827517,0.5830054941448138,0.7653830360887878,0.2650870689436549,74,0.7631910732314625,0.7631910732314625,0.011216880264030317,0.21386034177819993,0.002491201498390859,0.13383748159282513,0.000646702529681142,2.7280322653458384,healthy_proxy
2118.308694211159,large_gap_midpoint,2111.8647296856616,0.1,7.655326594330674,101,2064.304867699634,2172.250962827517,0.5830054941448138,0.7653830360887878,0.2650870689436549,74,0.7631910732314625,0.7631910732314625,0.011216880264030317,0.21386034177819993,0.002491201498390859,0.13383748159282513,0.000646702529681142,2.7280322653458384,healthy_proxy
2118.308694211159,gap_midpoint,2111.8647296856616,0.2,7.655326594330674,101,2064.304867699634,2172.250962827517,0.5846449360801502,0.7697239155307258,0.26370743666818863,74,0.7631910732314625,0.7631910732314625,0.011216880264030317,0.21386034177819993,0.002491201498390859,0.13383748159282513,0.0006458004995681733,2.7275775958270136,healthy_proxy
2118.308694211159,large_gap_midpoint,2111.8647296856616,0.2,7.655326594330674,101,2064.304867699634,2172.250962827517,0.5846449360801502,0.7697239155307258,0.26370743666818863,74,0.7631910732314625,0.7631910732314625,0.011216880264030317,0.21386034177819993,0.002491201498390859,0.13383748159282513,0.0006458004995681733,2.7275775958270136,healthy_proxy
2118.308694211159,gap_midpoint,2111.8647296856616,0.5,7.655326594330674,101,2064.304867699634,2172.250962827517,0.5963254660382257,0.795935926280385,0.2539885266598896,74,0.7631910732314625,0.7631910732314625,0.011216880264030317,0.21386034177819993,0.002491201498390859,0.13383748159282513,0.0006394537849495596,2.72434813294889,healthy_proxy
2118.308694211159,large_gap_midpoint,2111.8647296856616,0.5,7.655326594330674,101,2064.304867699634,2172.250962827517,0.5963254660382257,0.795935926280385,0.2539885266598896,74,0.7631910732314625,0.7631910732314625,0.011216880264030317,0.21386034177819993,0.002491201498390859,0.13383748159282513,0.0006394537849495596,2.72434813294889,healthy_proxy
2118.308694211159,gap_midpoint,2111.8647296856616,1.0,7.655326594330674,101,2064.304867699634,2172.250962827517,0.6411240863597049,0.8875467828964388,0.2184002597595689,74,0.7631910732314625,0.7631910732314625,0.011216880264030317,0.21386034177819993,0.002491201498390859,0.13383748159282513,0.0006163620673253217,2.7121395096074346,healthy_proxy
2118.308694211159,large_gap_midpoint,2111.8647296856616,1.0,7.655326594330674,101,2064.304867699634,2172.250962827517,0.6411240863597049,0.8875467828964388,0.2184002597595689,74,0.7631910732314625,0.7631910732314625,0.011216880264030317,0.21386034177819993,0.002491201498390859,0.13383748159282513,0.0006163620673253217,2.7121395096074346,healthy_proxy
2118.308694211159,gram_point,2111.772016146168,0.1,7.655282692098978,101,2064.304867699634,2172.250962827517,0.6574763873553009,0.8264591181581735,0.20602695352524408,73,0.8103915580689669,0.8103915580689669,-0.1481329120525753,0.24733112090141768,-0.1013066232951964,0.17249620216209446,0.0006086368534916097,2.704621093538969,healthy_proxy
2118.308694211159,gram_point,2111.772016146168,0.2,7.655282692098978,101,2064.304867699634,2172.250962827517,0.6597098085882909,0.8451116715171231,0.20436083852582212,73,0.8103915580689669,0.8103915580689669,-0.1481329120525753,0.24733112090141768,-0.1013066232951964,0.17249620216209446,0.0006075105380816084,2.703947180452659,healthy_proxy
2118.308694211159,gram_point,2111.772016146168,0.5,7.655282692098978,101,2064.304867699634,2172.250962827517,0.6756719725476367,0.9179698106395963,0.1926148899798296,73,0.8103915580689669,0.8103915580689669,-0.1481329120525753,0.24733112090141768,-0.1013066232951964,0.17249620216209446,0.0005995980105804909,2.699154843938343,healthy_proxy
2118.308694211159,gram_point,2111.772016146168,1.0,7.655282692098978,101,2064.304867699634,2172.250962827517,0.7376771248704155,1.1075919300521657,0.14947904812637836,73,0.8103915580689669,0.8103915580689669,-0.1481329120525753,0.24733112090141768,-0.1013066232951964,0.17249620216209446,0.0005709979257583055,2.680959026950571,healthy_proxy
2118.308694211159,random,2104.288526548776,0.1,7.651732696845917,101,2064.304867699634,2172.250962827517,0.9583702039258801,1.0005035071368682,0.02089560684127298,74,0.9783302755238396,0.9783302755238396,-0.20461003313920517,0.3370949056021526,-0.1538257644461319,0.2638020863459503,0.00044888646419543617,2.6678894559121646,healthy_proxy
2118.308694211159,random,2104.288526548776,0.2,7.651732696845917,101,2064.304867699634,2172.250962827517,0.9621049815909597,1.0262174284221657,0.01898427247088291,74,0.9783302755238396,0.9783302755238396,-0.20461003313920517,0.3370949056021526,-0.1538257644461319,0.2638020863459503,0.0004479096109832606,2.667030703156382,healthy_proxy
2118.308694211159,random,2104.288526548776,0.5,7.651732696845917,101,2064.304867699634,2172.250962827517,0.9888705606702407,1.126723913185872,0.005499856639817104,74,0.9783302755238396,0.9783302755238396,-0.20461003313920517,0.3370949056021526,-0.1538257644461319,0.2638020863459503,0.0004410499636336008,2.6609155886240474,healthy_proxy
2118.308694211159,uniform,2104.485164799394,0.1,7.6518261389101285,101,2064.304867699634,2172.250962827517,1.028140909477626,1.040614077486593,-0.013637832102984596,73,1.0132737549839672,1.0132737549839672,0.2553469074689138,0.35481924457826686,0.182008763767762,0.2833927737299615,0.00043398489674433254,2.6626910509479913,healthy_proxy
2118.308694211159,uniform,2104.485164799394,0.2,7.6518261389101285,101,2064.304867699634,2172.250962827517,1.0324096081457688,1.0717017489691183,-0.01567389090469702,73,1.0132737549839672,1.0132737549839672,0.2553469074689138,0.35481924457826686,0.182008763767762,0.2833927737299615,0.00043294800886685956,2.6617577101150056,healthy_proxy
2118.308694211159,uniform,2104.485164799394,0.5,7.6518261389101285,101,2064.304867699634,2172.250962827517,1.063021009803401,1.189899457874987,-0.030032695678946394,73,1.0132737549839672,1.0132737549839672,0.2553469074689138,0.35481924457826686,0.182008763767762,0.2833927737299615,0.0004256804132425234,2.655115882509788,healthy_proxy
2118.308694211159,random,2104.288526548776,1.0,7.651732696845917,101,2064.304867699634,2172.250962827517,1.0940116924292034,1.3903709880412403,-0.0441544909057967,74,0.9783302755238396,0.9783302755238396,-0.20461003313920517,0.3370949056021526,-0.1538257644461319,0.2638020863459503,0.00041631179180131515,2.637582590657064,healthy_proxy
2118.308694211159,uniform,2104.485164799394,1.0,7.6518261389101285,101,2064.304867699634,2172.250962827517,1.1835786052636774,1.490783055118585,-0.08282416520388321,73,1.0132737549839672,1.0132737549839672,0.2553469074689138,0.35481924457826686,0.182008763767762,0.2833927737299615,0.0003996639040658371,2.6298406944682995,healthy_proxy
2118.308694211159,small_gap_midpoint,2149.531244620496,0.1,7.673005071592729,101,2064.304867699634,2172.250962827517,1186.5353629677932,34.68949276922434,-3.4738989683647232,59,307.96755833168334,34.32486828310313,-0.008625274595846643,72.49510375728097,-0.0016977850588626182,307.96755833168334,1.4410391452574327e-05,1.294022986582306,healthy_proxy
2118.308694211159,small_gap_midpoint,2149.531244620496,0.2,7.673005071592729,101,2064.304867699634,2172.250962827517,1212.088307100251,35.79721924372996,-3.4843553935508838,59,307.96755833168334,34.32486828310313,-0.008625274595846643,72.49510375728097,-0.0016977850588626182,307.96755833168334,1.4256787423073579e-05,1.27982286131455,healthy_proxy
2118.308694211159,small_gap_midpoint,2141.329699299744,0.5,7.669182269867887,101,2064.304867699634,2172.250962827517,1414.5963860208662,44.23678810004148,-3.5610465025723257,66,303.1877567624764,34.34816177870379,0.17501657103146825,71.69955716534449,0.0838366611930779,303.1877567624764,1.3307484310859476e-05,1.1912381655359618,healthy_proxy
2118.308694211159,small_gap_midpoint,2141.329699299744,1.0,7.669182269867887,101,2064.304867699634,2172.250962827517,2646.856432956127,86.50851572141097,-3.8685888937045694,66,303.1877567624764,34.34816177870379,0.17501657103146825,71.69955716534449,0.0838366611930779,303.1877567624764,9.353848602226871e-06,0.7519555877240144,healthy_proxy
