run_id,timestamp,config_name,stage,R,Q,lambda_,c,u_min,u_max,u0,L,num_primes,alpha,m,lambda_u0,lambda_L,op_node_min,op_node_max,diam_x,eta_Z,log_eta_Z,eta_W,log_eta_W,eta_sv,rho_rank_2,rho_rank_inf,kappa_basis,gram_error,eta_E2_det,row_norm_min,row_norm_max,sigma_min,sigma_max,objective_value,collapse_class,notes,k_Z,k_q,source_mode,smoothing,conductor_policy,dual_type,dual_node_convention,num_dual_terms,E2_model,E2_trials,eta_W_median_perturbed,eta_W_worst_perturbed,eta_W_best_perturbed,survives_E2
3bc8358f,2026-04-27 07:09:09,05_literal_q2_dual_cover_block,relaxed,4,28.0,0.03571428571428571,0.1,2.8000000000000003,9.8,6.300000000000001,7.0,2059,-0.03571428571428571,nan,0.225,0.25,2.833213344056216,9.798848998423558,2.0,0.2863622094816868,-1.2504978027356064,0.0006245460014095292,-7.3784855699272995,0.006005906487215928,0.08946464812685609,0.00796626848028456,21.7464154202855,3.156504291010247e-15,nan,0.004070716862659016,0.23069632049286953,0.001440030230678178,0.23976900635123147,0.08200370507694134,no_collapse,phase-relaxed negative control,0,2,literal_q2,bump,cover_block,,operator_signed,0,,0,nan,nan,nan,False
3bc8358f,2026-04-27 07:09:11,05_literal_q2_dual_cover_block,main_orbit,4,28.0,0.03571428571428571,0.1,2.8000000000000003,9.8,6.300000000000001,7.0,2059,-0.03571428571428571,1849.8498498498498,0.225,0.25,2.833213344056216,9.798848998423558,2.0,0.007541683285452082,-4.887309874470828,9.528189007490854e-06,-11.561255889049793,0.0004790362444697472,0.08946464812685609,0.00796626848028456,21.7464154202855,3.156504291010247e-15,nan,0.006600901364524534,0.17870029865299156,9.436490919475928e-05,0.19698908022964587,5.687707756445307e-05,no_collapse,main-only orbit,0,2,literal_q2,bump,cover_block,,operator_signed,0,,0,nan,nan,nan,False
3bc8358f,2026-04-27 07:09:14,05_literal_q2_dual_cover_block,b2_toy,4,28.0,0.03571428571428571,0.1,2.8000000000000003,9.8,6.300000000000001,7.0,2059,-0.03571428571428571,1849.8498498498498,0.225,0.25,2.833213344056216,9.798848998423558,2.0,0.007541683285452082,-4.887309874470828,9.540268820875028e-06,-11.559988894612292,0.00047963936140399236,0.08946464812685609,0.00796626848028456,21.7464154202855,3.156504291010247e-15,nan,0.006600911854125408,0.17870029865299156,9.448371641639006e-05,0.19698907975321062,5.687707779479648e-05,toy_diagnostic,B2 toy scalar injection (diagnostic only),0,2,literal_q2,bump,cover_block,,operator_signed,0,,0,nan,nan,nan,False
3bc8358f,2026-04-27 07:09:20,05_literal_q2_dual_cover_block,actual_like_dual,4,28.0,0.03571428571428571,0.1,2.8000000000000003,9.8,6.300000000000001,7.0,2059,-0.03571428571428571,210.2102102102102,0.225,0.25,-9.798848998423558,9.798848998423558,2.0,0.012512938114883037,-4.3809921207773135,0.01661526418536439,-4.097433476888845,0.007589590170675924,1.275154383097356,0.07238122107873458,6.77414434144337,2.3733872966916315e-15,nan,0.002838441070714382,0.08036533047206341,0.0006151405916524548,0.08105056766163578,0.00043264062421634526,no_collapse,reflected dual (configured) + B_2,0,2,literal_q2,bump,cover_block,reflected_logderiv,operator_signed,4118,,0,nan,nan,nan,False
3bc8358f,2026-04-27 07:09:20,05_literal_q2_dual_cover_block,e2,4,28.0,0.03571428571428571,0.1,2.8000000000000003,9.8,6.300000000000001,7.0,2059,-0.03571428571428571,210.2102102102102,0.225,0.25,-9.798848998423558,9.798848998423558,2.0,0.012512938114883037,-4.3809921207773135,0.01661526418536439,-4.097433476888845,0.007589590170675924,1.275154383097356,0.07238122107873458,6.77414434144337,2.3733872966916315e-15,nan,0.002838441070714382,0.08036533047206341,0.0006151405916524548,0.08105056766163578,0.00043264062421634526,no_collapse,E2 row perturbation on actual_like_dual,0,2,literal_q2,bump,cover_block,reflected_logderiv,operator_signed,4118,row_perturbation,200,0.01661526420256576,0.016615265781395622,0.016615262762042927,True
3bc8358f,2026-04-27 07:09:09,05_literal_q2_dual_cover_block,relaxed,4,28.0,0.03571428571428571,0.1,2.8000000000000003,9.8,6.300000000000001,7.0,2059,0.03571428571428571,nan,0.225,0.25,2.833213344056216,9.798848998423558,2.0,0.1086435070552561,-2.2196833342563336,0.0010280443575506847,-6.880096963511701,0.0059980271663989775,0.0838447862990017,0.007488639846677539,21.7464154202855,3.156504291010247e-15,nan,0.007103465192642958,0.18896030204853748,0.0012093699695587047,0.20162795799485708,0.011804468500466575,no_collapse,phase-relaxed negative control,0,2,literal_q2,bump,cover_block,,operator_signed,0,,0,nan,nan,nan,False
3bc8358f,2026-04-27 07:09:12,05_literal_q2_dual_cover_block,main_orbit,4,28.0,0.03571428571428571,0.1,2.8000000000000003,9.8,6.300000000000001,7.0,2059,0.03571428571428571,563.3633633633633,0.225,0.25,2.833213344056216,9.798848998423558,2.0,0.02924626708315367,-3.532003334537299,2.7526505086046477e-06,-12.80294628915254,0.00029879250162740664,0.0838447862990017,0.007488639846677539,21.7464154202855,3.156504291010247e-15,nan,0.006856147131286292,0.1885248366022265,6.646688631113037e-05,0.22245165440602116,0.0008553441458762427,no_collapse,main-only orbit,0,2,literal_q2,bump,cover_block,,operator_signed,0,,0,nan,nan,nan,False
3bc8358f,2026-04-27 07:09:15,05_literal_q2_dual_cover_block,b2_toy,4,28.0,0.03571428571428571,0.1,2.8000000000000003,9.8,6.300000000000001,7.0,2059,0.03571428571428571,563.3633633633633,0.225,0.25,2.833213344056216,9.798848998423558,2.0,0.02924626708315367,-3.532003334537299,2.7751330714836665e-06,-12.79481185822781,0.00030127623413446643,0.0838447862990017,0.007488639846677539,21.7464154202855,3.156504291010247e-15,nan,0.006856521704334864,0.1885248366022265,6.701938999339491e-05,0.22245163209084268,0.0008553441460005214,toy_diagnostic,B2 toy scalar injection (diagnostic only),0,2,literal_q2,bump,cover_block,,operator_signed,0,,0,nan,nan,nan,False
3bc8358f,2026-04-27 07:09:20,05_literal_q2_dual_cover_block,actual_like_dual,4,28.0,0.03571428571428571,0.1,2.8000000000000003,9.8,6.300000000000001,7.0,2059,0.03571428571428571,210.2102102102102,0.225,0.25,-9.798848998423558,9.798848998423558,2.0,0.01251293811488307,-4.380992120777311,0.016631312547975383,-4.096468062374974,0.007595495283933814,1.275154383097356,0.0723812210787346,6.77414434144337,2.3733872966916315e-15,nan,0.002838441070714382,0.08036533047206326,0.0006156193044698971,0.08105058083204539,0.0004331741773353369,no_collapse,reflected dual (configured) + B_2,0,2,literal_q2,bump,cover_block,reflected_logderiv,operator_signed,4118,,0,nan,nan,nan,False
3bc8358f,2026-04-27 07:09:20,05_literal_q2_dual_cover_block,e2,4,28.0,0.03571428571428571,0.1,2.8000000000000003,9.8,6.300000000000001,7.0,2059,0.03571428571428571,210.2102102102102,0.225,0.25,-9.798848998423558,9.798848998423558,2.0,0.01251293811488307,-4.380992120777311,0.016631312547975383,-4.096468062374974,0.007595495283933814,1.275154383097356,0.0723812210787346,6.77414434144337,2.3733872966916315e-15,nan,0.002838441070714382,0.08036533047206326,0.0006156193044698971,0.08105058083204539,0.0004331741773353369,no_collapse,E2 row perturbation on actual_like_dual,0,2,literal_q2,bump,cover_block,reflected_logderiv,operator_signed,4118,row_perturbation,200,0.016631312583257937,0.016631314214814584,0.016631311093085004,True
3bc8358f,2026-04-27 07:09:09,05_literal_q2_dual_cover_block,relaxed,4,28.0,0.03571428571428571,0.1,2.8000000000000003,9.8,6.300000000000001,7.0,2059,-0.14285714285714285,nan,0.225,0.25,2.833213344056216,9.798848998423558,2.0,0.04423221932681093,-3.118301811403659,0.010178850764308408,-4.587443165754255,0.013425642679788912,0.09789462131500895,0.00868258643301667,21.7464154202855,3.156504291010247e-15,nan,0.007095939224236393,0.20784603604652885,0.002879398227158296,0.21447004779093137,0.0020600982294571683,no_collapse,phase-relaxed negative control,0,2,literal_q2,bump,cover_block,,operator_signed,0,,0,nan,nan,nan,False
3bc8358f,2026-04-27 07:09:12,05_literal_q2_dual_cover_block,main_orbit,4,28.0,0.03571428571428571,0.1,2.8000000000000003,9.8,6.300000000000001,7.0,2059,-0.14285714285714285,1698.4984984984985,0.225,0.25,2.833213344056216,9.798848998423558,2.0,0.009554660447378628,-4.650726238564081,1.9767203919604048e-05,-10.831486361254186,0.00011487404208554239,0.09789462131500895,0.00868258643301667,21.7464154202855,3.156504291010247e-15,nan,0.005748274555109174,0.1741818088679821,2.1064202522221236e-05,0.18336781869776564,9.129192700705237e-05,no_collapse,main-only orbit,0,2,literal_q2,bump,cover_block,,operator_signed,0,,0,nan,nan,nan,False
